x0,x1,x2,x3,x4,x5,x6,x7
0.085,1.528,1.499,-2.313,0.781,0.799,-1.69,-1.494
1.246,1.133,0.464,0.094,0.422,0.831,-0.016,-0.365
1.16,0.779,0.187,-0.034,0.123,-0.796,-0.08,-0.79
0.684,1.276,-2.09,-0.012,1.444,0.137,0.109,-0.289
1.29,-0.18,-0.326,-0.215,-1.104,-0.867,-1.756,-0.846
-1.598,1.744,-0.905,0.384,1.011,0.671,-1.162,-1.613
-0.402,0.651,-0.058,-0.274,-0.385,0.549,-0.011,0.293
-1.029,-0.257,1.084,-0.042,-0.09,0.27,0.004,1.791
-0.613,0.062,1.043,1.946,-0.748,1.643,-0.373,0.224
0.045,0.965,1.945,0.705,0.253,0.719,0.126,0.259
1.065,-0.385,1.819,-0.061,-0.211,0.103,-0.207,-0.815
1.279,0.235,-1.067,-0.41,0.488,1.361,-2.082,-1.276
1.1,-0.487,1.058,-0.767,-0.284,0.551,-0.556,-0.706
1.269,-0.698,-0.825,0.713,0.52,0.87,-1.177,-0.18
-0.332,-0.744,0.857,1.192,-1.435,0.608,-0.458,-0.365
-0.508,0.273,0.468,1.107,0.774,1.551,0.187,0.167
-0.947,-0.831,0.227,0.357,-0.761,-0.229,0.909,-0.263
-0.994,-0.184,-0.08,0.565,0.429,0.262,0.823,0.002
0.772,-0.436,-0.187,-0.045,0.243,-0.549,0.519,-0.485
0.49,-0.981,-0.248,0.085,0.715,0.999,-2.139,-1.502
0.419,-1.523,-0.999,0.753,0.401,-0.282,-0.268,0.955
-0.998,-1.791,-1.015,0.457,0.637,1.047,-1.32,0.565
-1.542,-2.334,-0.513,1.045,1.144,0.992,-1.654,1.611
-1.285,-0.447,0.418,0.428,-1.836,-0.79,-0.661,0.208
-0.823,-0.483,-0.286,-0.418,0.336,0.739,-0.42,1.352
0.011,-0.168,1.356,0.231,-0.171,0.062,0.164,1.509
-0.079,0.909,-0.726,-0.013,0.11,-0.319,-1.295,1.87
0.809,-0.595,1.733,0.306,-0.269,0.179,0.585,0.566
0.62,-1.118,-1.474,0.023,1.013,-0.188,0.209,0.743
-0.168,-0.35,0.441,1.445,-0.94,-1.308,-0.538,0.744
-0.619,-1.734,-0.578,1.407,0.377,0.214,-1.381,0.497
0.263,-1.404,-0.222,1.646,-1.404,0.32,0.488,1.443
0.386,-1.512,-0.947,-0.486,-0.588,0.275,-0.111,0.062
-0.047,-0.479,-0.092,0.754,-0.837,1.883,0.695,-1.554
-0.915,-0.606,-0.795,0.131,-0.336,0.68,0.054,-0.908
-1.419,1.427,-0.063,0.173,-1.433,0.306,0.968,0.127
-1.346,1.57,-0.081,-1.216,-0.548,0.799,0.449,-0.382
-0.17,0.076,0.699,-1.351,-0.347,0.074,2.122,-0.88
-1.464,-0.286,-0.587,-0.453,0.096,0.149,1.447,-1.64
-1.191,-0.402,2.236,0.555,-0.23,-0.644,2.046,-1.195
-1.802,2.627,-1.171,-1.188,0.054,-1.081,0.847,-1.386
0.129,0.012,1.925,-1.658,-0.75,-1.185,0.054,-2.361
-0.702,0.167,-0.747,-1.693,1.369,-0.944,-1.296,-1.045
-0.096,-1.701,0.998,-1.887,-0.524,-1.683,-0.843,-1.03
-0.475,-0.861,-1.371,-0.54,0.533,-0.614,-1.788,-0.281
0.347,1.147,1.173,0.703,-0.887,-0.984,-0.656,-0.458
-0.513,0.206,-2.076,-0.74,0.815,0.177,-0.159,-0.551
-1.99,1.018,1.202,-0.746,-1.137,-0.119,0.144,0.078
-1.73,0.544,-0.224,-0.749,-0.033,0.9,-0.31,0.658
-0.435,-0.173,0.96,-2.064,-0.187,0.193,0.496,-0.809
-0.524,-0.282,-0.87,-1.382,-0.682,0.138,-0.461,-0.011
-0.741,-0.648,0.175,-1.562,0.168,-1.065,-2.03,1.098
-0.583,-0.858,-1.858,-0.804,0.026,-0.692,-2.917,-0.864
-0.074,-1.547,0.808,0.768,-0.125,-1.909,-1.074,1.671
-1.037,0.498,-0.78,1.16,0.768,-1.271,0.222,-0.308
-0.561,-0.096,1.244,1.671,-0.649,-1.046,0.926,0.817
-1.297,0.197,-1.034,0.093,0.668,1.235,1.673,2.383
-0.552,-0.711,0.748,0.45,-0.965,0.673,1.445,1.436
-1.806,0.606,0.175,0.724,0.013,0.732,1.012,-0.697
-0.666,-0.004,1.344,-0.27,0.065,0.939,0.706,-0.856
-1.031,-0.052,1.204,0.889,-0.06,0.213,0.509,-0.394
-0.052,-1.591,1.442,0.754,-0.053,-1.261,-0.3,-0.096
-0.541,-0.469,0.878,-0.14,1.2,0.51,0.13,-0.73
-0.242,1.299,1.062,-0.301,0.393,-1.06,-0.197,0.177
0.088,-0.099,1.597,-0.432,1.993,0.207,0.834,0.754
-0.669,-0.445,0.138,0.658,0.916,-0.275,2.028,1.066
0.206,-1.215,0.609,1.279,-0.613,-0.92,1.278,1.317
-0.052,-0.488,-0.007,1.013,0.152,-0.3,0.833,-0.224
-0.987,-0.203,0.303,-0.084,0.165,-0.296,0.319,0.529
-1.563,0.524,0.252,-1.259,-0.099,0.209,-1.245,0.727
-0.541,0.71,1.497,-1.247,1.271,-0.321,0.269,-1.013
0.335,-0.351,0.656,-1.157,0.52,-0.567,-0.921,-1.126
0.703,0.004,0.225,0.182,0.816,-0.633,-1.385,-0.304
1.017,-0.241,1.633,0.2,1.563,-1.464,-1.03,0.035
0.953,-1.032,-0.753,1.173,0.113,-1.444,-0.984,-0.039
1.494,-0.594,0.835,1.913,1.857,-1.18,-0.637,0.488
1.642,3.051,-1.662,1.498,-1.027,-0.268,-0.319,0.435
0.42,3.493,-0.702,0.283,-0.953,2.667,-0.864,0.129
0.159,1.895,-1.266,-0.108,-1.554,1.93,-0.484,1.376
-0.393,2.409,0.971,-1.06,-0.64,1.659,0.539,1.08
-0.877,1.178,-0.373,0.905,1.462,0.564,1.528,0.824
-0.45,0.612,1.013,0.516,0.428,-1.701,1.716,-0.17
-0.694,-1.345,-1.057,0.218,1.606,-1.288,0.084,0.096
-0.937,-1.556,0.984,0.994,0.076,-1.495,-0.863,-0.495
-0.901,-1.476,-0.88,0.955,1.376,0.029,-0.898,-1.589
0.88,-0.737,0.386,0.827,-0.338,0.509,-0.582,-1.745
0.266,-0.364,-0.49,0.303,0.656,0.988,-1.285,-1.162
0.337,-0.667,-0.271,0.484,-0.595,-0.112,0.763,0.465
-0.398,-0.851,0.74,-0.174,0.102,-0.246,-0.098,-0.502
-0.445,-0.592,1.007,-0.45,-0.693,0.627,-0.797,0.096
0.287,-1.465,0.707,-0.148,0.767,1.136,-0.66,0.092
0.328,-1.263,0.434,0.53,-0.565,0.236,-0.093,-0.638
0.191,-0.978,0.079,0.064,0.039,0.622,-1.033,1.506
0.578,-1.555,0.379,-1.0,-0.207,1.449,-0.927,-0.521
-0.18,-1.087,0.141,-0.015,0.602,1.273,-1.461,-0.231
0.196,-1.264,0.083,-0.201,1.096,1.087,-2.106,0.025
0.758,0.407,-0.879,0.694,1.064,-0.079,-1.798,0.772
1.495,0.009,-0.095,0.231,-0.026,-0.767,-1.628,-0.409
0.66,-0.081,-0.958,-0.387,0.731,0.675,-0.942,0.983
1.368,0.35,-0.835,-0.506,-0.02,0.09,-1.055,0.251
1.311,0.635,-1.114,-1.215,0.192,-0.295,-0.949,0.921
-0.063,-1.12,-1.596,-0.406,-1.046,1.182,-0.206,1.01
-1.267,-0.891,-0.073,-0.741,-1.346,0.411,-0.501,1.205
-1.655,-1.241,-0.115,0.279,-1.034,-0.344,-0.274,-0.135
-0.45,-0.655,0.831,0.509,-1.496,-0.359,0.175,-0.075
-0.394,-0.758,0.685,-0.051,-0.997,-0.289,0.224,0.036
-0.369,-0.231,2.226,-0.293,0.24,-0.491,-0.063,-0.473
1.059,-0.927,0.538,0.133,1.912,-0.523,1.559,1.308
1.755,-1.015,1.075,-1.045,0.187,-1.036,1.045,-1.236
-0.168,-1.001,0.313,1.073,1.369,-0.029,-1.442,-0.9
0.502,0.391,0.544,0.387,-0.62,0.182,0.43,-1.45
0.831,0.503,0.61,-0.332,0.578,0.218,0.3,-2.626
0.942,0.614,0.847,-0.067,1.218,-1.068,0.984,-0.775
1.196,0.021,-0.095,-0.411,0.958,-0.646,0.119,-0.487
1.104,-0.292,2.021,1.278,0.438,-1.719,-0.747,0.41
-0.153,0.392,-1.83,0.888,0.505,-1.142,-0.017,0.257
0.39,0.838,0.494,-0.66,-1.572,-0.648,0.352,0.537
-1.026,0.43,-1.941,-0.904,0.606,0.395,0.483,1.186
-1.155,1.149,1.558,0.045,-1.435,-0.567,2.444,0.036
-2.356,1.752,-0.241,-1.24,1.321,-0.146,0.083,-0.345
-0.697,-0.626,1.252,-1.642,-0.35,-0.136,0.152,0.299
-0.496,0.101,0.785,0.654,2.698,-1.241,-0.2,-1.102
-0.182,-0.033,0.628,0.498,1.046,-3.726,-0.242,0.115
-0.271,0.308,2.437,-0.914,1.929,-1.373,-1.305,-0.816
0.035,1.05,0.061,-0.984,1.78,-0.631,-0.301,-0.545
1.659,-0.268,1.998,-0.44,0.355,-1.297,-0.847,-0.311
-0.189,-1.352,-1.444,1.197,1.427,-1.51,-1.353,0.737
0.864,0.235,1.476,0.537,-0.865,-1.439,-1.415,-0.072
-0.284,-0.727,-1.427,0.258,0.819,0.749,-0.962,0.323
-0.93,-0.981,-0.108,0.259,-0.384,1.574,0.279,1.059
-2.479,-0.28,-1.826,-0.201,0.845,0.911,-0.722,1.244
-2.309,-0.842,0.825,-0.921,-0.151,0.421,-0.82,2.521
-2.06,-1.733,0.845,-1.113,2.153,0.871,-1.776,1.367
-0.818,-0.941,1.349,-1.662,1.552,-0.942,-0.355,0.396
-0.888,-1.137,-0.271,-1.066,0.306,-1.774,-0.236,0.094
0.577,-0.177,2.116,-0.226,1.263,-0.52,-1.167,1.12
1.284,-0.483,-0.068,-0.066,1.06,-0.934,-1.343,0.34
1.942,-0.818,1.068,-0.657,0.415,-1.797,-1.005,0.14
0.91,-0.468,-0.548,0.285,2.318,-0.947,-1.878,1.086
1.799,0.701,2.029,1.404,0.206,-2.173,-1.463,0.927
1.558,1.151,-0.924,0.005,1.309,-0.994,-1.21,0.537
2.414,-0.172,-0.274,-0.235,-1.308,-0.158,-0.642,0.745
0.853,2.309,-0.71,0.472,1.115,0.458,0.034,0.288
-1.422,0.926,-2.134,0.805,-0.699,-0.106,0.591,0.844
0.212,-0.422,0.488,1.263,1.189,-0.029,-0.516,0.899
-1.714,0.546,-1.423,0.968,-0.156,0.045,1.482,1.438
-1.008,0.025,1.957,-0.189,-0.426,0.347,0.465,0.641
0.411,1.769,-0.226,0.443,-0.474,0.13,0.425,2.083
1.238,1.591,0.228,0.105,-1.188,-0.683,0.609,-0.115
1.432,0.586,-0.548,-1.272,-0.167,0.031,0.315,1.619
0.062,1.584,-1.485,-1.227,-0.464,-0.992,-0.203,1.151
-1.354,1.502,1.081,-2.614,0.6,-0.01,-0.1,0.522
-1.827,-0.29,-0.311,-1.838,1.075,-1.419,-0.281,0.203
-0.1,0.651,1.858,-1.194,-0.005,-1.078,-0.506,-0.512
-0.407,-0.128,-0.576,-0.702,0.579,-1.78,-0.973,-0.716
-0.136,-0.17,1.43,0.062,0.139,-1.315,-0.176,-1.44
-0.159,0.017,-0.286,0.434,0.564,-1.014,-0.683,-1.045
1.158,-0.755,2.221,1.106,-0.601,-0.26,-1.645,-0.354
-0.272,-1.515,-1.744,1.123,2.043,0.103,-0.258,-0.315
-0.192,-0.464,0.91,1.276,-0.89,-0.056,0.989,0.672
-1.295,-1.416,-1.155,1.967,1.507,0.163,0.217,1.298
0.193,-3.055,0.108,1.46,0.104,0.072,-0.422,1.541
-0.115,-2.258,-0.751,1.58,0.456,0.374,-0.213,-0.058
1.42,-0.869,0.745,1.409,-1.099,-0.016,0.189,-0.118
1.355,-0.668,-1.536,0.64,0.831,0.721,0.818,0.207
1.197,0.765,-0.227,-0.204,-1.65,-0.383,1.213,-1.644
1.141,0.456,-0.944,0.422,0.986,0.313,-0.207,-0.795
0.864,-0.385,-0.2,-0.018,-2.598,-0.063,0.048,-0.768
-0.21,-0.654,-1.232,1.434,0.923,0.11,-0.98,0.564
0.254,-1.572,-1.802,1.781,-2.043,1.057,2.368,0.561
-0.733,0.095,-1.053,2.63,0.511,2.093,0.995,-0.567
-1.354,-1.175,0.977,0.586,-1.353,2.2,1.246,0.231
-0.405,-1.224,-0.627,1.961,-0.256,2.089,0.617,0.223
0.016,-0.77,-0.116,0.341,-1.566,1.017,0.596,-0.46
-0.752,-0.392,-0.164,-0.957,0.969,1.124,1.524,0.15
-0.87,-1.473,0.282,-0.078,-0.7,-0.494,2.007,-0.967
0.041,-1.439,-0.208,-0.076,2.329,0.181,0.465,-0.598
-0.233,-0.503,0.116,0.561,-0.215,-1.494,1.657,-2.323
-0.49,0.71,-0.12,1.143,2.222,-1.187,-0.125,-0.547
-0.636,0.577,0.555,0.247,-0.154,-1.775,0.418,-0.576
-0.351,0.265,0.552,0.189,0.763,-1.685,-0.36,-0.446
-0.293,-1.252,-0.372,0.058,0.861,-1.161,-0.373,-0.632
-1.081,-1.158,0.928,1.163,1.797,-1.253,0.024,-0.76
-1.478,-0.19,0.129,0.013,0.389,-0.254,-0.41,-1.741
-1.302,0.746,0.639,-0.042,1.266,0.858,-2.123,-0.627
0.004,0.991,1.419,0.124,1.353,0.288,-1.154,-0.68
0.801,0.602,0.301,0.613,3.117,-0.072,-1.563,1.034
1.487,1.369,0.09,0.239,1.667,-0.481,-2.272,1.866
0.803,3.232,-0.693,-0.363,0.668,-0.739,-1.767,0.337
0.049,1.233,0.092,-1.24,-0.162,-0.793,-2.371,0.157
-0.552,-0.041,-0.227,-0.803,0.333,-0.477,-1.07,-0.136
-1.056,1.241,0.797,-0.768,0.48,0.598,-0.904,1.355
0.894,0.822,-1.008,-1.512,2.148,-0.927,-0.648,0.181
-0.602,0.511,0.853,-1.392,0.279,-1.057,-0.158,0.679
-0.392,0.564,-0.297,-0.581,2.038,-0.852,0.031,1.141
-0.825,-0.334,1.015,-0.975,0.754,-2.256,-0.17,0.281
-0.742,-1.069,1.26,0.155,1.237,-1.175,-1.577,-1.211
-0.807,-1.29,1.857,1.372,-0.046,-1.932,-1.229,0.309
-0.892,0.372,-0.039,0.747,0.774,-0.218,-0.118,1.597
-0.706,-1.107,2.071,0.263,-1.296,-0.112,1.968,1.206
0.699,-0.137,0.492,0.22,1.059,1.395,-0.594,1.169
1.164,-0.525,1.489,0.217,-0.848,0.206,-0.199,-0.534
0.478,-0.656,-1.437,0.217,1.199,0.151,-0.418,-0.854
1.267,0.319,-0.204,0.808,-1.589,-0.672,-1.048,0.862
0.372,0.808,-1.074,0.831,0.517,0.471,-2.74,-1.578
0.687,0.708,-0.932,0.225,-1.208,0.568,-0.828,-0.597
-1.141,-1.309,-1.12,-1.007,0.802,0.506,-1.019,-0.427
-0.913,0.641,1.092,0.184,-0.582,-0.325,1.001,1.894
-0.507,1.489,1.509,-0.342,0.117,0.465,-0.399,0.759
-1.074,0.789,0.629,-1.32,0.258,-0.673,-0.487,0.811
0.122,0.43,1.935,-0.589,2.768,0.021,-0.615,1.165
1.48,1.738,0.392,-0.47,2.062,-1.373,0.608,0.54
1.728,1.683,1.013,0.267,0.921,-1.09,-0.645,1.449
1.899,1.063,-0.161,-0.267,1.205,-0.138,-0.556,0.853
2.134,0.482,-1.247,-0.849,0.776,-0.439,-0.031,0.721
0.92,0.17,-0.05,0.446,0.519,-0.95,-0.425,1.533
0.224,1.134,-1.66,0.951,0.509,-1.264,-0.814,0.538
-0.916,1.45,-1.089,-0.262,-0.774,0.135,-1.77,-0.108
-1.537,-0.683,0.476,-0.701,-0.599,1.111,-1.133,1.125
-1.262,0.002,-0.115,0.087,0.039,1.243,-0.644,-0.291
-0.196,0.783,1.424,0.294,-0.396,0.854,-0.074,-0.819
-0.151,-0.893,0.438,0.846,1.216,0.725,0.965,0.231
0.915,-0.459,0.06,1.051,-1.002,-0.149,-0.503,1.655
0.059,-1.772,-1.372,1.928,-0.057,1.846,-1.09,1.812
0.005,-0.784,1.319,1.241,0.85,1.001,0.721,0.558
-0.472,-2.174,-0.163,1.014,-0.197,2.514,0.447,1.043
1.421,-1.675,1.96,1.975,-0.367,1.443,-1.666,-0.493
0.788,-1.304,-0.834,1.118,0.831,1.602,-0.491,-1.974
0.937,-1.275,1.555,1.53,-0.679,0.939,-0.446,-1.634
0.374,0.568,0.454,2.523,0.266,0.161,-0.504,0.851
0.215,0.745,0.427,1.637,-0.728,1.043,-1.361,-0.241
0.459,0.015,-0.063,0.429,0.424,1.39,-0.654,-1.953
0.24,-0.791,0.086,-0.087,-1.019,1.356,0.669,-0.806
-1.062,-0.618,-0.16,-0.833,-0.313,0.553,0.533,0.635
-0.734,-1.218,-1.47,-0.239,0.304,0.602,1.523,1.475
-0.774,0.252,-0.463,1.961,-0.839,-0.628,0.266,2.063
-2.174,1.83,-0.177,1.084,-0.24,0.275,0.515,-0.218
-1.674,1.768,0.946,0.471,-1.32,1.937,0.186,-0.852
-0.188,1.237,0.841,0.499,0.648,2.078,0.079,0.468
0.58,0.47,0.333,0.056,-0.218,0.312,1.288,-0.149
1.14,-0.161,-1.346,-0.417,2.069,0.096,0.237,-1.393
0.012,1.432,-0.237,0.174,-1.412,0.317,-0.386,-1.374
-0.147,0.216,-0.511,0.568,0.632,0.028,-0.967,-1.847
-0.077,1.407,-0.726,-0.014,-0.563,-0.125,-1.612,-0.614
0.131,-0.261,0.046,0.033,-0.504,0.115,-0.303,0.229
0.126,-0.389,-0.225,0.477,0.303,-0.21,0.078,0.044
-0.808,-1.667,-0.431,0.248,-0.503,0.533,-0.276,1.306
-0.661,-0.684,0.154,-0.075,-0.575,0.635,-0.143,0.721
-1.122,-1.437,0.703,0.959,0.129,0.507,0.978,-0.16
-0.744,0.721,0.792,1.664,-0.449,0.3,1.156,0.065
-0.861,0.727,-0.013,0.737,-0.132,1.205,0.192,-0.958
0.594,0.806,1.946,-0.147,-0.614,0.721,-0.16,-1.55
-0.162,0.618,0.604,-1.445,0.812,-1.279,-0.34,-2.221
-0.003,-0.629,0.428,0.08,0.322,-1.313,0.4,-0.525
0.28,-0.218,-0.228,-0.893,1.664,-1.588,-0.946,-1.238
-0.368,1.455,-0.377,-1.015,-0.253,-0.906,-0.705,-0.282
-0.618,0.718,0.489,0.262,1.001,0.295,-1.725,0.064
-1.121,-0.574,0.593,-0.53,-0.211,-1.715,0.354,0.247
0.372,-1.855,1.18,-0.107,-0.145,-0.668,-0.663,-0.354
1.022,-1.526,0.668,-0.26,0.037,-0.632,-0.649,0.155
1.114,-2.286,-0.815,-0.051,0.963,1.414,-0.526,0.024
0.763,-0.457,-0.568,1.351,-0.255,-1.218,-1.053,-0.305
0.886,0.426,-2.162,1.045,0.166,-0.829,-0.98,-0.27
0.697,-0.498,-0.043,2.009,-0.642,-0.004,0.574,0.064
0.048,0.253,-0.61,0.734,0.36,0.077,0.436,-0.164
0.012,-0.374,0.778,0.283,-1.168,0.648,0.573,-0.315
-1.351,-0.236,-0.604,0.196,0.653,1.601,-0.672,0.428
-0.714,0.164,1.235,-0.476,-0.661,-0.457,0.768,1.715
-1.068,-0.258,0.304,-0.043,0.743,-0.297,0.701,1.896
0.16,0.179,2.218,0.004,0.218,-0.691,-0.428,0.877
0.922,-1.36,-1.34,-0.958,2.779,-1.163,-0.514,0.396
1.015,-0.555,1.246,0.778,0.779,-1.22,0.27,0.354
0.547,-0.307,-1.359,0.144,2.292,-1.247,-2.854,1.237
2.029,-1.826,0.123,0.056,0.404,-0.559,-1.483,-0.076
0.443,-2.38,-1.091,0.111,1.913,0.915,-0.232,-1.209
1.51,-2.73,0.193,0.054,-0.278,-1.122,-0.413,-0.142
0.074,-0.992,-1.835,0.22,1.147,-0.354,-0.263,1.117
0.15,-0.396,0.458,0.798,-0.717,-0.515,0.236,0.517
-0.561,0.023,-0.668,0.072,0.268,0.021,-0.362,0.383
-0.205,-1.163,1.709,0.292,0.193,0.318,0.241,-1.476
-0.945,0.387,-0.053,0.758,1.664,-0.58,-0.49,-1.183
-0.424,1.007,1.851,0.936,1.34,-0.423,0.746,-0.219
-0.758,-0.163,-0.942,-0.829,0.004,-0.429,0.265,-0.058
0.381,0.839,0.914,-0.029,-0.255,0.805,-0.078,0.008
0.159,0.221,-1.357,-0.913,-0.537,-0.702,-0.717,-0.4
1.97,-1.411,0.352,0.068,-0.061,-0.11,-0.071,-0.735
1.792,-2.135,-0.261,1.027,0.62,-0.283,-0.877,-1.197
1.021,-0.508,-1.892,1.744,0.234,0.47,-0.1,0.1
0.847,-0.358,-0.804,1.184,0.163,0.164,-1.351,1.129
0.589,0.587,-1.337,-0.87,-1.05,1.706,-2.419,1.503
0.151,0.215,-1.033,-1.653,0.552,0.821,-1.812,0.734
-0.418,0.326,0.308,-0.289,-0.893,-0.118,0.777,0.311
-0.622,1.986,0.509,-0.673,-0.52,-1.789,-0.629,-0.599
0.28,2.153,1.186,-0.241,-0.553,-0.04,0.051,0.401
-0.184,0.685,-0.091,-1.775,-0.157,0.043,-0.077,-0.903
0.094,0.658,0.597,-0.462,0.575,0.49,0.326,-1.636
0.364,0.737,0.308,-0.148,0.1,-1.107,1.079,0.423
0.696,1.003,0.249,0.081,0.366,-0.967,-0.677,0.167
0.773,0.572,-0.757,-0.198,-0.399,0.152,1.059,0.228
0.39,-0.141,0.346,-1.027,-0.436,0.701,-0.195,-0.474
0.67,-0.077,-2.118,-0.728,0.193,1.014,-0.24,-0.365
2.056,-0.473,0.684,0.107,-0.687,-0.823,-0.013,-0.851
0.914,1.134,-0.652,-0.321,0.572,-0.424,-0.778,-0.922
0.766,1.621,0.213,0.386,-1.425,-0.124,-0.502,0.643
0.822,0.598,-0.003,0.434,0.679,-0.267,-0.209,-0.426
0.296,0.677,-0.271,1.022,-0.674,-0.873,-0.761,-1.044
-0.293,0.166,-0.9,0.834,-0.957,0.743,-1.557,0.143
-0.269,1.077,1.004,-0.642,-0.424,0.498,-0.256,-0.308
-2.262,1.432,-0.982,-0.513,-1.445,0.929,1.47,-1.211
-1.932,1.313,3.148,-0.159,-0.891,0.84,-0.13,0.53
-1.9,1.437,0.098,-0.931,0.306,0.224,2.557,-0.628
-1.055,1.426,2.412,-1.385,-0.654,0.404,2.487,0.092
-1.387,1.756,0.521,-2.179,0.957,-0.658,1.298,0.058
-0.362,1.298,2.103,-2.322,2.372,-1.162,1.223,-1.306
-1.169,0.783,-0.007,-1.375,1.61,-1.569,-0.013,-1.967
-0.307,-0.171,1.31,-0.745,1.177,-1.69,-2.568,-0.301
-0.57,-1.475,1.039,0.776,1.847,-2.674,-2.303,-0.22
0.109,-0.823,-0.162,0.962,0.793,-2.524,-2.197,0.328
1.252,-1.047,-0.034,0.684,1.139,-1.252,-1.772,1.286
0.937,-0.36,-1.286,1.108,0.78,-0.481,-0.891,2.286
0.666,0.819,-0.503,0.018,-0.274,-1.709,-0.952,0.364
0.075,0.585,-0.877,0.561,0.794,0.353,-0.673,1.449
0.035,-0.068,-0.434,0.765,-0.969,-0.46,0.163,0.78
-0.975,-0.77,-0.232,-0.344,-0.379,-0.334,-0.267,0.65
-0.903,-1.654,0.926,0.278,-0.366,-0.3,-0.294,0.304
-0.491,0.348,0.879,0.539,-0.305,0.102,1.638,-1.042
-0.926,-1.337,0.555,0.322,0.258,0.203,1.527,-0.237
0.278,-1.453,1.019,1.456,0.401,-0.222,1.914,0.744
1.144,-2.71,-0.489,0.678,-1.032,-1.175,0.349,0.404
0.748,-1.62,0.997,0.527,0.062,-0.091,0.627,0.452
0.191,-1.097,-0.432,1.549,-0.909,-0.397,1.231,0.229
-0.088,-0.912,-1.401,-0.827,-0.065,0.513,0.715,0.109
0.268,-0.52,-0.432,-0.071,-1.061,-0.55,2.293,-1.162
-1.034,-0.982,-1.486,0.22,0.799,0.081,0.837,-0.399
-1.015,-1.273,0.979,0.325,-0.914,0.286,0.589,0.219
-1.819,0.962,-0.732,0.973,0.986,-0.406,-0.686,-1.665
-0.84,0.109,0.785,-0.461,-0.883,-1.741,0.412,-1.114
-2.06,0.861,-0.37,0.097,0.315,0.217,-0.466,-0.513
-0.198,-0.401,-0.01,-0.599,-0.417,1.284,1.631,0.028
-0.918,1.173,-1.185,-0.608,-0.479,0.563,1.333,1.122
-0.589,1.85,0.799,-1.373,-1.625,0.047,0.516,0.097
-0.976,1.126,-0.923,-1.803,0.864,0.75,0.106,-0.043
-0.894,-0.355,1.702,-1.085,-1.279,-1.332,1.2,-0.275
-1.551,-0.03,-0.843,1.421,1.56,-1.268,-0.037,0.494
