x0,x1,x2,x3,x4,x5,x6,x7
-0.843,0.535,0.009,-0.625,-0.189,1.278,-0.525,0.871
-0.458,1.061,0.298,-1.554,-0.153,0.268,-1.048,1.009
0.104,-0.172,-0.012,-1.463,0.047,-0.026,-1.873,1.132
0.462,-0.67,-1.277,-2.032,0.659,-1.916,-0.29,0.019
-0.787,0.253,-0.895,-1.616,-0.942,-1.265,1.117,-1.055
-1.095,0.577,-0.97,-0.967,-0.811,-0.809,1.445,-1.195
-1.364,-0.229,-0.007,-0.492,0.311,-0.227,2.16,0.493
-1.027,-0.942,-0.438,-0.243,-0.178,0.044,0.287,-0.568
-1.433,-1.412,1.179,0.477,1.049,0.278,-1.454,-1.032
-0.086,0.643,0.606,0.029,-1.009,0.21,-0.664,-3.213
-0.148,0.274,2.207,-0.331,1.5,0.475,-1.967,-2.163
-0.479,2.009,0.686,0.025,-0.371,-0.561,-1.221,-0.049
-0.398,1.054,1.172,-1.591,0.843,0.458,-2.439,-1.395
0.949,1.111,0.377,0.466,0.567,0.863,0.186,-0.127
0.905,0.818,0.192,-0.352,0.001,-1.047,0.361,-1.127
0.989,1.701,-1.921,-0.362,1.211,0.005,0.154,-0.52
1.533,-0.064,-0.678,-0.074,-1.143,-0.969,-1.779,-0.582
-1.864,1.881,-0.749,0.511,1.48,0.776,-0.495,-1.764
-0.423,0.32,-0.149,-0.18,0.036,1.058,0.122,0.568
-1.26,-0.08,0.954,-0.066,-0.099,0.407,0.087,1.575
-0.867,0.262,0.875,1.528,-0.523,1.36,0.003,-0.012
0.012,0.8,1.448,0.412,-0.299,0.2,0.196,0.085
0.886,-0.775,1.463,0.213,-0.029,0.183,-0.657,-1.278
1.209,0.29,-1.249,-0.52,0.442,1.794,-2.296,-1.214
0.625,0.016,0.321,-0.997,-0.979,0.38,-0.969,-0.608
0.842,-0.864,-1.358,0.3,0.633,0.716,-1.23,0.055
-0.373,-0.487,0.764,1.849,-1.428,0.853,-0.29,-0.163
-0.664,0.58,0.384,0.79,0.895,1.406,0.389,-0.104
-0.526,-0.601,0.051,-0.387,-0.934,-0.015,0.983,0.499
-1.231,-0.055,-0.377,0.665,0.927,-0.017,0.688,-0.652
0.47,-0.677,0.38,-0.078,-0.517,-0.67,0.281,0.44
0.386,-1.199,-0.399,-0.021,0.352,1.267,-2.233,-1.349
0.604,-1.933,-1.371,0.617,0.441,-0.36,-0.197,1.388
-0.575,-1.773,-0.891,0.324,0.41,1.148,-1.035,0.631
-1.423,-1.699,-0.399,0.669,1.3,1.039,-1.909,1.79
-0.966,-0.386,0.498,0.791,-1.806,-0.582,-0.368,0.555
-0.752,-0.911,-0.226,-0.52,0.284,0.454,-0.581,1.108
0.527,0.161,1.027,0.809,-0.614,0.075,0.132,1.509
0.431,1.048,-0.999,-0.048,-0.091,-0.192,-1.306,1.959
0.318,-0.399,1.176,0.702,-0.665,0.219,0.933,0.563
0.604,-1.444,-1.638,-0.278,0.938,-0.556,0.032,0.727
-0.267,-0.714,0.209,1.377,-0.539,-1.144,-0.325,0.744
-0.599,-1.699,-0.799,1.33,0.934,-0.06,-0.744,0.305
0.406,-1.387,0.338,1.982,-0.955,0.275,-0.016,1.001
0.86,-1.024,-1.274,-0.347,-0.056,0.25,-0.753,-0.151
-0.147,-0.626,-0.313,0.446,-0.464,1.714,0.325,-1.469
-0.909,-0.42,-0.786,0.137,0.243,0.842,-0.063,-0.267
-1.548,1.889,-0.49,-0.156,-1.021,0.13,0.844,-0.245
-1.243,1.531,-0.114,-0.972,-0.44,0.936,0.326,-0.335
-0.39,0.05,0.882,-1.444,-0.344,0.006,1.162,-0.831
-1.658,-0.562,-0.985,-0.366,0.317,0.085,2.108,-1.709
-0.983,-0.458,1.948,0.525,-0.472,-0.781,1.914,-2.106
-2.013,2.346,-1.392,-1.14,0.55,-0.802,1.214,-1.786
0.224,0.316,2.156,-1.547,-0.658,-1.389,-0.032,-2.413
-0.361,0.048,-0.981,-1.912,1.039,-1.554,-1.622,-1.326
0.116,-1.459,1.299,-1.738,-0.583,-1.305,-0.467,-0.565
-0.409,-1.002,-0.965,-0.25,0.629,-0.62,-2.116,-0.142
0.391,1.473,1.179,0.411,-0.854,-0.901,-0.866,-0.048
-0.507,0.151,-1.828,-0.846,0.771,-0.082,-0.412,-0.32
-2.016,1.434,1.13,-0.295,-1.031,0.17,-0.073,-0.073
-1.683,0.463,-0.527,-0.805,0.198,0.92,0.04,0.68
-0.307,0.219,0.892,-2.454,0.461,0.477,0.191,-0.812
-0.448,-0.586,-1.381,-1.729,-0.544,0.053,0.106,-0.799
-0.94,-0.862,0.282,-1.143,0.218,-1.028,-2.26,1.186
-0.657,-0.73,-1.603,-0.718,0.395,-0.675,-3.008,-0.883
-0.801,-1.551,1.028,0.633,0.286,-1.766,-1.048,2.298
-1.168,0.173,-1.366,1.477,0.738,-0.86,0.321,0.469
-0.425,0.095,0.757,1.669,-0.598,-0.939,1.265,1.118
-1.479,0.063,-1.239,-0.0,0.888,1.093,1.24,2.274
-0.744,-0.689,0.682,0.384,-1.172,0.884,1.499,1.427
-1.862,0.045,0.142,0.434,-0.218,0.926,0.983,-0.495
-0.798,-0.166,1.273,-0.261,-0.182,0.79,0.864,-0.835
-0.876,-0.228,1.353,1.11,-0.158,0.454,0.204,0.261
-0.482,-0.938,1.452,0.766,-0.593,-1.903,0.304,0.244
-0.753,-0.848,0.872,-0.304,0.89,0.165,0.172,-0.761
-0.113,1.035,0.89,0.163,0.052,-0.882,-0.685,0.136
-0.558,0.409,1.217,-0.505,1.691,0.149,0.702,0.224
-0.521,0.033,0.009,0.499,1.185,-0.416,2.028,1.029
0.442,-1.246,0.408,1.697,-0.839,-1.476,0.371,1.261
-0.775,-0.588,-0.079,0.872,-0.638,-0.302,0.709,-0.968
-0.908,-0.488,0.38,0.204,0.005,-0.1,0.493,0.178
-1.423,0.85,0.475,-1.144,-0.08,0.053,-0.867,1.375
-0.334,0.365,1.169,-1.032,1.097,-0.405,0.31,-1.315
0.452,0.144,0.487,-0.889,0.689,-0.185,-0.95,-1.67
0.904,-0.18,-0.074,-0.065,0.27,-0.544,-1.213,-0.691
0.53,-0.104,1.445,0.264,2.191,-1.123,-0.597,-0.292
0.751,-1.219,-0.955,1.297,0.546,-1.746,-0.661,0.333
2.19,-0.498,0.918,2.118,0.83,-0.731,-0.314,0.414
1.734,2.64,-1.497,1.079,-1.059,0.065,0.034,0.71
0.196,3.441,-0.857,-0.285,-0.162,2.366,-0.88,-0.032
0.267,1.958,-1.177,-0.276,-1.566,2.215,-0.649,1.263
-0.455,2.487,0.64,-0.627,-0.353,1.802,0.83,1.498
-1.227,1.072,-0.16,1.394,1.227,0.599,1.192,0.966
0.001,1.123,1.112,0.226,0.629,-1.4,1.384,-0.39
-0.405,-1.073,-1.428,0.499,1.84,-1.648,0.006,0.289
-0.689,-1.764,1.035,0.873,-0.31,-1.691,-0.837,-0.378
-0.279,-0.986,-0.866,0.907,1.086,-0.072,-1.022,-1.752
0.235,-0.906,0.695,0.746,-0.082,0.22,-0.514,-1.462
0.533,-0.314,-0.646,0.691,0.843,1.092,-0.784,-1.286
0.19,-0.829,-0.324,0.384,-0.94,-0.257,0.788,0.551
-0.343,-0.679,0.574,-0.811,0.142,-0.063,-0.245,-0.885
-0.53,-0.271,0.825,-0.304,-0.448,1.219,-1.227,-0.25
-0.298,-0.952,0.573,-0.438,0.84,1.428,-0.733,-0.524
0.244,-1.195,0.495,0.508,-0.407,0.006,-0.124,-0.951
0.601,-0.384,0.095,-0.205,-0.188,0.392,-1.16,1.777
0.568,-1.913,-0.17,-1.093,-0.366,1.368,-0.694,-0.263
0.233,-1.749,-0.403,0.106,0.742,1.576,-1.703,-0.077
0.331,-0.937,0.241,0.095,0.744,1.355,-2.124,-0.061
0.723,0.478,-0.621,0.683,1.486,0.065,-1.511,0.347
1.165,-0.208,-0.062,-0.01,-0.433,-0.701,-1.376,-0.832
0.904,-0.182,-0.889,-0.363,0.901,0.568,-0.295,0.625
1.343,0.26,-0.787,-0.921,0.077,0.276,-0.881,0.536
1.022,0.5,-0.861,-1.353,-0.142,-0.404,-1.165,0.913
-0.286,-0.854,-1.285,-0.215,-0.663,1.264,-0.346,1.372
-0.93,-1.289,-0.225,-0.794,-1.142,0.642,-0.198,0.614
-2.004,-0.771,-0.156,0.41,-1.215,-0.664,-0.5,-0.281
-0.376,-0.757,0.361,1.004,-1.996,-0.16,0.508,-0.009
-0.31,-0.548,0.983,0.222,-0.869,-0.61,0.377,0.264
-0.31,-0.459,2.235,-0.131,0.258,-0.682,0.057,-0.385
1.011,-1.075,0.579,0.155,1.997,-0.286,1.559,1.82
2.088,-1.347,1.462,-1.076,0.376,-0.894,0.838,-1.164
-0.162,-0.51,0.441,0.518,1.298,0.167,-0.9,-1.259
0.286,0.487,0.441,0.141,-0.987,-0.075,0.852,-1.844
0.999,0.498,0.526,-0.907,0.744,0.124,0.658,-2.231
0.87,1.202,0.552,-0.292,0.717,-0.805,0.941,-0.53
1.102,0.247,0.016,-0.167,0.139,-1.009,-0.248,-0.595
1.195,-0.177,1.125,0.973,0.329,-1.567,-0.434,0.267
-0.431,0.439,-1.943,0.561,0.25,-1.119,-0.048,0.295
0.435,0.619,0.0,-0.825,-2.076,-1.007,0.076,0.426
-0.427,1.005,-1.721,-0.935,0.587,0.671,0.26,1.304
-0.53,0.726,1.497,0.625,-1.132,-0.709,2.465,-0.231
-2.464,1.922,-0.519,-1.789,1.577,-0.276,-0.086,-0.213
-0.694,-0.982,0.833,-1.985,-0.397,-0.541,0.113,0.67
-0.583,0.058,0.987,0.354,2.531,-1.361,-0.091,-0.727
-0.431,-0.415,0.552,0.732,0.884,-3.157,-0.299,0.504
-0.767,0.378,2.027,-0.957,1.616,-0.973,-1.241,-0.317
-0.294,0.488,-0.087,-0.438,1.071,-0.611,-0.906,-0.177
1.263,-0.13,2.805,-0.333,0.311,-1.23,-1.358,-0.547
-0.149,-1.493,-1.423,1.154,1.869,-1.387,-1.824,0.474
0.904,0.495,1.549,0.927,-1.044,-1.304,-1.568,-0.851
-0.64,-0.525,-1.242,0.191,1.006,0.73,-1.475,0.304
-0.392,-0.89,0.375,-0.077,-0.35,1.27,0.272,1.083
-2.406,-0.212,-1.873,-0.126,1.202,0.961,-1.016,1.781
-2.086,-0.194,0.723,-0.649,-0.285,0.61,-1.147,2.515
-2.273,-1.084,0.962,-1.357,2.465,1.271,-1.888,1.227
-0.617,-1.01,1.659,-1.599,1.263,-1.031,-0.287,0.566
-1.163,-1.409,-0.097,-0.673,0.61,-1.691,-0.456,-0.022
0.54,-0.582,2.518,-0.018,1.148,-0.26,-1.173,1.597
1.103,-0.337,0.075,-0.061,1.399,-1.048,-0.916,0.05
2.138,-0.433,0.907,-0.348,0.707,-1.394,-0.321,0.356
1.046,-0.337,-0.509,0.48,2.287,-0.297,-2.143,1.399
1.459,0.286,1.738,0.963,0.474,-2.195,-1.562,0.925
1.817,1.203,-0.895,-0.14,1.332,-0.949,-1.33,0.751
2.292,-0.207,-0.222,-0.433,-1.319,-0.031,-0.766,0.405
0.819,2.203,-0.632,0.322,0.85,0.69,-0.234,0.154
-1.136,0.634,-2.012,1.002,-0.74,-0.508,0.593,1.141
0.486,-0.569,0.721,1.306,1.682,-0.077,-0.644,0.948
-1.601,0.144,-1.285,1.216,-0.033,0.216,0.69,1.01
-0.985,-0.143,2.137,-0.369,-0.186,0.427,-0.624,0.153
0.678,1.655,-0.289,0.504,-0.378,0.399,0.664,2.293
1.378,1.608,0.349,-0.297,-1.031,-0.85,0.147,0.194
1.278,0.152,-0.387,-1.775,-0.413,0.309,0.032,1.059
0.384,1.573,-1.667,-1.299,-0.453,-0.645,-0.406,1.3
-1.479,1.643,0.659,-2.514,0.376,-0.446,0.556,0.688
-1.412,0.102,-0.491,-1.63,1.534,-2.032,-0.282,0.646
-0.257,0.967,1.61,-1.278,-0.023,-1.163,-0.689,-0.326
-0.051,-0.147,-1.01,-0.995,0.565,-1.703,-1.406,-1.199
0.351,-0.15,1.72,0.721,-0.223,-1.092,0.115,-1.215
-0.152,-0.428,-0.674,-0.059,0.688,-1.226,-0.591,-1.418
0.941,-0.829,1.942,0.57,-0.566,-0.223,-1.002,-0.704
-0.195,-1.376,-1.532,1.161,2.336,0.045,-0.592,-0.165
0.62,-0.455,0.956,0.875,-0.964,-0.052,1.076,0.462
-1.138,-1.446,-0.966,1.702,1.153,0.313,-0.106,1.313
-0.065,-2.929,0.232,1.689,0.151,0.269,-0.284,2.245
0.148,-1.879,-0.598,1.928,0.575,0.478,-0.65,0.017
1.611,-0.88,0.446,1.526,-0.949,0.135,-0.044,-0.062
1.047,-0.271,-1.306,0.341,1.308,0.838,0.773,-0.178
1.143,0.6,0.261,-0.793,-1.276,-0.535,1.239,-1.304
1.029,0.167,-1.007,0.164,0.88,0.019,-0.199,-1.369
1.601,-0.548,-0.193,-0.065,-2.815,0.149,-0.113,-0.779
-0.124,-0.139,-0.726,1.631,0.984,0.026,-0.961,0.875
0.472,-1.962,-2.05,1.951,-2.208,1.302,1.981,1.083
-0.935,-0.457,-0.509,2.458,0.55,2.727,0.908,-0.661
-1.749,-1.354,0.502,0.339,-1.291,2.658,1.123,-0.299
-0.445,-0.999,-1.119,1.665,-0.296,1.842,0.808,0.161
0.013,-0.366,-0.817,0.077,-1.439,0.694,0.629,-0.684
-1.392,-0.574,-0.224,-0.847,1.115,1.591,1.33,0.422
-0.514,-1.294,0.603,-0.434,-0.738,-0.21,1.775,-0.808
0.292,-1.746,0.041,-0.095,2.618,0.168,1.079,-0.488
0.249,-0.103,0.394,0.27,0.116,-1.396,1.925,-2.184
-0.256,0.759,-0.392,1.423,2.099,-1.367,-0.26,-0.713
-1.07,0.134,0.542,0.535,-0.072,-1.634,0.474,-0.55
-0.349,-0.008,0.457,0.924,0.587,-1.286,-0.269,0.015
-0.477,-1.607,-0.446,-0.353,1.351,-0.777,-1.006,-0.238
-1.267,-1.07,1.075,0.724,1.946,-1.397,0.072,-0.776
-1.135,-0.232,0.141,-0.421,0.608,-0.276,-0.444,-2.204
-1.252,0.934,0.449,0.171,1.184,0.937,-1.775,-0.553
-0.177,1.361,1.035,-0.427,1.346,0.503,-0.654,-0.598
0.666,-0.071,0.342,0.953,2.796,0.201,-1.839,0.99
1.353,1.705,0.162,0.519,1.415,-0.271,-1.941,1.742
0.022,2.619,-0.287,0.309,0.452,-0.558,-1.563,0.58
-0.112,1.41,-0.195,-1.465,-0.277,-1.08,-2.521,0.236
-0.795,0.361,0.559,-0.28,0.284,-0.632,-0.449,-0.11
-0.895,0.934,0.699,-0.529,0.761,-0.166,-0.895,1.788
0.854,1.183,-1.203,-1.827,2.238,-0.647,-0.806,0.458
-0.97,0.243,0.81,-0.8,0.092,-0.856,0.054,0.28
-0.493,0.722,-0.16,-0.288,1.962,-1.066,0.636,1.37
-0.627,-0.284,1.253,-1.219,0.635,-1.665,0.11,0.649
-1.39,-1.265,1.97,-0.134,1.168,-0.781,-1.153,-1.132
-0.982,-1.255,1.727,2.131,0.379,-1.753,-1.422,-0.312
-0.867,0.239,-0.107,0.653,0.878,0.141,0.456,1.861
-0.539,-0.554,2.24,-0.083,-1.443,-0.324,2.256,0.934
0.594,0.072,0.419,-0.084,1.211,1.058,-0.668,0.969
0.757,-0.497,1.31,0.412,-1.057,-0.047,-0.64,-0.69
0.478,-1.035,-1.529,-0.099,1.818,0.402,-0.438,-0.893
1.097,0.245,-0.341,1.164,-1.664,-0.366,-0.493,0.832
0.631,0.581,-0.871,0.827,0.264,0.327,-2.86,-1.458
0.565,0.503,-0.81,-0.125,-1.497,0.58,-0.74,-0.939
-0.555,-0.985,-1.106,-1.438,0.701,0.299,-1.157,-0.247
-0.939,0.433,0.778,0.214,-0.789,-0.536,0.554,1.333
-0.957,1.273,1.325,-0.414,-0.104,0.185,-0.493,0.732
-1.031,0.725,0.608,-1.781,0.163,-0.611,-0.372,0.583
-0.282,0.702,1.926,-0.743,2.715,0.957,-0.631,0.885
1.385,1.264,0.428,-0.182,2.108,-1.47,-0.13,0.911
1.501,1.551,0.803,-0.327,1.125,-1.554,-0.937,1.375
2.148,0.726,0.208,-0.069,1.512,0.147,-0.684,0.319
1.963,0.552,-1.626,-0.266,0.786,-0.185,-0.253,0.71
0.588,-0.629,-0.087,-0.521,1.097,-0.651,-0.364,0.734
0.424,1.018,-1.484,1.194,0.3,-1.465,-1.089,0.528
-1.058,1.577,-0.995,-0.515,-0.789,0.25,-1.387,-0.684
-1.451,-0.781,0.083,-0.428,-0.452,0.971,-1.11,1.137
-0.786,0.349,-0.395,0.234,0.32,0.813,-0.539,-0.758
0.028,0.361,1.511,-0.078,-0.395,1.182,0.069,-0.28
-0.24,-0.657,0.524,1.293,0.999,0.486,0.474,-0.418
1.156,-0.67,0.011,0.665,-0.546,-0.729,-0.664,1.202
-0.217,-1.546,-1.308,1.695,-0.558,1.498,-0.815,1.744
-0.204,-1.007,1.177,1.242,0.557,0.795,0.239,1.198
-0.854,-1.597,-0.277,0.998,-0.23,2.703,1.079,1.261
1.202,-1.748,1.93,1.945,-0.321,0.898,-1.695,-0.834
1.258,-1.132,-1.578,0.743,1.262,1.724,-0.926,-1.905
0.913,-1.647,1.685,1.307,-0.815,1.353,-0.339,-1.478
0.596,0.866,0.756,2.196,0.364,0.014,0.093,0.818
0.392,0.434,0.329,2.03,-0.511,0.984,-0.99,0.551
0.649,0.03,0.201,0.294,0.85,1.325,-0.762,-1.857
0.254,-0.406,-0.42,0.117,-0.692,1.517,1.055,-0.764
-0.256,-1.222,-0.735,-0.397,-0.143,0.519,0.481,0.287
-0.815,-1.024,-1.74,-0.604,0.126,0.328,1.146,1.364
-0.517,0.301,-0.426,1.802,-1.134,-0.446,-0.184,2.005
-1.918,2.145,-0.074,0.486,-0.711,0.501,0.394,-0.494
-1.405,1.111,0.563,1.045,-0.952,1.759,0.022,-0.237
-0.169,0.767,1.338,0.7,0.251,1.83,-0.417,0.417
0.737,0.168,-0.062,0.231,-0.245,0.306,1.168,0.055
1.19,0.29,-1.108,-0.073,1.264,0.276,0.033,-1.271
0.081,1.394,0.096,-0.313,-1.266,0.18,-0.113,-1.503
0.38,0.416,0.049,0.605,0.972,0.304,-1.097,-1.514
0.05,1.347,-0.975,0.069,-0.659,0.15,-1.286,-0.241
0.068,-0.313,0.059,-0.01,-0.71,-0.22,-0.477,0.535
-0.268,-0.049,-0.043,0.586,0.454,-0.236,-0.023,0.748
-0.851,-1.867,0.331,-0.462,0.024,1.154,0.275,1.63
-0.738,-0.259,0.156,0.246,-0.804,1.0,0.068,0.801
-1.065,-0.94,0.403,1.27,0.072,0.386,0.916,0.031
-0.574,0.926,0.878,1.819,-0.545,0.43,0.774,0.164
-1.298,0.35,0.097,0.689,-0.079,0.399,0.523,-1.009
0.914,0.9,2.48,-0.333,-0.497,0.687,0.226,-1.074
0.098,0.465,1.291,-1.727,0.553,-0.931,-0.45,-2.165
0.234,-0.045,0.501,0.171,0.467,-1.254,0.764,-0.327
0.172,-0.667,-0.783,-0.635,1.597,-1.606,-0.709,-0.948
-0.421,1.319,-0.003,-0.945,0.101,-0.947,-0.718,-0.12
-1.125,0.918,0.393,-0.101,0.028,0.358,-1.626,-0.183
-1.4,-0.584,0.138,-0.52,-0.124,-1.463,0.602,0.161
0.418,-1.547,1.038,0.126,-0.22,-0.739,-0.345,-0.872
0.615,-1.473,1.341,-0.471,0.107,-0.549,-0.883,-0.376
1.007,-2.349,-0.334,0.215,1.616,1.404,-1.136,-0.403
1.11,-0.582,-0.955,1.633,0.236,-0.96,-0.479,-0.748
0.6,0.198,-1.971,1.0,0.151,-1.089,-0.85,-0.655
0.697,-0.619,0.213,2.04,-0.773,-0.496,0.648,0.28
-0.324,0.399,-0.707,0.526,0.6,0.097,0.606,-0.185
-0.268,-0.489,0.573,-0.057,-1.049,0.384,-0.003,-0.408
-1.506,-0.299,-0.508,0.428,0.527,1.481,0.041,0.204
-0.502,0.212,0.782,-0.476,-0.787,-0.135,0.709,1.6
-1.203,-0.419,0.462,0.218,0.536,-0.336,0.706,1.695
0.631,0.283,2.119,-0.34,-0.046,-0.557,-0.434,1.454
0.979,-1.723,-1.395,-0.945,3.073,-1.196,-0.606,0.674
0.484,-0.294,1.235,0.562,0.132,-1.538,0.126,0.685
0.905,-0.529,-1.489,0.21,2.837,-0.974,-2.502,1.661
1.946,-1.67,-0.091,-0.019,-0.129,-0.858,-1.594,0.262
0.37,-2.573,-0.471,0.243,2.205,0.652,0.006,-1.609
1.698,-2.761,-0.255,-0.347,-0.166,-1.347,-1.142,0.231
-0.188,-0.555,-1.502,-0.072,1.103,-0.658,-0.212,0.571
0.243,-0.541,0.499,0.792,-0.269,-0.135,0.437,0.944
-0.201,-0.157,-0.511,-0.061,0.064,-0.052,-0.464,0.059
0.186,-0.6,1.644,-0.15,0.236,0.306,0.436,-1.508
-0.848,0.409,0.265,1.205,1.422,-0.422,-0.949,-1.399
-0.079,0.988,2.107,1.206,1.833,-0.481,0.922,-0.022
-0.082,-0.046,-1.021,-0.16,-0.352,-0.506,0.62,0.083
0.359,0.763,0.958,0.47,-0.021,1.249,-0.35,-0.143
-0.083,0.241,-0.78,-0.435,-0.792,-0.648,-1.218,-0.466
1.869,-1.738,0.539,-0.205,0.326,-0.669,-0.126,-0.553
1.468,-1.82,-0.441,1.28,0.991,-0.068,-0.668,-0.741
0.591,-0.419,-1.781,1.679,0.073,0.526,0.33,0.228
0.454,-0.442,-0.93,0.762,0.203,0.259,-1.454,1.051
0.741,0.735,-1.199,-0.448,-1.275,1.488,-2.668,1.81
0.757,0.642,-1.285,-0.793,0.922,0.741,-1.637,0.993
-0.401,0.814,0.201,-0.998,-0.284,-0.476,0.674,0.572
-0.037,1.635,0.19,-0.721,-0.102,-2.242,-0.789,-0.839
1.019,2.225,1.368,-0.048,-0.249,-0.375,-0.245,0.48
-0.031,0.585,-0.309,-1.675,0.269,-0.109,0.263,-0.692
-0.351,0.873,0.464,-0.753,0.184,0.562,0.327,-2.135
0.626,0.117,0.03,0.507,-0.188,-0.549,1.189,0.656
0.536,1.335,-0.082,0.482,-0.034,-0.646,-0.363,0.41
0.491,0.433,-0.932,-0.1,-0.641,0.012,1.356,-0.033
0.124,0.018,0.431,-1.093,-0.51,0.124,0.512,-0.816
0.709,0.015,-2.373,-0.82,-0.178,1.262,-0.068,-1.047
2.142,-0.521,-0.116,0.103,-0.6,-1.245,-0.065,-0.911
0.822,1.581,-0.327,-0.369,0.567,-0.016,-0.383,-0.384
0.718,1.732,0.08,0.493,-1.042,-0.191,-0.336,0.577
0.741,0.53,-0.287,1.316,0.576,-0.127,0.462,-0.152
0.702,0.855,-0.003,0.225,-0.208,-0.593,-0.726,-0.712
-0.709,-0.305,-0.652,0.769,-0.72,0.893,-1.367,0.579
-0.138,0.883,0.136,-0.768,-0.577,0.765,0.171,0.05
-2.025,1.114,-1.156,-0.406,-1.796,1.165,1.632,-1.026
-2.005,1.444,2.756,-0.47,-0.849,0.233,0.278,0.426
-2.218,1.224,-0.046,-0.378,0.34,0.291,2.449,-0.521
-0.979,1.886,2.204,-0.974,-0.457,0.47,2.622,0.229
-1.371,1.555,0.362,-2.169,0.601,-0.06,1.498,0.008
0.214,0.777,2.246,-2.088,1.902,-0.942,1.132,-0.97
-0.976,0.762,1.023,-1.595,1.425,-1.647,-0.131,-1.671
-0.224,0.039,1.21,-1.054,0.828,-1.522,-2.198,-0.516
-0.13,-1.775,0.93,0.894,1.648,-2.492,-2.305,0.408
-0.184,-0.481,-0.267,0.487,1.054,-2.328,-2.074,0.723
1.335,-1.392,-0.184,0.881,0.975,-1.512,-2.174,1.529
0.891,-0.302,-1.154,0.766,0.681,-0.547,-0.827,2.147
0.608,0.766,-0.903,0.05,-0.275,-1.991,-0.404,0.266
0.365,0.317,-0.462,0.065,0.869,0.765,-0.791,1.382
0.262,-0.095,-0.126,0.513,-1.345,-0.334,-0.043,0.209
-0.953,-0.817,-0.341,-0.03,-0.631,-0.348,-0.231,0.549
-1.074,-1.795,0.757,0.415,-0.299,-0.325,-0.467,0.285
-0.296,0.081,1.013,0.688,-0.238,0.359,1.469,-0.733
-0.93,-1.308,0.512,0.608,0.103,0.246,1.42,-0.395
0.434,-0.989,1.127,1.296,-0.165,-0.659,2.024,0.444
1.234,-2.96,-0.516,0.711,-1.171,-0.674,0.185,0.486
0.968,-1.325,0.901,0.749,-0.419,0.295,0.13,0.33
-0.047,-0.721,-0.176,1.548,-1.041,-0.351,0.606,0.05
-0.32,-0.983,-1.707,-0.969,0.038,0.263,1.131,-0.053
0.243,-0.292,-0.165,0.48,-0.765,-0.521,1.743,-0.831
-1.401,-0.587,-1.074,0.245,1.264,0.128,0.873,0.064
-1.098,-0.66,1.606,0.736,-0.644,-0.062,0.69,-0.068
-1.583,0.648,-0.576,1.186,1.568,-0.379,-1.029,-1.386
-0.62,-0.366,0.529,-0.209,0.087,-1.594,0.621,-1.122
-1.487,0.606,-0.491,0.057,0.177,-0.084,-0.877,-0.403
-0.451,-0.374,-0.297,-0.453,-0.082,1.461,2.021,-0.133
-0.6,1.08,-1.052,-0.555,-0.53,-0.298,0.954,0.77
-0.097,1.912,0.996,-1.332,-1.82,-0.243,0.656,-0.331
-0.723,1.301,-0.757,-2.044,0.704,0.877,-0.014,0.076
-0.541,-0.635,1.885,-0.893,-0.98,-1.567,1.104,-0.12
-1.583,0.094,-0.911,1.401,1.498,-0.825,-0.098,0.734
