x0,x1,x2,x3,x4,x5,x6,x7
-0.099,0.022,0.074,0.102,-0.046,0.223,0.1,-0.196
0.04,-0.114,0.025,-0.082,-0.136,-0.046,0.049,-0.075
-0.069,0.33,0.1,-0.249,0.091,0.026,0.01,-0.011
0.116,-0.021,-0.003,-0.015,-0.02,0.219,0.206,-0.27
0.037,-0.02,0.067,-0.041,-0.03,0.145,0.154,0.089
0.025,0.007,0.004,-0.101,0.173,0.116,-0.134,-0.004
0.086,-0.137,-0.042,-0.17,0.04,0.022,0.072,-0.247
-0.091,-0.075,0.002,-0.007,0.081,0.124,-0.044,-0.061
0.051,-0.057,0.036,-0.039,-0.101,0.13,0.047,-0.02
0.255,-0.071,0.008,-0.155,0.033,-0.239,-0.137,-0.085
-0.067,0.026,0.051,0.031,0.179,0.0,-0.063,-0.043
-0.046,0.002,0.139,-0.149,-0.081,-0.081,0.018,-0.098
0.211,-0.081,0.159,-0.147,0.043,-0.43,-0.085,0.074
-0.088,-0.056,-0.144,0.048,0.034,0.103,-0.047,-0.22
-0.099,-0.193,0.126,0.035,0.017,0.109,0.07,-0.158
0.292,-0.019,-0.111,-0.066,0.007,-0.226,0.142,0.105
0.124,-0.068,0.044,-0.068,-0.022,0.026,0.062,-0.356
-0.163,-0.043,0.077,0.071,-0.073,0.242,0.118,-0.249
0.375,-0.05,-0.227,-0.038,-0.105,-0.464,-0.059,0.229
0.299,-0.098,0.089,-0.14,0.103,-0.161,-0.032,-0.329
-0.357,0.028,0.223,-0.067,0.041,0.351,-0.051,-0.051
0.227,0.015,-0.149,0.097,-0.255,-0.368,0.001,-0.006
-0.008,0.027,0.014,-0.113,0.169,-0.155,-0.078,-0.096
-0.141,0.009,0.142,0.018,-0.085,0.303,-0.092,-0.209
-0.009,0.08,-0.126,0.044,-0.026,-0.295,0.053,-0.067
0.112,0.089,0.115,-0.191,0.118,-0.12,-0.084,0.138
-0.095,0.032,0.115,-0.071,0.12,0.108,-0.017,-0.124
-0.006,0.084,-0.083,-0.252,-0.162,-0.165,-0.121,-0.029
-0.069,-0.211,0.084,-0.191,0.27,0.016,-0.079,-0.273
-0.006,-0.011,0.19,-0.055,0.084,0.226,-0.023,-0.104
0.179,-0.268,-0.021,-0.141,-0.195,-0.114,0.104,0.075
0.024,-0.146,0.177,-0.069,0.188,0.001,-0.059,-0.277
-0.091,-0.07,-0.093,-0.151,0.068,0.146,-0.088,-0.013
0.52,-0.116,-0.001,-0.082,-0.227,-0.135,0.27,-0.196
0.101,-0.012,-0.04,-0.193,0.248,0.126,0.031,-0.08
-0.044,-0.037,-0.012,0.021,0.172,0.002,-0.086,-0.195
0.319,-0.063,-0.225,-0.129,-0.161,-0.435,0.12,-0.157
0.111,-0.105,-0.164,-0.06,0.123,0.093,-0.136,-0.157
-0.03,0.24,-0.185,-0.031,0.024,0.026,-0.188,-0.338
0.205,-0.069,-0.198,-0.101,-0.222,-0.49,0.344,-0.15
0.309,-0.074,-0.102,-0.106,-0.04,-0.219,-0.191,-0.245
0.171,-0.014,-0.205,-0.354,0.02,-0.096,0.064,-0.176
0.191,-0.107,-0.184,0.006,0.03,-0.451,0.263,-0.086
0.376,0.002,-0.001,-0.143,0.155,-0.32,0.003,-0.15
0.074,-0.056,-0.012,-0.269,0.056,-0.177,-0.092,-0.159
0.229,-0.131,-0.171,-0.229,-0.034,-0.224,0.164,-0.177
0.196,-0.04,-0.071,-0.197,0.164,-0.435,0.023,-0.182
0.231,-0.32,-0.088,-0.327,-0.039,-0.199,-0.045,-0.23
0.283,-0.153,-0.074,-0.18,0.001,-0.221,0.025,-0.228
0.306,-0.281,-0.01,-0.244,0.13,-0.424,-0.127,-0.289
0.125,-0.232,-0.161,-0.238,-0.03,-0.214,-0.078,-0.136
0.123,-0.121,-0.042,-0.104,0.044,-0.27,0.024,-0.234
0.247,-0.193,0.02,-0.159,-0.13,-0.459,0.001,-0.188
0.21,-0.089,0.072,-0.208,0.221,-0.171,-0.024,0.005
0.095,-0.249,0.17,-0.303,0.207,-0.18,0.099,-0.264
0.079,-0.048,0.093,-0.288,0.024,-0.385,0.15,-0.13
0.27,-0.126,0.024,-0.235,0.307,-0.141,-0.11,-0.292
0.209,-0.149,0.22,-0.076,0.107,-0.149,0.052,-0.228
0.21,-0.219,-0.023,-0.152,0.034,-0.095,0.003,-0.072
0.278,-0.072,-0.159,-0.04,0.207,-0.233,-0.126,-0.222
0.106,-0.183,0.166,-0.008,0.102,-0.296,0.053,-0.209
0.317,-0.145,0.058,-0.194,-0.023,-0.054,-0.104,-0.097
0.238,0.11,0.064,-0.249,0.064,-0.451,-0.393,-0.154
0.128,-0.203,0.026,0.179,0.112,-0.077,-0.104,-0.026
0.087,-0.078,-0.188,-0.279,-0.075,-0.164,-0.112,0.172
0.033,-0.152,-0.14,-0.176,0.131,-0.278,-0.279,-0.105
-0.061,-0.016,0.06,0.042,0.038,-0.157,0.027,-0.17
-0.071,-0.251,-0.264,0.08,-0.013,0.037,0.081,0.244
0.052,-0.221,-0.182,-0.089,0.211,-0.005,-0.018,-0.064
-0.162,0.084,0.179,-0.05,0.159,-0.133,-0.116,-0.114
0.046,-0.075,0.248,0.133,0.04,-0.03,-0.011,0.188
0.04,-0.155,0.1,0.053,0.069,-0.048,-0.224,-0.111
-0.28,-0.108,0.019,0.125,0.238,0.164,-0.265,-0.167
-0.121,0.076,0.185,0.303,-0.14,0.133,-0.078,0.097
0.051,-0.025,0.042,-0.062,-0.071,0.046,-0.092,0.287
-0.092,0.002,0.015,0.147,0.216,0.25,-0.18,-0.146
-0.33,0.059,0.024,0.187,-0.175,0.133,0.143,0.349
0.023,-0.176,0.15,0.262,-0.231,-0.033,0.033,0.092
-0.229,0.033,-0.051,-0.048,0.275,0.135,-0.285,-0.031
-0.245,0.031,-0.013,0.357,-0.126,0.213,-0.055,0.201
-0.047,-0.174,0.011,0.137,0.06,0.232,0.231,0.22
-0.244,0.104,0.16,-0.206,-0.037,0.129,-0.187,0.051
-0.241,0.151,-0.001,0.22,-0.246,0.242,0.078,-0.044
-0.014,-0.176,0.173,0.275,0.145,0.163,0.107,0.18
-0.055,0.078,0.31,-0.038,-0.085,0.227,-0.087,0.09
-0.182,0.103,0.076,-0.089,-0.163,0.204,0.16,-0.003
-0.043,-0.093,0.175,0.139,0.023,0.077,-0.052,-0.018
0.025,-0.045,0.099,-0.152,-0.064,0.08,-0.042,0.056
-0.158,0.009,-0.074,0.167,0.063,0.396,0.326,-0.093
-0.015,0.047,0.132,-0.039,-0.064,0.274,-0.188,0.031
0.057,-0.181,0.033,-0.12,0.072,-0.024,0.069,-0.068
-0.171,0.124,-0.134,0.133,0.114,0.098,0.244,0.006
-0.05,-0.044,-0.05,-0.031,-0.09,0.29,0.052,0.052
-0.103,-0.184,0.151,0.041,-0.072,-0.035,-0.119,0.103
-0.011,0.066,-0.126,0.207,0.018,0.05,-0.013,-0.036
-0.05,-0.069,0.04,0.002,-0.074,0.161,0.119,0.35
0.191,0.006,0.088,0.139,0.035,-0.027,-0.019,0.079
-0.038,0.205,-0.016,0.142,0.003,0.067,-0.146,0.027
-0.27,0.028,0.049,0.067,-0.263,-0.042,0.02,0.202
0.153,0.103,-0.044,-0.04,-0.013,-0.087,-0.095,0.132
-0.224,0.143,-0.334,0.024,0.159,0.226,-0.017,0.162
-0.345,-0.027,0.109,0.303,-0.336,0.233,0.046,0.054
-0.142,0.058,0.024,-0.04,0.01,-0.055,0.012,0.364
0.001,0.235,-0.107,-0.13,0.002,0.256,-0.137,0.106
-0.366,0.149,0.28,0.456,-0.29,0.183,0.022,-0.097
-0.134,0.089,0.159,0.202,-0.16,0.295,0.031,0.312
0.108,0.096,-0.008,-0.104,-0.152,0.057,0.107,0.421
-0.218,0.236,0.127,0.263,0.047,0.364,0.215,-0.132
-0.376,0.277,-0.008,0.235,-0.123,0.309,0.024,0.361
0.113,0.215,-0.065,0.016,0.048,-0.136,0.031,0.159
-0.279,0.003,-0.014,0.053,0.063,0.287,-0.047,-0.101
-0.252,0.238,0.097,0.329,-0.154,0.382,0.185,0.2
0.152,0.11,-0.115,-0.007,-0.243,-0.183,0.119,0.154
-0.352,0.109,0.233,0.091,0.038,0.271,-0.029,-0.023
-0.312,0.24,0.098,0.303,-0.078,0.375,0.166,0.199
-0.017,-0.001,-0.115,-0.114,-0.162,-0.172,0.209,0.331
-0.151,0.094,0.24,0.157,-0.12,0.377,0.106,-0.036
-0.305,0.02,-0.077,0.26,-0.146,0.495,0.128,0.083
-0.113,-0.042,-0.134,-0.097,-0.087,-0.1,0.087,0.437
-0.011,0.004,0.08,0.071,-0.102,0.376,0.198,-0.101
-0.388,-0.03,0.1,0.329,-0.122,0.263,0.049,0.099
0.015,0.022,-0.143,0.104,-0.089,0.118,-0.019,0.376
-0.217,-0.148,0.121,0.007,0.033,0.178,0.085,0.129
-0.319,-0.002,0.133,0.296,-0.039,0.452,0.173,0.125
-0.009,0.137,-0.153,0.206,-0.237,-0.022,0.066,0.338
-0.059,-0.182,0.145,0.114,0.039,0.144,-0.044,0.121
-0.187,0.141,0.192,0.166,0.184,0.272,-0.009,0.141
-0.144,0.04,-0.018,0.044,-0.202,-0.094,0.231,0.322
-0.104,-0.018,0.002,0.15,-0.02,0.168,-0.106,-0.024
-0.315,0.059,0.009,0.225,0.211,0.362,-0.119,0.122
-0.085,0.025,0.128,0.029,0.004,0.098,0.066,0.223
-0.204,0.021,0.215,-0.006,-0.14,0.064,0.107,0.097
-0.252,0.017,0.124,0.282,-0.052,0.256,-0.21,-0.056
-0.242,0.23,0.098,-0.009,0.039,0.119,-0.138,0.243
0.101,-0.056,0.117,0.003,-0.099,0.317,0.071,-0.009
-0.39,0.128,0.093,0.186,0.009,0.235,-0.046,-0.096
-0.044,0.024,-0.096,0.122,-0.095,0.231,-0.15,0.196
0.174,0.05,-0.022,-0.21,0.151,0.091,0.157,0.249
-0.221,0.267,-0.046,0.223,-0.072,0.354,-0.13,-0.403
-0.027,0.057,0.067,0.113,-0.1,0.263,0.023,0.197
0.058,-0.085,-0.077,-0.191,0.165,-0.082,-0.186,0.197
-0.216,0.201,-0.118,0.113,-0.066,0.064,0.072,-0.238
-0.285,0.115,0.215,0.099,-0.209,0.295,0.086,0.049
0.001,-0.109,0.096,-0.141,0.135,0.062,-0.12,0.178
-0.159,0.303,-0.146,0.003,-0.165,0.287,0.125,-0.313
-0.391,-0.021,0.223,0.092,-0.069,0.366,0.066,0.23
0.172,-0.072,0.057,0.068,-0.065,0.173,0.019,0.049
-0.133,0.15,-0.108,-0.177,0.096,0.055,0.192,-0.077
-0.392,0.075,0.256,0.261,0.061,0.7,0.063,-0.099
0.023,-0.046,-0.169,0.14,-0.105,-0.107,0.099,0.014
0.125,-0.042,0.003,-0.186,0.01,0.274,0.024,0.01
-0.239,0.146,0.124,0.191,-0.054,0.56,-0.138,-0.202
-0.01,-0.089,0.051,-0.057,-0.029,-0.105,0.106,0.055
0.278,-0.197,-0.172,-0.009,0.041,-0.106,0.058,-0.023
-0.193,0.099,-0.013,0.06,0.152,0.582,0.028,-0.206
0.111,-0.02,0.029,-0.058,0.014,-0.008,-0.179,-0.026
0.358,-0.094,-0.284,-0.073,-0.068,-0.305,-0.056,0.126
-0.147,0.053,-0.079,-0.046,0.309,0.339,-0.083,-0.208
0.038,-0.109,-0.145,-0.136,-0.049,-0.149,-0.1,-0.13
0.364,-0.162,-0.191,-0.156,-0.076,-0.397,0.086,0.104
-0.098,0.016,-0.005,0.033,0.119,0.117,-0.303,-0.084
-0.03,0.004,0.123,-0.152,-0.24,-0.152,-0.01,-0.186
0.276,-0.012,-0.173,-0.096,0.04,-0.504,0.119,-0.093
0.118,-0.078,-0.074,0.065,0.049,0.077,-0.103,0.084
-0.186,0.05,-0.058,-0.229,-0.059,-0.008,0.085,-0.011
0.018,0.061,-0.05,-0.134,0.046,-0.294,-0.057,-0.216
0.041,0.086,-0.076,-0.027,-0.052,0.01,-0.115,-0.188
0.166,-0.185,0.045,-0.202,-0.031,0.108,-0.153,-0.203
-0.046,-0.177,-0.184,-0.181,0.084,-0.109,-0.009,-0.174
0.032,0.151,0.061,-0.071,-0.039,-0.149,-0.114,-0.26
0.083,-0.3,-0.054,-0.076,-0.053,0.005,-0.256,-0.313
0.141,-0.23,-0.03,-0.045,0.023,-0.262,-0.065,-0.347
0.081,0.208,0.029,-0.208,-0.006,-0.109,-0.061,-0.227
0.32,-0.075,-0.017,-0.056,0.099,-0.17,-0.072,-0.494
0.291,-0.015,0.027,-0.236,0.115,-0.222,0.135,-0.19
0.405,0.222,0.019,-0.14,-0.003,-0.349,0.056,-0.104
0.381,-0.08,-0.282,-0.457,0.238,-0.235,0.038,-0.063
0.205,0.043,0.027,-0.255,-0.107,-0.299,0.001,-0.334
0.185,0.032,-0.264,-0.393,0.278,-0.444,0.057,-0.228
0.315,0.027,0.001,-0.165,0.126,-0.411,-0.231,-0.191
0.329,-0.316,-0.004,-0.232,-0.05,-0.146,0.077,0.041
0.276,-0.074,-0.08,-0.111,0.269,-0.466,-0.155,-0.157
0.026,-0.196,-0.287,-0.193,0.257,-0.563,-0.226,-0.075
0.186,-0.139,0.041,-0.156,0.025,-0.174,0.141,-0.158
0.047,-0.242,-0.026,-0.098,0.215,-0.285,-0.139,-0.211
0.286,-0.18,-0.032,-0.072,0.072,-0.331,-0.165,-0.216
0.197,-0.143,0.18,-0.148,0.094,-0.294,-0.081,0.013
0.116,-0.291,-0.029,-0.02,-0.004,-0.221,-0.046,-0.233
0.072,-0.279,-0.014,-0.154,-0.011,-0.332,-0.102,-0.106
0.369,-0.173,0.164,0.077,-0.081,-0.183,0.071,-0.021
-0.031,-0.158,0.017,-0.089,0.241,-0.225,0.091,-0.061
0.063,-0.193,0.099,-0.077,-0.047,-0.081,-0.177,-0.002
0.25,-0.21,0.025,-0.191,-0.111,-0.28,-0.002,0.001
-0.009,-0.113,0.004,-0.075,0.084,0.004,-0.11,-0.017
0.13,0.074,0.037,0.201,0.07,-0.175,0.035,0.136
0.105,-0.203,-0.079,-0.205,-0.023,-0.179,-0.021,0.118
0.005,-0.174,0.051,0.16,-0.005,-0.087,-0.078,-0.079
0.035,0.215,-0.104,0.165,-0.143,-0.143,-0.006,0.085
0.066,-0.13,0.073,-0.039,-0.113,0.161,0.065,0.217
-0.127,-0.136,0.19,0.142,-0.004,-0.017,-0.003,-0.107
-0.152,0.06,-0.075,-0.122,-0.067,-0.009,0.102,-0.087
0.066,0.052,0.037,0.103,-0.224,0.077,-0.05,0.038
0.1,-0.192,0.276,0.134,-0.103,0.097,0.065,0.109
-0.146,0.016,-0.005,-0.112,0.082,0.081,-0.156,-0.083
0.159,0.008,0.031,-0.043,-0.076,-0.08,0.381,0.106
0.101,0.037,0.022,0.309,0.031,0.156,0.159,-0.076
-0.155,0.032,-0.079,0.012,0.017,0.046,-0.038,0.317
0.12,0.027,-0.069,-0.163,-0.096,-0.146,-0.035,0.127
-0.092,0.133,0.137,-0.014,0.046,-0.272,-0.066,0.104
-0.092,0.173,-0.032,0.315,0.007,0.141,0.082,0.068
0.056,-0.209,-0.064,-0.022,0.103,-0.117,0.052,0.213
-0.259,0.031,0.12,0.112,-0.012,0.083,0.068,0.05
-0.117,0.117,-0.07,0.17,0.074,0.325,-0.081,-0.006
-0.235,-0.181,0.072,0.095,-0.1,-0.243,-0.077,0.179
-0.143,0.133,0.174,-0.03,0.002,0.256,0.094,-0.001
-0.015,0.123,-0.05,-0.13,-0.064,0.108,-0.015,-0.002
-0.197,0.003,-0.075,0.209,-0.144,0.259,-0.032,0.085
-0.034,0.136,0.045,-0.069,0.138,0.351,-0.024,0.178
-0.114,-0.078,0.036,-0.029,-0.012,-0.131,0.06,-0.023
-0.345,0.163,0.076,0.323,0.028,0.277,0.162,0.065
-0.018,-0.055,-0.176,-0.14,0.019,0.12,-0.08,0.052
-0.065,-0.019,0.077,0.227,0.075,0.021,-0.117,-0.137
-0.309,0.348,0.109,0.133,-0.02,0.251,0.0,0.252
-0.005,-0.099,-0.076,-0.033,-0.176,0.137,-0.14,0.009
-0.372,-0.014,0.079,0.02,0.107,0.059,-0.004,-0.098
-0.101,0.289,0.048,0.236,-0.219,0.251,-0.006,0.028
0.046,-0.247,-0.11,0.101,-0.021,0.04,0.13,0.26
-0.044,0.096,0.135,0.064,-0.104,0.204,0.136,0.159
-0.347,0.245,-0.015,0.082,0.12,0.183,0.1,-0.008
-0.175,-0.303,-0.144,0.202,-0.134,-0.241,0.106,0.061
0.154,0.054,-0.085,0.156,-0.311,0.162,0.083,0.368
-0.069,0.157,0.221,0.023,0.047,0.257,0.102,0.077
-0.119,-0.078,0.072,0.327,-0.172,-0.142,0.053,-0.018
0.041,0.01,0.09,0.192,-0.136,-0.059,0.237,0.501
0.026,0.229,0.111,-0.099,0.113,0.226,0.128,-0.035
-0.411,0.302,0.169,0.196,-0.029,0.1,0.144,-0.054
0.158,0.099,-0.012,0.505,-0.303,0.119,0.276,0.387
-0.003,0.138,-0.071,-0.163,0.058,0.254,-0.12,0.258
-0.503,0.021,-0.005,0.065,-0.042,0.468,0.093,-0.141
0.074,0.421,-0.132,0.007,-0.154,0.028,0.049,0.104
0.086,-0.022,0.06,0.12,0.157,0.163,-0.064,-0.088
-0.211,0.028,-0.012,0.16,0.011,0.425,-0.03,0.018
-0.018,0.296,-0.059,-0.036,-0.137,-0.007,0.044,0.177
0.086,0.195,-0.052,0.047,0.007,0.032,0.016,0.003
-0.122,0.12,-0.053,0.123,0.055,0.294,0.001,0.103
-0.173,0.204,-0.091,-0.041,-0.094,0.004,-0.139,0.073
-0.163,-0.013,0.019,-0.105,-0.279,-0.029,-0.003,-0.04
-0.037,-0.036,-0.088,0.188,0.038,0.086,0.132,-0.059
-0.125,-0.102,-0.146,-0.015,-0.129,0.066,-0.009,0.232
0.063,-0.113,0.097,-0.064,-0.161,0.166,0.155,0.028
-0.097,-0.063,-0.154,0.172,-0.042,0.083,-0.075,-0.119
-0.059,-0.054,0.047,0.359,-0.069,0.082,0.008,0.356
-0.008,-0.047,0.022,-0.019,-0.044,0.164,0.085,0.275
-0.372,0.09,-0.017,0.025,0.059,0.113,-0.037,0.16
-0.12,-0.037,-0.13,0.26,0.116,0.198,0.133,0.272
-0.065,-0.043,-0.143,0.089,-0.112,0.108,0.031,0.207
-0.296,-0.125,-0.012,0.008,0.112,0.423,-0.072,0.207
-0.156,0.034,0.005,0.155,0.104,0.128,0.137,0.177
-0.202,0.078,0.133,-0.039,0.006,-0.012,-0.053,0.268
-0.209,0.147,0.075,0.309,-0.13,0.487,-0.015,-0.031
-0.298,-0.056,0.16,0.038,0.015,0.145,0.011,0.27
-0.06,0.058,0.021,0.086,0.172,0.305,-0.111,0.115
-0.183,0.176,-0.277,0.229,-0.075,0.326,-0.099,-0.025
-0.231,0.107,0.148,0.187,-0.062,0.275,-0.066,0.432
-0.162,0.14,0.003,0.29,0.163,0.168,-0.162,0.055
-0.127,0.144,-0.174,0.085,0.024,-0.103,0.263,0.116
-0.207,0.155,0.02,0.212,0.025,0.275,-0.089,0.227
0.011,0.122,0.079,0.074,-0.128,0.38,-0.245,0.199
-0.259,0.074,-0.121,0.2,-0.007,0.076,0.168,0.115
-0.3,0.082,-0.018,0.137,0.068,0.297,-0.284,0.358
0.11,0.006,0.147,-0.081,0.104,0.145,0.02,0.344
-0.083,0.16,-0.069,0.083,-0.048,0.146,0.1,0.033
-0.405,0.011,0.159,0.112,0.004,0.253,-0.103,0.23
0.15,0.174,-0.034,0.029,-0.037,0.076,-0.177,0.176
-0.064,0.135,-0.173,0.109,0.169,-0.051,0.152,-0.098
-0.334,-0.008,0.215,0.193,0.116,0.427,-0.028,0.215
0.114,0.142,-0.174,0.022,-0.116,-0.063,-0.113,0.264
-0.299,0.212,-0.029,-0.063,0.018,-0.067,-0.126,0.148
-0.42,-0.031,0.262,0.586,-0.113,0.397,-0.121,0.0
-0.09,0.025,-0.231,0.192,-0.259,0.06,0.042,0.424
-0.074,0.048,0.252,0.173,0.146,0.221,-0.071,0.19
-0.216,0.294,0.147,0.327,-0.16,0.477,0.019,0.188
-0.05,0.068,-0.187,0.289,-0.22,0.165,0.107,0.512
-0.085,-0.089,0.313,0.083,0.191,0.197,-0.244,0.115
-0.335,0.141,0.107,0.172,-0.08,0.413,0.073,0.024
-0.075,0.055,-0.022,0.337,-0.091,0.245,0.017,0.303
-0.09,-0.03,0.15,0.138,0.106,0.25,-0.031,0.21
-0.216,0.186,0.099,0.194,-0.052,0.221,0.13,0.028
-0.385,0.242,-0.04,0.227,-0.048,0.321,0.168,0.061
-0.161,0.074,0.064,0.026,0.114,0.243,-0.068,0.144
-0.158,0.085,0.073,0.157,-0.038,0.162,0.079,0.071
-0.21,0.124,0.091,0.402,0.228,0.097,0.275,0.263
-0.134,-0.011,-0.03,0.145,0.128,0.344,-0.145,0.286
-0.234,0.189,0.07,0.234,-0.242,0.135,-0.103,0.173
-0.121,0.142,0.054,0.418,0.146,0.294,-0.072,0.206
-0.142,-0.01,0.097,0.144,0.121,0.311,-0.089,0.396
-0.196,0.165,0.054,0.123,-0.222,0.169,0.197,0.073
-0.28,0.405,-0.062,0.307,-0.027,0.263,-0.011,0.249
-0.135,0.012,0.243,0.148,-0.049,0.519,-0.09,0.347
-0.219,0.346,0.004,0.307,-0.177,0.105,0.065,0.118
-0.263,0.395,0.075,0.197,-0.122,0.431,-0.036,0.425
0.039,0.114,0.17,0.245,0.083,0.25,-0.094,0.075
-0.27,0.203,0.149,0.283,-0.184,-0.025,0.078,0.145
