0,1,2,3,4,5,6,7,8,9
0.109,-0.098,-0.053,0.055,0.088,-0.146,0.108,0.079,0.03,-0.16
0.279,0.031,0.106,-0.01,0.163,-0.064,0.074,-0.124,0.128,-0.109
0.093,0.086,0.149,-0.07,0.053,0.014,-0.065,-0.053,-0.085,0.122
0.166,-0.044,-0.035,-0.132,0.002,0.14,0.113,-0.001,-0.177,-0.104
0.04,0.057,0.068,0.043,0.112,-0.013,0.132,-0.043,0.091,-0.114
0.131,-0.158,-0.025,-0.162,-0.05,-0.003,0.057,-0.087,0.033,-0.031
0.149,-0.03,0.059,-0.024,0.014,0.116,-0.024,-0.02,-0.152,0.007
0.159,-0.2,0.093,-0.058,0.047,-0.053,-0.043,-0.153,-0.046,0.008
-0.036,-0.044,-0.127,-0.054,-0.086,0.106,-0.143,0.027,0.057,0.13
-0.11,-0.04,-0.01,0.087,-0.02,0.085,-0.057,-0.042,-0.027,-0.005
0.067,-0.047,-0.009,0.059,-0.246,-0.04,0.032,-0.037,-0.034,0.033
0.03,0.016,0.061,-0.096,0.097,0.068,-0.058,0.16,-0.133,-0.067
-0.08,-0.2,0.181,-0.157,0.107,0.081,0.091,-0.026,-0.202,-0.079
-0.058,0.044,0.146,-0.118,0.049,0.017,0.056,0.112,-0.157,-0.302
-0.033,0.002,0.1,-0.105,0.268,0.105,0.006,-0.143,-0.111,0.056
0.011,0.099,0.213,0.102,0.064,0.066,0.128,-0.046,-0.156,-0.074
-0.048,-0.014,0.049,0.061,0.064,0.186,0.016,-0.004,-0.15,-0.088
-0.011,0.136,-0.056,0.273,0.139,0.143,0.107,-0.033,-0.062,0.036
-0.068,-0.025,0.172,0.233,0.081,-0.054,0.163,-0.04,-0.072,0.026
0.064,0.052,0.136,0.018,0.028,0.196,-0.03,0.011,0.066,0.016
0.017,0.214,0.244,0.04,-0.003,-0.015,-0.183,0.121,-0.027,0.134
0.037,-0.078,0.027,0.374,0.032,0.184,-0.039,0.265,0.11,-0.021
-0.065,0.087,-0.144,0.029,-0.125,0.161,-0.098,0.23,0.009,0.075
-0.052,-0.081,-0.113,0.162,0.027,0.109,-0.129,0.281,-0.008,-0.054
-0.01,-0.027,-0.038,0.037,-0.056,-0.022,0.069,0.145,0.024,0.07
-0.173,-0.144,-0.261,0.123,-0.022,0.172,0.052,0.281,-0.012,0.163
-0.084,-0.143,-0.219,-0.029,0.176,0.166,0.104,0.087,0.056,0.11
-0.042,0.043,0.096,-0.092,0.183,-0.126,-0.118,0.105,-0.011,-0.075
-0.002,0.004,0.221,-0.119,0.137,-0.072,-0.076,0.189,0.013,0.132
-0.049,0.022,0.131,0.052,0.049,0.072,-0.135,-0.143,-0.028,0.087
-0.141,-0.056,-0.048,0.185,0.183,0.126,-0.182,-0.153,-0.048,0.162
-0.234,0.106,0.077,0.256,-0.093,0.108,-0.117,-0.052,0.025,0.049
-0.123,0.046,-0.059,0.033,-0.111,0.147,-0.036,0.175,0.139,0.181
0.001,0.007,-0.134,0.099,0.073,0.105,-0.003,0.026,-0.054,0.082
-0.172,-0.079,-0.095,0.063,-0.151,-0.037,0.096,0.302,-0.007,-0.153
-0.104,-0.176,0.107,0.186,-0.152,-0.107,0.031,-0.032,0.046,0.227
-0.056,-0.094,-0.077,-0.05,0.183,-0.01,-0.131,-0.029,0.106,-0.026
-0.109,-0.132,-0.096,0.087,-0.035,-0.149,-0.247,0.152,-0.082,-0.086
-0.102,-0.266,-0.138,0.005,0.14,0.135,-0.014,0.018,-0.029,-0.017
-0.098,0.079,0.027,-0.295,-0.132,-0.084,-0.081,0.01,-0.002,-0.23
-0.102,-0.046,-0.129,-0.116,-0.205,-0.068,-0.069,-0.008,-0.126,-0.053
-0.04,-0.226,0.06,-0.002,0.126,-0.04,0.002,-0.098,-0.15,-0.225
-0.07,0.055,0.189,-0.115,-0.124,-0.068,-0.096,-0.169,-0.174,-0.29
-0.101,-0.1,0.047,-0.221,-0.124,-0.027,-0.052,-0.039,-0.246,-0.159
-0.107,-0.188,0.093,-0.071,-0.024,-0.067,-0.074,-0.136,0.038,0.063
-0.056,-0.136,0.008,-0.183,-0.1,-0.139,-0.126,-0.176,-0.09,-0.103
-0.188,-0.098,-0.137,0.109,0.036,0.174,0.087,-0.126,-0.191,-0.238
-0.06,-0.046,0.017,-0.147,-0.066,0.153,-0.239,-0.147,0.046,-0.059
-0.081,-0.168,-0.065,-0.137,0.035,-0.074,-0.034,-0.168,0.012,-0.013
-0.168,0.012,-0.198,-0.004,0.054,-0.087,0.094,0.023,-0.054,-0.022
-0.126,-0.074,-0.155,-0.102,-0.054,0.089,0.024,-0.126,-0.18,-0.037
-0.209,-0.1,0.064,-0.015,-0.066,-0.062,-0.126,0.071,0.012,-0.029
-0.032,-0.065,-0.135,0.064,-0.007,-0.095,-0.059,-0.085,-0.068,0.039
-0.069,-0.096,-0.021,-0.075,-0.085,-0.013,-0.005,0.178,0.229,0.03
0.188,-0.003,-0.073,-0.009,0.018,-0.19,-0.085,0.057,-0.039,-0.212
0.183,0.067,-0.016,0.056,-0.08,0.014,-0.179,-0.021,0.006,-0.045
-0.136,0.027,-0.049,-0.107,-0.293,-0.265,-0.104,0.002,-0.004,0.093
0.13,0.009,-0.106,-0.074,-0.071,-0.097,-0.112,0.056,-0.041,-0.002
-0.083,-0.04,-0.377,-0.045,-0.002,0.101,-0.01,0.161,-0.16,-0.104
-0.225,-0.118,-0.079,0.006,-0.287,-0.093,-0.133,-0.044,0.15,-0.036
-0.145,-0.042,-0.025,-0.092,-0.0,-0.042,-0.024,0.141,-0.072,-0.035
0.028,0.099,-0.105,-0.333,-0.086,0.044,-0.104,0.082,-0.098,0.074
-0.106,-0.019,0.084,0.106,-0.275,-0.203,-0.218,-0.078,0.16,-0.015
-0.063,0.033,0.071,0.0,-0.186,0.106,-0.014,-0.133,-0.245,-0.178
0.007,-0.01,0.039,-0.065,-0.255,-0.023,0.12,0.205,0.146,0.043
0.06,-0.098,-0.014,0.073,-0.006,0.012,0.04,-0.025,-0.017,-0.215
-0.123,0.089,-0.041,0.046,-0.066,0.026,-0.06,0.086,0.089,-0.177
0.03,0.166,-0.004,-0.022,0.149,-0.181,-0.072,-0.104,0.077,-0.089
0.007,-0.15,-0.083,-0.013,0.02,-0.024,-0.085,-0.049,0.003,-0.003
-0.023,0.076,0.021,0.036,-0.067,-0.077,0.097,0.012,-0.123,0.074
0.055,0.051,-0.038,0.016,-0.195,-0.129,0.138,-0.127,0.133,-0.111
-0.14,0.048,0.181,-0.003,-0.031,-0.024,0.04,0.004,-0.272,-0.194
-0.198,0.009,0.122,0.117,0.049,-0.003,0.092,0.054,-0.245,0.081
-0.183,-0.05,0.066,-0.023,0.003,0.01,0.098,0.098,-0.099,0.107
-0.092,0.023,0.188,0.099,-0.092,0.044,0.171,0.077,-0.039,0.255
-0.148,-0.193,-0.023,0.115,-0.038,0.157,0.083,-0.028,-0.069,0.002
-0.221,-0.051,-0.009,-0.112,0.069,-0.012,-0.047,0.198,0.088,0.041
0.014,-0.133,0.033,0.034,-0.015,0.123,0.098,0.023,0.23,-0.007
-0.065,-0.189,0.082,0.11,-0.049,-0.052,-0.106,0.058,-0.054,0.131
0.0,0.019,-0.123,-0.04,0.02,0.065,-0.158,0.049,-0.005,-0.237
-0.143,-0.227,0.064,0.027,0.032,0.046,-0.105,0.144,-0.041,-0.081
-0.03,-0.173,-0.052,0.017,-0.004,0.08,-0.022,0.132,0.206,-0.034
0.052,0.04,-0.153,0.038,-0.171,-0.076,-0.074,0.058,-0.073,0.007
0.079,-0.204,-0.032,-0.054,-0.021,-0.134,-0.139,0.009,0.118,-0.132
0.157,-0.049,-0.002,-0.132,0.145,-0.214,-0.173,0.053,0.173,0.079
-0.0,-0.128,-0.021,-0.164,-0.146,-0.202,-0.005,0.081,-0.07,0.043
0.06,-0.052,-0.159,-0.056,-0.051,-0.088,-0.176,-0.131,-0.1,-0.1
-0.046,-0.099,-0.154,0.005,0.113,-0.05,-0.107,-0.077,-0.121,0.221
-0.089,-0.061,0.017,-0.22,0.086,-0.118,-0.201,-0.093,-0.069,-0.134
-0.158,-0.038,0.069,-0.178,-0.164,-0.138,0.027,0.004,-0.066,-0.034
-0.105,-0.115,0.008,-0.008,-0.112,-0.151,-0.132,-0.186,-0.174,0.126
-0.26,0.15,0.006,-0.166,0.02,-0.108,-0.236,-0.117,-0.116,0.232
0.011,-0.101,-0.042,-0.137,-0.088,0.028,-0.09,-0.141,-0.004,-0.281
-0.269,-0.021,-0.08,-0.033,-0.093,-0.08,-0.081,-0.188,0.115,0.004
-0.042,-0.08,-0.216,-0.059,-0.104,-0.086,-0.14,-0.13,-0.065,-0.076
0.05,-0.002,-0.15,-0.269,0.105,-0.075,0.005,0.078,-0.046,0.116
-0.018,0.119,-0.242,-0.043,-0.161,-0.08,-0.158,-0.33,0.053,-0.127
0.111,-0.017,-0.038,-0.153,-0.086,0.015,-0.016,-0.128,0.051,-0.069
-0.187,-0.032,-0.107,-0.26,0.074,-0.143,-0.169,-0.099,-0.14,0.019
-0.053,0.001,-0.205,0.027,-0.133,-0.185,0.036,-0.113,-0.093,0.011
-0.219,0.022,0.122,-0.114,-0.172,0.017,-0.003,-0.208,0.012,0.163
-0.248,-0.041,0.069,-0.22,0.09,0.036,0.006,-0.077,0.048,0.067
-0.14,0.149,-0.106,-0.035,-0.17,0.206,0.07,-0.238,-0.06,0.011
-0.288,-0.119,0.128,-0.078,0.01,0.053,-0.042,0.074,-0.101,-0.061
-0.112,0.01,0.018,-0.004,-0.026,0.137,0.133,-0.164,-0.15,-0.027
-0.083,0.012,0.003,-0.07,0.108,0.038,0.094,-0.056,-0.228,0.014
-0.372,0.048,0.13,0.003,0.155,0.26,0.019,-0.134,-0.108,0.06
-0.237,0.002,-0.105,0.158,0.078,-0.01,0.106,-0.224,0.058,0.14
-0.027,0.028,0.081,-0.093,0.057,0.276,0.052,-0.09,0.012,0.271
-0.195,0.075,-0.001,0.034,-0.033,0.095,-0.089,-0.109,-0.091,-0.082
-0.085,-0.093,0.114,-0.102,0.085,0.054,0.045,-0.112,-0.024,0.205
0.066,-0.094,-0.123,0.093,0.057,-0.043,0.058,-0.065,0.052,0.124
-0.122,-0.028,-0.082,0.01,0.126,0.247,0.03,-0.157,0.1,-0.05
0.1,0.042,-0.005,-0.095,0.127,0.02,-0.242,-0.133,-0.008,0.082
0.179,0.019,-0.254,-0.037,-0.083,-0.032,-0.089,0.118,-0.076,0.051
-0.066,0.023,-0.193,-0.114,0.158,0.042,-0.053,-0.124,-0.074,-0.059
0.074,-0.037,-0.259,-0.176,-0.048,-0.147,-0.078,-0.15,-0.012,-0.148
0.132,-0.094,-0.164,-0.219,-0.091,-0.125,0.036,0.06,-0.068,-0.096
-0.118,0.0,-0.106,-0.09,-0.077,-0.15,-0.144,-0.016,0.1,-0.029
0.028,0.044,0.053,-0.224,-0.261,-0.139,-0.05,-0.24,-0.013,-0.16
0.112,0.036,-0.111,-0.094,-0.016,-0.19,0.02,-0.156,0.064,-0.183
0.08,-0.138,-0.142,-0.036,-0.131,-0.101,0.046,0.052,-0.099,-0.077
-0.199,0.036,-0.137,-0.207,-0.065,-0.067,-0.043,-0.078,0.031,-0.072
-0.036,0.06,0.019,-0.08,0.046,0.024,-0.082,-0.12,-0.084,-0.04
-0.053,0.063,-0.089,-0.141,-0.107,-0.0,-0.073,-0.213,0.116,-0.089
0.084,-0.113,-0.027,-0.269,-0.07,-0.015,-0.218,-0.308,-0.023,0.088
-0.151,-0.168,-0.219,-0.128,-0.044,0.061,-0.021,-0.136,0.17,-0.029
-0.068,0.062,0.02,-0.094,-0.092,-0.105,-0.183,-0.255,0.053,-0.118
-0.058,-0.218,-0.169,-0.028,-0.144,0.049,-0.317,-0.367,0.095,0.095
0.026,-0.185,-0.146,-0.074,-0.144,-0.202,-0.144,-0.382,0.005,0.107
-0.089,0.069,-0.094,-0.122,-0.179,-0.083,-0.192,-0.274,0.051,0.116
0.111,-0.052,-0.202,-0.059,-0.069,-0.133,-0.163,-0.43,0.018,-0.057
0.14,0.005,-0.12,-0.211,-0.098,-0.085,0.069,-0.215,0.061,0.077
0.158,0.172,-0.032,-0.033,-0.162,-0.329,0.034,-0.068,-0.078,-0.075
0.229,-0.061,-0.28,-0.27,0.056,-0.005,0.123,0.071,-0.112,-0.13
0.107,0.124,0.05,-0.148,-0.228,-0.139,0.067,-0.095,-0.052,-0.088
0.047,-0.014,-0.135,-0.216,0.216,-0.168,0.105,-0.116,0.042,-0.259
0.043,0.243,0.164,-0.013,0.056,-0.086,-0.067,-0.049,-0.026,0.084
0.161,-0.177,0.071,0.01,-0.064,0.102,0.089,0.18,-0.053,-0.098
0.142,0.1,0.1,0.161,0.154,-0.059,-0.002,0.042,0.031,-0.057
-0.018,-0.098,-0.154,0.124,0.178,-0.139,-0.056,0.118,-0.09,0.063
0.013,0.082,0.057,0.004,0.081,0.057,0.068,0.035,0.016,-0.038
-0.076,-0.098,0.052,0.12,0.148,0.093,0.068,0.018,-0.119,0.031
0.152,0.011,0.04,0.015,0.05,0.003,0.04,-0.064,0.051,-0.076
0.026,0.009,0.227,0.038,0.089,-0.054,-0.089,0.139,-0.092,-0.08
-0.023,-0.131,-0.01,0.119,-0.074,0.021,0.104,-0.019,0.054,0.204
0.003,-0.191,0.072,0.07,-0.043,0.053,-0.018,0.028,0.02,0.066
0.174,-0.114,0.157,0.24,-0.133,0.024,0.1,0.121,-0.046,-0.057
-0.101,-0.143,0.052,0.067,0.149,0.034,0.066,0.073,0.153,0.059
0.057,-0.1,0.124,0.072,-0.018,0.17,-0.193,0.184,0.048,0.085
0.131,-0.227,0.06,-0.011,-0.103,0.039,-0.126,0.169,-0.004,0.043
0.043,-0.086,-0.046,-0.017,-0.086,0.147,-0.122,0.204,-0.206,-0.01
0.119,0.083,-0.071,0.234,-0.009,-0.067,-0.059,0.271,0.002,-0.021
0.021,-0.116,-0.13,-0.074,-0.091,0.074,-0.159,0.126,0.022,-0.046
0.081,-0.149,-0.065,0.147,-0.136,-0.106,-0.066,0.16,-0.137,-0.002
0.068,0.049,-0.153,0.12,-0.245,-0.098,-0.051,0.064,0.145,-0.133
0.017,-0.079,-0.011,-0.04,-0.226,0.22,-0.014,0.152,-0.101,0.028
-0.073,-0.247,0.081,0.073,-0.128,-0.014,-0.027,0.039,0.084,-0.063
-0.029,-0.215,-0.009,-0.135,-0.094,0.087,-0.026,-0.145,-0.047,-0.016
-0.036,-0.033,-0.003,0.031,-0.23,0.038,-0.222,0.014,0.112,-0.148
0.101,-0.336,0.118,0.047,-0.226,0.01,-0.051,0.073,0.019,-0.144
-0.054,-0.13,-0.029,-0.074,-0.047,0.074,-0.357,-0.143,-0.18,-0.082
