x0,x1,x2,x3,x4,x5,x6,x7
-0.091,0.051,-0.017,-0.064,0.221,0.115,-0.08,0.088
-0.077,0.019,0.026,-0.129,0.019,-0.114,0.183,-0.039
-0.01,0.119,0.037,0.047,0.073,-0.05,0.257,0.162
-0.061,0.066,0.153,-0.063,-0.057,0.112,0.013,0.049
-0.008,-0.0,-0.042,-0.11,-0.041,-0.249,-0.196,-0.038
-0.005,-0.043,0.058,0.003,-0.038,-0.018,-0.173,0.125
0.091,0.02,0.075,0.149,0.082,-0.072,-0.159,-0.038
0.106,-0.066,-0.063,-0.096,0.001,-0.067,-0.228,0.015
0.133,-0.028,-0.127,0.002,0.01,-0.175,-0.008,-0.102
-0.093,0.029,-0.108,0.1,0.152,0.024,-0.04,-0.028
0.013,0.034,-0.085,-0.116,0.006,-0.049,-0.049,-0.021
-0.082,0.011,-0.078,0.052,0.092,-0.068,0.145,-0.005
-0.02,0.006,-0.136,-0.031,0.005,-0.184,0.011,0.135
-0.132,-0.128,-0.042,-0.16,0.201,-0.18,-0.03,-0.07
0.117,-0.013,-0.357,-0.15,0.135,0.148,-0.119,0.187
0.064,0.017,-0.175,-0.022,0.059,0.012,-0.021,0.088
-0.104,-0.032,-0.024,-0.124,-0.013,-0.033,-0.026,0.003
0.092,-0.039,0.01,-0.013,0.213,-0.021,0.157,-0.068
0.112,0.081,-0.195,-0.021,0.086,0.023,-0.052,-0.056
-0.014,0.007,0.179,-0.086,0.103,-0.028,0.019,0.112
0.205,0.242,-0.029,-0.194,0.005,-0.162,0.109,0.017
0.038,-0.056,0.089,-0.098,0.18,0.038,-0.141,0.109
0.241,-0.121,-0.001,0.089,0.054,-0.135,-0.022,0.072
0.068,-0.043,-0.217,-0.137,0.233,0.159,-0.086,0.103
0.196,-0.18,0.1,-0.072,-0.106,-0.05,0.079,-0.06
0.073,-0.258,-0.204,-0.358,0.035,0.068,-0.177,-0.116
0.091,-0.127,0.317,-0.08,-0.073,-0.268,-0.1,0.042
-0.039,-0.35,-0.003,-0.071,-0.061,0.062,-0.234,-0.07
-0.062,-0.018,-0.078,0.092,-0.011,-0.052,-0.227,-0.105
-0.173,-0.169,-0.042,0.018,0.051,0.019,-0.143,-0.227
-0.253,-0.039,-0.127,-0.171,-0.161,0.128,-0.073,-0.029
-0.162,-0.108,0.019,0.004,-0.132,-0.188,-0.127,-0.13
-0.211,0.056,-0.029,-0.025,-0.163,-0.029,-0.132,-0.054
-0.124,-0.121,-0.148,-0.141,-0.05,-0.121,-0.274,-0.176
-0.107,-0.133,0.126,0.113,-0.299,-0.215,-0.253,-0.037
-0.056,-0.1,-0.155,0.177,-0.045,0.004,-0.335,0.04
-0.244,-0.044,0.062,0.092,0.143,-0.08,-0.223,-0.08
0.026,-0.081,-0.045,-0.017,0.042,-0.03,-0.09,0.03
-0.075,-0.133,-0.139,0.03,-0.046,0.055,-0.086,-0.114
0.082,0.015,-0.198,0.196,0.129,-0.172,-0.066,0.062
-0.119,0.179,-0.063,0.147,-0.108,-0.021,-0.102,-0.022
-0.19,0.112,-0.171,0.141,-0.133,-0.21,-0.001,-0.017
0.077,0.135,-0.127,0.146,0.121,0.283,-0.013,-0.009
-0.106,0.175,-0.061,0.042,-0.115,0.093,-0.017,-0.134
-0.067,0.192,0.1,-0.066,-0.068,0.193,0.128,-0.051
0.019,0.117,0.158,0.09,0.078,0.177,0.178,-0.067
-0.237,0.06,0.127,-0.018,0.075,0.054,0.12,0.047
-0.01,0.176,-0.057,0.086,0.184,-0.18,0.27,-0.003
-0.063,-0.078,0.21,-0.018,-0.196,0.109,0.041,0.062
0.026,0.192,0.05,0.126,0.084,0.242,0.09,-0.005
0.101,0.068,-0.107,0.122,0.009,0.259,0.182,0.037
0.076,0.022,0.014,-0.04,-0.05,0.054,0.24,-0.081
0.174,0.13,0.066,-0.126,0.196,0.026,0.204,-0.099
-0.016,0.168,-0.051,0.033,0.077,0.146,0.219,0.062
-0.027,-0.128,-0.063,-0.028,-0.028,0.019,0.174,-0.054
0.117,0.138,-0.036,-0.118,0.173,0.04,0.17,0.034
-0.011,0.044,-0.034,0.006,0.065,0.143,0.104,0.251
-0.005,-0.13,-0.079,-0.056,0.157,0.022,0.242,0.14
-0.003,0.048,0.077,-0.122,-0.008,0.113,0.163,0.056
0.299,-0.01,0.104,-0.07,0.089,0.07,0.0,-0.033
-0.247,-0.05,0.039,-0.116,0.035,-0.036,0.232,0.266
-0.048,-0.042,0.084,0.061,0.044,0.127,-0.001,0.043
-0.233,-0.062,0.034,-0.087,-0.087,0.084,-0.011,0.099
0.096,-0.15,-0.179,0.158,0.021,-0.008,0.027,-0.08
-0.036,-0.185,-0.051,-0.074,-0.086,-0.172,-0.107,0.018
0.097,-0.112,-0.07,-0.039,-0.103,0.174,-0.146,-0.021
0.013,-0.226,0.008,-0.092,0.114,0.111,0.054,0.207
0.163,-0.168,-0.006,0.144,0.225,-0.168,-0.18,0.102
0.091,-0.111,0.064,-0.236,0.093,0.012,-0.098,0.119
0.017,-0.102,0.068,0.123,-0.263,-0.041,-0.24,-0.245
0.077,-0.17,-0.047,0.127,0.044,-0.008,0.072,-0.051
-0.038,-0.02,-0.097,0.103,-0.04,0.127,-0.12,-0.121
-0.138,0.042,0.123,0.111,-0.062,0.123,-0.068,-0.068
0.014,0.079,0.277,-0.007,0.004,-0.031,-0.163,-0.071
-0.057,0.161,0.115,0.169,-0.009,-0.108,0.072,-0.042
0.141,0.011,0.01,0.078,0.065,-0.061,-0.121,0.119
0.115,0.091,-0.025,0.058,0.113,-0.134,-0.104,0.056
0.031,0.003,0.061,0.12,0.22,-0.156,-0.008,0.201
-0.185,-0.172,-0.033,0.062,0.003,0.056,0.112,-0.019
-0.013,0.189,0.053,0.185,-0.15,0.054,-0.035,-0.082
-0.018,0.347,0.14,-0.136,-0.151,-0.028,-0.146,-0.245
-0.196,0.309,-0.022,-0.11,-0.0,-0.016,0.014,-0.091
-0.047,0.068,-0.026,-0.176,0.024,-0.056,0.005,0.131
0.09,-0.221,0.084,0.085,-0.026,0.172,-0.138,-0.041
-0.036,0.175,0.222,-0.082,-0.158,-0.154,0.12,0.028
-0.002,-0.073,0.002,0.061,-0.013,-0.006,-0.034,0.047
0.065,-0.234,-0.068,0.059,-0.075,0.145,0.06,-0.029
0.218,0.0,0.124,-0.157,-0.042,-0.016,0.111,-0.067
-0.06,0.021,0.005,0.107,0.198,-0.031,0.019,-0.134
-0.043,-0.149,-0.057,-0.097,-0.051,-0.173,0.071,-0.111
-0.107,0.022,-0.093,-0.099,-0.133,-0.012,-0.094,-0.1
-0.049,-0.163,-0.078,-0.014,0.004,-0.064,-0.054,-0.113
-0.031,-0.031,0.062,-0.119,-0.124,-0.264,-0.146,-0.244
-0.051,0.023,-0.261,0.035,-0.33,-0.048,-0.201,-0.04
-0.077,0.087,-0.181,-0.041,-0.125,-0.089,-0.227,-0.156
-0.156,-0.124,-0.286,0.023,-0.063,-0.251,-0.206,-0.174
0.176,-0.126,-0.131,0.031,-0.103,-0.085,-0.147,-0.122
-0.144,-0.158,-0.164,0.027,-0.092,-0.136,-0.257,-0.249
0.011,-0.217,-0.251,-0.173,-0.127,-0.155,-0.262,-0.114
0.026,-0.304,0.132,0.004,-0.026,-0.082,-0.41,-0.206
-0.076,-0.359,-0.248,0.006,-0.164,-0.029,-0.185,-0.262
-0.23,-0.072,-0.113,-0.115,-0.156,-0.196,-0.294,-0.013
-0.082,-0.103,-0.168,-0.113,-0.125,0.087,-0.338,-0.151
-0.037,-0.025,-0.204,-0.16,-0.322,-0.223,-0.446,-0.269
-0.068,-0.152,-0.112,-0.292,-0.064,-0.195,-0.143,-0.133
-0.166,-0.103,-0.114,-0.069,-0.135,-0.168,-0.127,-0.159
-0.103,-0.143,-0.041,0.022,-0.137,-0.372,-0.247,-0.208
-0.092,-0.03,-0.154,0.024,-0.153,-0.2,-0.174,-0.234
-0.088,-0.035,0.083,0.002,-0.101,-0.039,-0.148,-0.087
-0.17,0.052,-0.024,-0.101,-0.096,-0.101,-0.121,-0.159
0.073,0.011,-0.103,0.064,0.041,0.06,-0.007,0.102
-0.078,-0.014,-0.238,0.056,0.019,-0.028,-0.029,0.072
-0.105,0.032,0.104,-0.137,0.017,-0.04,-0.066,-0.021
0.113,0.023,-0.019,-0.005,0.053,-0.167,-0.099,-0.028
-0.021,0.042,-0.019,-0.067,0.092,-0.104,-0.094,-0.057
-0.115,-0.189,0.042,0.009,0.028,-0.098,-0.103,-0.037
0.052,0.165,0.061,0.15,-0.07,-0.014,-0.096,-0.219
-0.28,-0.083,-0.041,0.074,-0.099,-0.153,-0.144,-0.052
-0.064,0.156,-0.098,0.133,0.008,-0.037,-0.12,-0.13
0.039,0.129,-0.162,0.138,-0.016,-0.07,-0.159,-0.019
0.036,0.28,-0.136,-0.095,-0.009,0.006,-0.221,0.079
0.152,0.277,-0.234,-0.014,-0.054,0.052,-0.088,0.117
0.109,-0.044,-0.138,-0.431,0.083,-0.136,0.189,0.016
0.012,-0.002,-0.023,-0.304,0.212,-0.099,-0.053,0.13
0.237,0.09,-0.062,-0.218,0.18,-0.022,0.064,-0.025
0.354,-0.264,0.031,-0.05,0.066,-0.277,-0.047,0.049
0.152,-0.252,-0.173,-0.106,0.119,-0.144,-0.067,0.029
0.302,-0.231,-0.117,-0.078,0.123,-0.251,-0.17,-0.144
0.097,-0.357,-0.293,-0.067,-0.011,-0.28,-0.125,-0.153
-0.01,-0.245,-0.081,-0.168,0.041,-0.154,-0.02,-0.177
-0.068,-0.309,-0.138,0.02,0.085,-0.162,-0.276,-0.162
0.076,-0.263,-0.294,-0.055,-0.068,-0.219,-0.351,-0.096
-0.012,-0.186,-0.18,0.002,-0.092,-0.211,-0.202,-0.355
-0.072,-0.245,-0.262,-0.035,-0.38,-0.042,-0.359,-0.395
-0.165,-0.165,-0.102,-0.127,-0.26,-0.279,-0.355,-0.153
-0.269,-0.038,-0.234,0.008,-0.292,-0.181,-0.095,-0.109
-0.146,-0.072,-0.225,-0.128,-0.329,-0.13,-0.266,-0.007
-0.123,-0.166,-0.146,-0.169,-0.289,-0.212,-0.517,-0.152
-0.052,-0.133,-0.169,-0.131,-0.049,-0.168,-0.293,-0.05
-0.016,-0.09,-0.289,-0.075,-0.202,-0.414,-0.415,-0.05
-0.186,-0.237,-0.359,-0.104,-0.022,-0.147,-0.296,-0.03
0.097,-0.161,-0.054,-0.188,-0.101,-0.242,-0.278,-0.219
0.052,-0.311,-0.177,-0.167,-0.157,-0.143,-0.326,-0.149
-0.112,-0.385,0.067,0.026,-0.258,-0.119,-0.286,-0.001
-0.018,-0.096,-0.141,0.008,-0.131,-0.216,-0.265,-0.171
-0.094,-0.164,-0.083,0.034,-0.076,-0.166,-0.286,-0.081
0.095,-0.147,-0.072,-0.116,-0.187,-0.097,-0.366,-0.122
-0.18,-0.21,-0.317,-0.29,-0.007,-0.237,-0.272,-0.193
-0.345,0.066,-0.078,-0.08,0.003,-0.175,-0.173,-0.341
-0.136,-0.147,-0.175,-0.045,-0.223,-0.189,-0.284,-0.278
-0.117,-0.123,-0.221,-0.186,-0.214,-0.242,-0.056,-0.187
-0.089,-0.216,-0.212,0.021,-0.185,-0.356,-0.1,-0.033
-0.051,-0.191,-0.171,-0.014,-0.294,-0.031,-0.272,-0.17
-0.081,-0.12,-0.107,0.219,-0.214,-0.107,-0.066,-0.134
-0.19,-0.036,0.012,-0.031,-0.149,0.165,-0.328,-0.001
-0.24,-0.006,0.057,-0.115,-0.11,0.007,-0.156,-0.023
-0.115,-0.074,0.047,0.026,-0.225,0.054,-0.174,-0.139
0.082,0.005,-0.088,0.074,-0.162,0.018,-0.006,0.029
0.103,-0.002,-0.095,0.127,-0.085,-0.198,0.006,-0.026
-0.098,0.181,0.049,-0.033,-0.112,0.007,-0.193,-0.034
-0.071,0.047,-0.025,0.046,0.123,0.033,-0.135,0.061
-0.082,-0.056,0.087,0.058,0.082,-0.092,-0.043,-0.044
0.067,-0.016,0.119,-0.078,-0.065,-0.094,0.067,-0.032
-0.015,0.022,-0.001,-0.11,0.208,0.089,-0.065,0.092
-0.128,-0.106,-0.062,-0.048,-0.01,0.129,-0.011,0.071
-0.15,-0.073,0.097,0.034,-0.079,-0.108,-0.003,-0.057
-0.117,-0.062,-0.01,0.223,0.034,0.015,-0.132,0.042
-0.007,-0.138,-0.041,0.179,0.176,0.109,0.045,-0.316
-0.22,0.118,-0.041,0.193,-0.165,0.123,-0.137,-0.034
-0.184,0.229,-0.043,-0.051,-0.138,0.267,-0.081,0.031
0.017,0.151,0.059,0.029,-0.095,0.09,-0.101,0.13
0.032,0.14,-0.016,-0.021,-0.035,0.059,-0.077,0.124
-0.173,0.176,0.124,-0.029,-0.072,0.11,0.029,0.13
0.033,0.069,0.089,0.062,0.181,-0.024,-0.025,0.042
-0.01,-0.02,-0.001,0.001,0.098,-0.069,0.004,0.182
0.105,-0.147,0.059,0.078,-0.126,0.208,-0.01,0.017
0.081,0.179,-0.046,0.188,0.146,0.117,0.034,-0.055
0.202,-0.089,0.049,0.078,0.151,0.195,0.168,0.104
0.077,0.147,0.188,-0.01,0.258,0.239,0.09,0.069
-0.083,0.177,0.364,0.026,-0.02,0.11,0.196,0.049
-0.167,0.147,0.091,-0.116,0.069,0.243,0.246,0.091
0.031,0.189,0.381,-0.133,0.086,-0.089,0.202,0.293
0.064,0.034,0.135,-0.051,0.111,0.299,0.072,0.109
-0.023,-0.017,0.228,-0.027,0.011,0.018,0.317,0.12
0.151,-0.064,0.004,0.092,-0.024,-0.117,0.286,0.031
0.205,-0.018,0.062,-0.108,0.282,0.147,0.122,0.095
0.009,-0.086,-0.054,0.065,-0.025,-0.017,0.104,0.004
0.252,-0.045,0.052,0.048,0.202,0.005,0.128,0.132
-0.01,-0.012,0.14,-0.065,0.026,-0.024,-0.02,0.167
0.215,-0.134,-0.095,-0.043,-0.083,0.028,0.085,-0.038
0.002,0.034,0.098,-0.148,0.016,-0.002,-0.047,0.091
-0.02,-0.009,-0.142,-0.296,-0.123,-0.023,-0.092,-0.111
0.054,-0.035,0.068,-0.21,-0.115,-0.111,-0.119,-0.082
-0.001,-0.095,-0.041,-0.204,-0.239,-0.265,-0.036,-0.132
-0.136,-0.295,-0.014,-0.048,-0.004,-0.218,-0.074,-0.17
0.042,-0.287,-0.079,-0.085,-0.101,-0.147,-0.369,-0.063
-0.203,-0.307,-0.13,-0.075,-0.328,-0.104,-0.281,0.042
0.052,-0.267,-0.106,0.057,-0.036,-0.243,-0.43,-0.181
-0.065,-0.182,-0.041,-0.155,-0.075,-0.187,-0.438,-0.255
-0.003,-0.246,-0.236,-0.253,0.012,-0.076,-0.419,-0.194
-0.072,-0.258,-0.256,-0.172,-0.195,-0.24,-0.272,-0.197
0.008,-0.143,0.062,0.009,-0.232,-0.354,-0.351,0.003
-0.295,-0.15,-0.092,-0.2,-0.313,-0.128,-0.326,-0.027
-0.046,-0.13,-0.176,-0.167,-0.125,-0.426,-0.336,-0.322
-0.012,-0.2,-0.122,-0.038,-0.439,0.02,-0.322,0.024
-0.075,-0.18,-0.051,-0.05,-0.066,-0.161,-0.137,-0.138
-0.035,-0.09,-0.291,-0.241,-0.306,-0.182,-0.467,-0.058
0.036,-0.137,-0.068,-0.028,-0.149,-0.091,-0.498,-0.052
0.035,-0.202,-0.006,-0.078,-0.084,-0.283,-0.362,0.008
0.201,-0.206,-0.108,-0.086,-0.044,-0.301,-0.194,-0.189
-0.065,-0.086,-0.191,-0.087,-0.064,-0.079,-0.417,-0.322
-0.083,-0.188,-0.254,0.025,-0.105,-0.129,-0.472,-0.238
-0.043,-0.158,-0.139,0.091,-0.102,-0.262,-0.367,-0.127
-0.005,0.064,-0.159,-0.05,0.006,0.056,-0.4,-0.179
-0.116,0.074,-0.298,0.128,-0.098,-0.052,-0.137,-0.037
-0.245,0.109,-0.105,0.045,-0.216,-0.026,0.007,0.028
-0.06,0.238,0.019,-0.126,0.088,0.141,-0.106,0.028
-0.089,0.118,-0.063,-0.085,-0.022,0.057,0.092,0.132
-0.021,0.184,-0.035,-0.146,0.012,-0.027,0.087,0.012
-0.227,0.119,0.04,-0.013,0.124,-0.02,0.059,0.044
-0.043,0.033,0.058,0.088,-0.159,0.103,-0.183,0.073
-0.135,-0.006,0.07,0.01,0.175,0.108,0.126,0.021
-0.062,-0.087,0.08,0.19,0.334,-0.149,0.202,-0.004
-0.074,0.05,-0.034,0.172,0.001,0.103,-0.076,-0.118
0.131,0.17,-0.043,-0.042,-0.003,0.161,0.217,-0.161
-0.003,-0.061,-0.095,-0.098,0.003,-0.069,0.031,-0.11
-0.173,0.071,-0.068,0.044,-0.148,-0.008,0.052,-0.1
-0.103,0.088,0.039,-0.04,-0.219,0.087,-0.016,0.148
0.005,-0.237,-0.24,-0.081,-0.075,-0.01,0.092,-0.067
-0.039,-0.025,0.102,-0.014,-0.045,0.165,-0.051,0.269
-0.044,-0.065,-0.096,-0.126,0.055,0.137,0.003,0.017
0.208,-0.11,0.11,-0.079,-0.009,-0.065,-0.148,-0.038
0.152,-0.094,0.151,0.01,-0.089,0.046,0.115,0.029
0.173,-0.004,0.08,-0.116,-0.055,-0.018,-0.326,-0.117
0.073,-0.008,0.052,0.061,-0.09,-0.209,-0.074,0.043
0.044,-0.056,0.085,-0.194,-0.095,-0.029,-0.261,0.103
0.159,0.174,-0.051,-0.038,0.012,0.089,-0.3,0.065
0.011,-0.086,-0.141,0.223,0.058,-0.171,0.05,-0.051
0.168,-0.032,-0.082,-0.021,0.224,-0.154,-0.064,0.015
0.029,0.044,-0.087,-0.009,0.278,-0.119,0.01,0.159
0.139,-0.099,-0.013,0.036,0.037,0.035,0.154,0.05
0.076,-0.021,0.072,-0.199,0.005,-0.022,-0.076,0.057
0.025,0.176,0.027,-0.097,0.033,-0.025,0.149,0.077
0.128,0.058,0.042,-0.176,-0.085,-0.099,0.009,0.026
0.151,-0.289,0.066,-0.002,-0.071,-0.086,0.16,-0.009
-0.179,-0.006,-0.051,-0.064,0.041,0.043,-0.223,0.194
-0.109,-0.136,0.022,-0.11,-0.022,0.211,-0.1,-0.104
0.14,0.007,-0.057,0.009,0.076,-0.018,-0.092,-0.118
-0.124,-0.062,0.131,0.0,0.034,0.012,0.163,0.192
-0.003,0.126,-0.019,-0.014,-0.147,-0.226,-0.03,0.044
-0.101,0.047,-0.027,-0.029,0.01,0.016,-0.025,0.166
0.118,0.05,-0.13,-0.121,-0.039,-0.092,0.066,-0.0
-0.006,0.027,-0.034,-0.023,0.039,-0.07,0.039,0.014
-0.046,0.063,-0.131,-0.23,-0.006,0.024,-0.082,0.222
0.074,0.01,0.04,0.006,0.267,0.082,-0.198,-0.037
-0.131,0.038,0.042,-0.05,0.134,-0.005,0.053,0.251
0.055,-0.093,-0.069,-0.006,0.076,-0.204,0.065,0.09
0.12,0.117,-0.064,0.118,0.064,-0.046,-0.057,0.014
-0.096,0.054,-0.091,0.119,0.188,-0.065,0.063,0.021
0.077,-0.016,0.024,-0.067,0.033,-0.054,-0.119,0.088
-0.084,0.115,0.012,-0.105,-0.192,0.092,0.157,-0.058
0.019,-0.007,-0.018,0.02,0.1,0.166,0.202,0.082
0.128,0.023,-0.048,0.049,-0.103,0.028,0.048,-0.015
-0.141,0.255,0.03,-0.188,-0.073,0.037,-0.046,-0.039
0.075,0.16,0.158,-0.122,0.116,-0.063,-0.01,-0.123
-0.037,0.246,0.111,0.096,-0.038,-0.033,0.182,0.143
-0.032,0.078,0.214,-0.022,0.01,0.141,0.067,-0.081
0.095,-0.028,0.036,0.111,0.178,-0.079,0.101,-0.087
-0.274,0.116,0.133,0.009,0.046,0.115,0.228,0.08
0.155,0.019,0.053,-0.008,-0.027,-0.036,0.191,0.167
-0.011,0.018,-0.048,-0.032,0.073,0.141,-0.018,0.135
-0.101,0.013,0.144,-0.064,0.095,-0.029,0.08,0.127
0.114,-0.197,0.208,-0.07,0.082,0.019,0.04,-0.0
-0.056,0.054,0.036,-0.225,-0.022,-0.04,0.006,0.064
-0.183,-0.11,0.2,0.057,0.126,-0.031,0.005,-0.224
-0.008,-0.025,0.321,0.011,-0.001,0.047,-0.0,0.055
-0.037,0.011,0.108,-0.104,-0.19,0.145,0.127,-0.04
-0.039,-0.055,0.201,0.07,-0.076,0.132,0.109,0.042
-0.096,-0.039,0.121,-0.082,0.0,0.09,-0.01,-0.067
-0.092,-0.076,0.126,0.001,-0.005,-0.069,-0.059,0.155
-0.034,0.107,0.103,0.164,-0.049,0.172,-0.037,-0.017
0.03,-0.151,-0.061,0.223,-0.017,0.064,0.112,0.065
0.183,-0.074,0.303,0.002,-0.119,0.202,0.145,0.077
-0.088,0.027,0.144,0.088,-0.034,0.205,0.169,-0.163
-0.004,0.376,0.058,-0.027,0.061,0.212,0.218,0.02
0.098,-0.02,0.087,-0.09,0.019,0.08,0.149,0.114
0.013,0.09,0.243,0.036,0.01,0.181,0.134,0.025
0.102,0.098,0.047,0.09,-0.044,-0.019,0.206,0.098
0.248,0.108,0.188,0.03,0.044,0.003,0.083,0.269
-0.055,0.012,0.209,0.193,0.093,0.035,0.152,0.122
0.227,0.194,-0.021,0.031,0.077,0.111,0.166,0.105
-0.017,-0.006,-0.121,-0.189,0.015,0.05,0.096,0.138
0.166,-0.019,-0.014,0.005,0.02,0.125,0.282,0.333
0.162,-0.014,-0.072,-0.027,0.19,0.157,0.016,0.082
0.055,0.107,0.074,-0.029,-0.05,0.109,0.229,-0.005
0.084,0.091,0.148,0.045,0.253,0.126,0.16,0.149
0.059,0.223,0.138,0.174,-0.045,-0.043,0.147,0.021
0.074,0.01,0.056,-0.034,0.303,0.271,0.002,0.243
0.092,0.283,-0.121,-0.017,0.069,-0.058,-0.085,-0.026
0.101,0.214,-0.109,-0.12,0.26,0.039,0.287,0.167
0.121,-0.024,-0.06,0.098,0.181,0.034,0.135,0.136
-0.095,-0.204,-0.128,0.001,0.218,0.047,0.022,0.122
0.026,0.038,-0.128,-0.145,0.17,0.112,0.173,0.065
0.023,0.107,0.069,0.012,-0.026,0.09,0.078,0.066
-0.017,0.285,-0.005,-0.097,-0.004,0.122,0.095,-0.174
-0.064,0.111,0.212,-0.166,0.047,-0.028,0.263,-0.095
-0.049,0.088,0.046,0.093,0.121,0.119,0.107,0.248
0.003,0.126,-0.011,-0.005,0.011,0.096,0.319,0.036
-0.176,0.11,0.022,0.022,-0.194,0.054,0.291,0.166
-0.045,0.021,0.079,0.01,-0.002,0.06,0.393,0.019
0.067,-0.075,-0.092,-0.062,0.027,0.108,-0.045,-0.085
0.006,0.082,0.037,0.106,0.054,0.126,-0.022,0.001
0.086,-0.124,0.058,-0.001,0.082,-0.027,0.032,0.125
0.046,0.02,0.111,0.039,-0.177,0.154,0.145,-0.028
-0.039,-0.051,0.087,0.077,-0.166,0.081,0.046,-0.221
0.062,0.127,-0.058,0.051,-0.124,-0.026,0.087,0.103
-0.077,0.157,0.173,0.06,-0.023,0.032,0.135,-0.066
0.03,0.074,-0.042,0.06,-0.025,0.053,0.027,-0.074
0.02,0.035,0.129,0.069,-0.037,0.043,-0.211,0.163
-0.077,0.119,0.135,-0.06,0.004,-0.048,0.118,-0.02
-0.075,0.097,0.119,-0.038,-0.102,-0.422,-0.012,0.163
-0.004,-0.01,-0.024,0.056,-0.039,-0.166,-0.094,0.073
-0.014,-0.132,-0.033,-0.007,0.019,-0.031,-0.17,-0.027
-0.162,-0.096,-0.101,0.15,-0.224,-0.27,-0.249,-0.061
0.112,-0.007,-0.022,0.224,0.036,-0.227,-0.21,-0.117
-0.358,-0.134,-0.093,-0.072,-0.048,-0.057,-0.169,-0.02
-0.074,-0.149,-0.038,-0.044,-0.239,0.067,-0.251,-0.163
-0.13,-0.086,-0.011,-0.071,-0.127,0.012,-0.214,-0.011
-0.246,0.008,-0.09,-0.014,-0.132,-0.143,-0.123,0.035
-0.095,-0.123,-0.228,-0.074,-0.072,0.091,-0.085,-0.096
-0.094,-0.079,-0.067,-0.007,0.013,0.018,-0.048,0.045
0.051,-0.035,-0.011,-0.07,-0.029,0.214,-0.148,-0.043
-0.051,-0.073,-0.091,-0.073,0.04,0.035,-0.097,-0.182
-0.038,0.005,0.091,-0.01,-0.036,-0.125,-0.025,0.017
