AR1410B.PV,DR1103.PV,DR1105.PV,DR1106.PV,DR1107.PV,DR1108.PV,DR1110.PV,FI1113.PV,FI1424.PV,FI1902.PV,FIC_1121.PV,FIC_1122.MV,FIC_1122.PV,FIC_1127.MV,FIC_1127.PV,FI_1127.PV,FRC1102.MV,FRC1107.MV,FRC1113.MV,FRC1113.PV,FRC1424.PV,FRCA1110.MV,FRCA1112.MV,FRQ1623.PV,FRSA1101.PV,FT_1121.PV,FT_1122.PV,LRCA1101.MV,LRCA1101.PV,PDI_1109.PV,PDR1103.PV,PDR1106.PV,PDR1401.PV,PDRCA1109.PV,PDRSA1104.PV,PIC1101A.PV,PI_1132A.PV,PI_1132B.PV,PI_1134.PV,PI_1138A.PV,PI_1180.PV,PI_1182.PV,PR1102A.PV,PRA1102.PV,TI1105A.PV,TI1132.PV,TI1133.PV,TIA2872.PV,TIA2873.PV,TIA2874.PV,TIA2875.PV,TIA2876.PV,TIA2877.PV,TIC_1101.MV,TIC_1101.PV,TIC_1101.SV,TIC_1155.MV,TI_1142.PV,TI_1145.PV,TRC1118A.MV
86.9,57.525,3.8578,57.6,286.2,357.649,571.15,2.5998,4.5375,173.8665,342.84,72.3015,709.92,19.4814,599.82,599.82,10.0005,66.2372,76.8022,2.5998,4.5375,11.1292,15.7342,9.1096,173.866,342.84,709.92,81.137,33.19,43.206,9.613,5.222,12.355,43.206,24.1805,15.0293,0.1931,0.1311,0.1325,0.13,0.2122,0.1325,0.2009,0.1258,556.48,283.2,368.35,84.6075,85.02,85.3575,82.275,83.505,81.975,49.5799,536.04,540,20.328,526.88,497.72,14.5831
86.85,57.5625,4.7875,57.6,286.92,357.6835,570.95,2.5998,4.5375,172.854,342.84,72.3017,709.92,19.4821,599.82,599.82,10.0006,66.2373,76.8024,2.5998,4.5375,11.1293,15.7344,9.1096,172.858,342.84,709.92,81.1608,33.19,43.2,9.614,5.217,12.355,43.2,24.164,15.0293,0.193,0.1311,0.1325,0.13,0.2121,0.1325,0.201,0.1259,556.48,283.25,368.4,84.6375,84.9975,85.365,82.3275,83.4675,81.9975,49.5884,536.1,540,20.328,526.91,497.78,14.5924
86.9,57.6375,4.2062,57.5625,286.74,357.8557,570.75,2.6002,4.5425,173.907,342.87,72.3012,710.0,19.4776,600.24,600.24,10.0001,66.2375,76.8012,2.6002,4.5425,11.1294,15.7347,9.1108,173.908,342.87,710.0,81.1339,33.185,43.83,9.615,5.212,12.356,43.83,24.153,15.0293,0.1924,0.1308,0.1323,0.1298,0.2116,0.1323,0.2003,0.1257,556.56,283.3,368.5,84.6525,85.0275,85.3875,82.3275,83.5125,82.0125,49.5928,536.19,540,20.3279,526.97,497.81,14.6018
86.475,57.525,4.7281,57.6,287.1,357.3735,570.7,2.6006,4.55,173.7045,342.9,72.3005,710.08,19.4744,600.42,600.42,9.9992,66.2369,76.7994,2.6006,4.55,11.1295,15.7349,9.1113,173.712,342.9,710.08,81.157,33.185,44.316,9.606,5.18,12.356,44.316,24.3345,15.0293,0.1919,0.1306,0.1321,0.1296,0.211,0.1321,0.1998,0.1254,556.64,283.35,368.55,84.63,85.005,85.3275,82.3725,83.5125,81.9825,49.5894,536.34,540,20.3278,527.0,497.84,14.6111
86.325,57.6,4.775,57.525,286.3575,357.8212,570.7,2.601,4.5575,173.529,342.96,72.2992,710.24,19.4711,600.54,600.54,9.9989,66.2361,76.7972,2.601,4.5575,11.1295,15.7352,9.1124,173.53,342.96,710.24,81.1295,33.18,44.748,9.596,5.162,12.356,44.748,24.5875,15.0293,0.1917,0.1303,0.1319,0.1293,0.2106,0.1318,0.1994,0.1252,556.76,283.45,368.65,84.6075,85.02,85.32,82.395,83.4825,82.0275,49.5779,536.55,540,20.3277,527.03,497.9,14.6204
86.975,57.6,4.0891,57.6,286.47,357.4768,570.45,2.6014,4.565,173.4075,342.99,72.2982,710.32,19.4689,600.54,600.54,9.9978,66.2358,76.7944,2.6014,4.565,11.1296,15.7354,9.1135,173.404,342.99,710.32,81.152,33.18,45.12,9.585,5.165,12.356,45.12,24.8295,15.0293,0.1917,0.1301,0.1316,0.1291,0.2102,0.1316,0.199,0.1249,557.0,283.5,368.7,84.6525,85.0425,85.3575,82.38,83.505,82.035,49.5618,536.79,540,20.3276,527.09,497.93,14.6298
86.575,57.6,4.7266,57.5625,286.6725,358.0623,571.05,2.6014,4.57,174.177,343.05,72.2964,710.48,19.4666,600.54,600.54,9.9972,66.2347,76.7927,2.6014,4.57,11.1297,15.7357,9.1135,174.174,343.05,710.48,81.1745,33.18,45.438,9.573,5.18,12.356,45.438,25.0605,15.0293,0.1918,0.1299,0.1314,0.1289,0.21,0.1314,0.1987,0.1247,557.24,283.55,368.8,84.615,85.065,85.3425,82.3575,83.475,82.065,49.5485,537.0,540,20.3276,527.12,497.96,14.6391
86.55,57.6,4.35,57.6375,286.56,357.7868,570.7,2.6016,4.575,173.7855,343.08,72.2963,710.4,19.4636,600.6,600.6,9.9966,66.2341,76.7902,2.6016,4.575,11.1298,15.7329,9.114,173.796,343.08,710.4,81.197,33.18,45.624,9.562,5.203,12.356,45.624,25.2585,15.0293,0.192,0.1298,0.1313,0.1287,0.2098,0.1313,0.1985,0.1246,557.48,283.65,368.9,84.6075,85.0725,85.32,82.335,83.505,82.0575,49.5305,537.24,540,20.3275,527.18,497.99,14.6484
86.1,57.525,4.4453,57.5625,286.3575,357.5113,570.9,2.6012,4.5775,174.2985,343.11,72.2957,710.4,19.4626,600.48,600.48,9.9961,66.2335,76.7897,2.6012,4.5775,11.1299,15.7322,9.114,174.3,343.11,710.4,81.2195,33.18,45.726,9.553,5.235,12.355,45.726,25.4125,15.0207,0.1924,0.1297,0.1312,0.1286,0.2097,0.1311,0.1984,0.1245,557.72,283.7,369.0,84.585,85.1175,85.3275,82.3275,83.5125,82.0275,49.5154,537.45,540,20.3274,527.21,498.05,14.6578
86.75,57.525,4.3875,57.5625,286.65,357.408,570.95,2.6014,4.5775,174.0015,343.11,72.2944,710.48,19.4606,600.48,600.48,9.9955,66.2329,76.7874,2.6014,4.5775,11.1299,15.7314,9.1135,174.006,343.11,710.48,81.242,33.18,45.72,9.546,5.268,12.355,45.72,25.5115,15.0204,0.1928,0.1297,0.1311,0.1286,0.2097,0.1311,0.1984,0.1244,557.92,283.75,369.05,84.6,85.125,85.3125,82.3275,83.4975,81.99,49.5031,537.63,540,20.3273,527.27,498.08,14.6671
86.575,57.5625,4.4016,57.6,286.8525,357.2013,570.75,2.6014,4.58,174.0825,343.11,72.2937,710.48,19.4609,600.3,600.3,9.9949,66.2324,76.7857,2.6014,4.58,11.13,15.7337,9.1135,174.076,343.11,710.48,81.2645,33.18,45.654,9.54,5.304,12.355,45.654,25.5665,15.0202,0.1932,0.1297,0.1311,0.1285,0.2098,0.131,0.1985,0.1244,558.12,283.8,369.15,84.57,85.0725,85.3125,82.275,83.4525,81.9675,49.4902,537.81,540,20.3273,527.3,498.14,14.6764
86.425,57.6,4.575,57.6,286.1325,357.1324,570.8,2.6008,4.5775,173.4075,343.11,72.2929,710.48,19.4604,600.24,600.24,9.9943,66.2318,76.7862,2.6008,4.5775,11.1301,15.7339,9.1129,173.418,343.11,710.48,81.287,33.18,45.528,9.537,5.336,12.354,45.528,25.583,15.0199,0.1936,0.1298,0.1311,0.1286,0.2098,0.1311,0.1986,0.1244,558.32,283.85,369.25,84.585,85.0875,85.3125,82.275,83.4525,81.9525,49.4802,537.96,540,20.3272,527.36,498.17,14.6858
86.05,57.525,4.3875,57.5625,286.2,357.8901,570.7,2.6008,4.5775,174.177,343.11,72.294,710.24,19.4601,600.18,600.18,9.9937,66.2319,76.7852,2.6008,4.5775,11.1302,15.7342,9.1129,174.188,343.11,710.24,81.3095,33.18,45.384,9.535,5.366,12.353,45.384,25.561,15.0196,0.1939,0.1299,0.1312,0.1286,0.21,0.1311,0.1987,0.1245,558.48,283.95,369.3,84.5625,85.14,85.29,82.2675,83.4375,81.945,49.4772,538.05,540,20.3271,527.42,498.23,14.6951
86.625,57.6,4.2391,57.525,286.92,357.5801,570.9,2.6006,4.575,172.935,343.08,72.2937,710.24,19.4601,600.12,600.12,9.9946,66.2316,76.7849,2.6006,4.575,11.1265,15.7344,9.1124,172.928,343.08,710.24,81.3826,33.185,45.162,9.535,5.389,12.353,45.162,25.506,15.0193,0.1943,0.13,0.1312,0.1287,0.2101,0.1312,0.1989,0.1245,558.56,284.0,369.4,84.6075,85.1175,85.26,82.26,83.415,81.93,49.4701,538.17,540,20.327,527.45,498.26,14.7045
86.75,57.5625,3.8766,57.5625,286.605,357.9245,570.4,2.6004,4.5725,173.9745,343.05,72.2939,710.16,19.4604,600.06,600.06,9.9946,66.2313,76.7849,2.6004,4.5725,11.1261,15.7347,9.1124,173.978,343.05,710.16,81.4057,33.185,44.97,9.537,5.411,12.352,44.97,25.4345,15.019,0.1946,0.1301,0.1313,0.1288,0.2104,0.1313,0.1991,0.1247,558.68,284.05,369.45,84.5775,85.155,85.2375,82.29,83.415,81.8925,49.4774,538.17,540,20.327,527.51,498.32,14.7138
86.65,57.6,4.1734,57.6,286.245,357.9245,570.35,2.6002,4.57,173.3265,343.05,72.2937,710.16,19.4616,599.94,599.94,9.9945,66.2309,76.7852,2.6002,4.57,11.1252,15.7349,9.1113,173.32,343.05,710.16,81.4289,33.185,44.712,9.539,5.426,12.352,44.712,25.3245,15.0188,0.1949,0.1302,0.1315,0.1289,0.2106,0.1314,0.1994,0.1248,558.72,284.1,369.55,84.5625,85.1925,85.2225,82.2525,83.4525,81.8775,49.4811,538.2,540,20.3269,527.57,498.35,14.7231
86.85,57.525,4.0406,57.5625,286.74,357.7868,570.25,2.5994,4.565,173.6775,343.02,72.294,710.08,19.4626,599.88,599.88,9.9951,66.2314,76.7879,2.5994,4.565,11.1272,15.7352,9.1108,173.684,343.02,710.08,81.5026,33.19,44.46,9.544,5.439,12.351,44.46,25.2145,15.0185,0.1951,0.1303,0.1316,0.1291,0.2109,0.1315,0.1997,0.1249,558.72,284.15,369.65,84.5475,85.23,85.2075,82.2225,83.445,81.9,49.4921,538.17,540,20.3268,527.6,498.41,14.7325
86.025,57.5625,4.7438,57.525,287.0325,357.2013,571.05,2.5992,4.56,173.556,342.99,72.2945,710.0,19.4646,599.76,599.76,9.9953,66.2313,76.7894,2.5992,4.56,11.1273,15.7354,9.1096,173.544,342.99,710.0,81.5264,33.19,44.184,9.549,5.447,12.351,44.184,25.077,15.0182,0.1953,0.1305,0.1317,0.1292,0.2111,0.1317,0.1999,0.125,558.68,284.2,369.7,84.5925,85.2,85.23,82.275,83.4,81.9,49.507,538.11,540,20.3267,527.66,498.47,14.7418
86.525,57.6375,3.8969,57.5625,286.785,357.5801,570.15,2.5994,4.5575,173.664,342.96,72.2952,709.92,19.4671,599.64,599.64,9.9955,66.2312,76.7897,2.5994,4.5575,11.1274,15.7357,9.1096,173.656,342.96,709.92,81.6008,33.195,43.902,9.556,5.452,12.351,43.902,24.934,15.0179,0.1955,0.1307,0.1319,0.1293,0.2114,0.1318,0.2002,0.1252,558.64,284.3,369.8,84.5775,85.17,85.2075,82.23,83.415,81.9375,49.5259,538.02,540,20.3267,527.72,498.5,14.7511
86.2,57.525,4.3609,57.5625,286.65,357.7868,570.9,2.5992,4.5525,173.799,342.93,72.2959,709.84,19.4701,599.52,599.52,9.9956,66.2318,76.7912,2.5992,4.5525,11.1275,15.7329,9.1091,173.81,342.93,709.84,81.6251,33.195,43.614,9.563,5.452,12.351,43.614,24.7745,15.0177,0.1956,0.1308,0.132,0.1295,0.2118,0.132,0.2005,0.1254,558.52,284.35,369.85,84.555,85.14,85.2225,82.215,83.37,81.9225,49.5527,537.87,540,20.3266,527.75,498.56,14.7605
86.4,57.5625,4.2031,57.6,286.56,357.959,570.3,2.5988,4.5475,173.6505,342.9,72.2968,709.76,19.4736,599.4,599.4,9.9958,66.232,76.7937,2.5988,4.5475,11.1275,15.7322,9.1086,173.656,342.9,709.76,81.6495,33.195,43.326,9.571,5.449,12.351,43.326,24.6095,15.0174,0.1957,0.131,0.1322,0.1296,0.212,0.1322,0.2008,0.1255,558.4,284.4,369.95,84.5175,85.1625,85.2225,82.23,83.3475,81.93,49.5801,537.72,540,20.3265,527.81,498.59,14.7698
86.1,57.6,4.0141,57.525,286.5825,357.7868,570.9,2.5986,4.5425,173.637,342.87,72.2965,709.84,19.4754,599.46,599.46,9.996,66.2329,76.796,2.5986,4.5425,11.1276,15.7314,9.108,173.642,342.87,709.84,81.6739,33.195,43.068,9.58,5.442,12.351,43.068,24.45,15.0171,0.1957,0.1311,0.1323,0.1298,0.2122,0.1323,0.201,0.1257,558.24,284.45,370.0,84.525,85.14,85.245,82.23,83.3175,81.9075,49.6081,537.57,540,20.3264,527.84,498.65,14.7791
86.275,57.5625,4.6031,57.6,286.38,357.9245,570.45,2.5988,4.5375,173.9745,342.84,72.2974,709.76,19.4769,599.52,599.52,9.9969,66.2334,76.797,2.5988,4.5375,11.1277,15.7337,9.108,173.978,342.84,709.76,81.6983,33.195,42.828,9.588,5.429,12.351,42.828,24.2905,15.0168,0.1956,0.1312,0.1325,0.13,0.2126,0.1325,0.2013,0.1258,558.08,284.5,370.1,84.5325,85.14,85.2375,82.2,83.31,81.96,49.6442,537.36,540,20.3263,527.9,498.68,14.7991
86.95,57.6,4.3828,57.525,287.0325,357.1669,570.85,2.5986,4.535,174.069,342.81,72.2984,709.68,19.4796,599.46,599.46,9.9973,66.2338,76.7992,2.5986,4.535,11.1278,15.7339,9.1074,174.062,342.81,709.68,81.7226,33.195,42.6,9.596,5.411,12.351,42.6,24.142,15.0165,0.1954,0.1314,0.1326,0.1301,0.2128,0.1326,0.2015,0.126,557.84,284.6,370.15,84.5925,85.155,85.2225,82.2375,83.28,81.9975,49.6812,537.15,540,20.3263,527.93,498.71,14.8091
86.5,57.5625,4.0484,57.6,286.875,357.8212,570.45,2.5988,4.53,173.367,342.78,72.2995,709.6,19.4811,599.52,599.52,9.9977,66.2349,76.8002,2.5988,4.53,11.1279,15.7342,9.1074,173.362,342.78,709.6,81.747,33.195,42.396,9.605,5.391,12.351,42.396,24.01,15.0163,0.1953,0.1315,0.1327,0.1302,0.2129,0.1327,0.2017,0.1261,557.64,284.65,370.25,84.585,85.11,85.245,82.245,83.31,82.005,49.7115,537.0,540,20.3262,527.96,498.77,14.8191
86.275,57.6,4.1937,57.5625,286.605,357.5113,570.45,2.599,4.5325,173.5155,342.78,72.3002,709.6,19.4816,599.64,599.64,9.9981,66.2349,76.8009,2.599,4.5325,11.1279,15.7344,9.1074,173.516,342.78,709.6,81.7714,33.195,42.69,9.612,5.367,12.351,42.69,23.8835,15.016,0.1946,0.1314,0.1327,0.1302,0.2126,0.1327,0.2015,0.1261,557.48,284.7,370.3,84.6225,85.095,85.23,82.2075,83.31,82.0425,49.7387,536.88,540,20.3261,528.02,498.8,14.8291
86.2,57.6,4.1141,57.5625,286.7175,357.6146,570.85,2.599,4.5325,173.3535,342.81,72.3002,709.68,19.4824,599.7,599.7,9.9986,66.2353,76.8022,2.599,4.5325,11.1288,15.7347,9.1074,173.362,342.81,709.68,81.7451,33.19,42.918,9.613,5.317,12.351,42.918,23.9055,15.0157,0.194,0.1313,0.1327,0.1301,0.2124,0.1326,0.2012,0.126,557.36,284.75,370.4,84.6375,85.065,85.275,82.26,83.3175,82.0425,49.7588,536.82,540,20.326,528.05,498.83,14.8391
86.3,57.5625,4.6266,57.6,286.1325,358.0623,570.6,2.5998,4.5375,173.259,342.81,72.3,709.76,19.4806,599.94,599.94,9.9982,66.2357,76.8005,2.5998,4.5375,11.1291,15.7349,9.1086,173.264,342.81,709.76,81.7689,33.19,43.14,9.612,5.274,12.351,43.14,23.9935,15.0154,0.1935,0.1311,0.1326,0.13,0.2122,0.1326,0.201,0.1259,557.28,284.85,370.5,84.6075,85.0875,85.2675,82.2525,83.34,82.005,49.7716,536.82,540,20.326,528.08,498.86,14.8491
86.725,57.5625,4.0984,57.525,286.695,358.0279,570.8,2.6,4.54,174.015,342.84,72.2992,709.92,19.4794,600.06,600.06,9.9984,66.2361,76.7999,2.6,4.54,11.1294,15.7352,9.1091,174.006,342.84,709.92,81.742,33.185,43.356,9.609,5.244,12.351,43.356,24.098,15.0238,0.1931,0.131,0.1325,0.1299,0.2121,0.1324,0.2008,0.1258,557.28,284.9,370.6,84.6075,85.08,85.26,82.2375,83.31,82.035,49.7882,536.79,540,20.3259,528.14,498.92,14.8591
86.3,57.6,4.4391,57.5625,286.605,357.5457,570.3,2.6,4.5425,173.7315,342.87,72.2987,710.0,19.4791,600.06,600.06,9.9986,66.2358,76.7999,2.6,4.5425,11.1297,15.7354,9.1102,173.726,342.87,710.0,81.7651,33.185,43.416,9.606,5.224,12.352,43.416,24.208,15.0238,0.193,0.1309,0.1324,0.1299,0.212,0.1323,0.2007,0.1257,557.28,284.95,370.7,84.5775,85.0875,85.2675,82.29,83.3325,82.08,49.7974,536.82,540,20.3258,528.17,498.95,14.8691
86.125,57.6,4.2375,57.5625,286.425,357.5113,570.75,2.6,4.5425,173.9745,342.87,72.2987,710.0,19.4789,600.06,600.06,9.9987,66.2359,76.7999,2.6,4.5425,11.1301,15.7357,9.1102,173.978,342.87,710.0,81.7377,33.18,43.422,9.603,5.221,12.352,43.422,24.2795,15.0238,0.193,0.1309,0.1324,0.1298,0.212,0.1323,0.2007,0.1257,557.28,285.05,370.75,84.6075,85.0425,85.275,82.305,83.325,82.0575,49.8103,536.82,540,20.3257,528.2,498.98,14.8791
86.375,57.5625,4.5656,57.6375,286.695,357.8901,571.2,2.5996,4.5425,174.2175,342.87,72.2999,709.84,19.4809,599.88,599.88,9.9989,66.2361,76.8015,2.5996,4.5425,11.1304,15.7329,9.1096,174.216,342.87,709.84,81.7602,33.18,43.314,9.602,5.226,12.353,43.314,24.3015,15.0238,0.1932,0.131,0.1324,0.1299,0.2122,0.1323,0.2009,0.1257,557.28,285.1,370.85,84.63,85.0125,85.2675,82.2825,83.385,82.08,49.8269,536.79,540,20.3257,528.23,499.01,14.8891
86.85,57.6,4.3438,57.6,286.9425,357.7523,570.8,2.5994,4.54,173.2995,342.84,72.3008,709.76,19.4829,599.76,599.76,9.9991,66.2363,76.8027,2.5994,4.54,11.1307,15.7322,9.1091,173.292,342.84,709.76,81.732,33.175,43.104,9.603,5.236,12.353,43.104,24.274,15.0238,0.1935,0.1311,0.1324,0.1299,0.2122,0.1324,0.2011,0.1258,557.28,285.2,370.95,84.615,85.005,85.305,82.3125,83.385,82.0275,49.8361,536.82,540,20.3256,528.26,499.04,14.8991
86.3,57.6,4.7578,57.6,286.56,357.8212,570.95,2.5992,4.5375,173.043,342.84,72.3012,709.76,19.4831,599.82,599.82,9.9992,66.2365,76.8042,2.5992,4.5375,11.1273,15.7322,9.1086,173.054,342.84,709.76,81.7539,33.175,43.128,9.606,5.249,12.353,43.128,24.1915,15.0238,0.1935,0.1311,0.1325,0.13,0.2122,0.1325,0.201,0.1259,557.28,285.25,371.05,84.645,84.975,85.305,82.3275,83.3775,82.0125,49.8452,536.85,540,20.3255,528.32,499.07,14.9091
86.4,57.525,4.7188,57.6,286.8075,357.5113,570.65,2.5998,4.54,173.07,342.84,72.3015,709.76,19.4809,600.06,600.06,9.9994,66.2366,76.803,2.5998,4.54,11.1264,15.7339,9.1096,173.082,342.84,709.76,81.7251,33.17,43.404,9.607,5.247,12.354,43.404,24.142,15.0238,0.1932,0.131,0.1325,0.1299,0.2119,0.1324,0.2008,0.1258,557.32,285.3,371.15,84.6,84.9675,85.2825,82.3425,83.43,81.975,49.8504,536.91,540,20.3254,528.35,499.13,14.9191
86.75,57.6,4.5125,57.5625,286.245,357.6835,570.8,2.6,4.5425,174.231,342.87,72.3,710.0,19.4799,600.12,600.12,9.9996,66.2368,76.8025,2.6,4.5425,11.1255,15.7342,9.1102,174.23,342.87,710.0,81.7464,33.17,43.62,9.605,5.23,12.354,43.62,24.2025,15.0238,0.193,0.1309,0.1324,0.1299,0.2118,0.1323,0.2006,0.1257,557.4,285.35,371.2,84.615,84.9975,85.26,82.365,83.3925,82.0125,49.8591,536.94,540,20.3254,528.38,499.16,14.9291
86.525,57.6,4.7453,57.6,286.3125,357.5457,570.5,2.6002,4.545,174.0015,342.87,72.3,710.0,19.4786,600.18,600.18,9.9997,66.237,76.8017,2.6002,4.545,11.1275,15.7344,9.1102,173.992,342.87,710.0,81.717,33.165,43.746,9.601,5.22,12.354,43.746,24.296,15.0238,0.1929,0.1308,0.1323,0.1297,0.2117,0.1322,0.2004,0.1256,557.4,285.45,371.3,84.5775,85.005,85.305,82.335,83.415,82.0125,49.864,537.0,540,20.3253,528.41,499.19,14.9391
86.525,57.525,4.3047,57.6,286.47,357.9934,570.55,2.6004,4.5475,174.069,342.9,72.2994,710.08,19.4771,600.24,600.24,9.9999,66.2364,76.8007,2.6004,4.5475,11.1276,15.7347,9.1108,174.062,342.9,710.08,81.7376,33.165,43.842,9.598,5.223,12.354,43.842,24.3895,15.0238,0.193,0.1308,0.1322,0.1297,0.2116,0.1322,0.2003,0.1256,557.48,285.5,371.4,84.5475,84.9825,85.3275,82.3125,83.3775,82.035,49.8686,537.06,540,20.3252,528.47,499.22,14.9491
86.6,57.6375,4.1094,57.525,286.2225,357.3046,570.7,2.6004,4.5475,173.8935,342.9,72.2993,710.08,19.4784,600.06,600.06,9.9993,66.2363,76.8002,2.6004,4.5475,11.1277,15.7349,9.1108,173.894,342.9,710.08,81.7076,33.16,43.896,9.594,5.233,12.354,43.896,24.461,15.0238,0.1931,0.1307,0.1322,0.1296,0.2115,0.1322,0.2002,0.1255,557.52,285.55,371.45,84.6,84.99,85.305,82.335,83.3925,82.065,49.873,537.12,540,20.3251,528.5,499.25,14.9591
86.8,57.6,4.7391,57.525,286.155,357.6835,570.35,2.6004,4.5475,174.231,342.9,72.2992,710.08,19.4774,600.12,600.12,9.9992,66.2362,76.7997,2.6004,4.5475,11.1278,15.7352,9.1113,174.23,342.9,710.08,81.7276,33.16,43.92,9.591,5.245,12.354,43.92,24.505,15.0238,0.1933,0.1307,0.1321,0.1296,0.2115,0.1321,0.2002,0.1255,557.6,285.6,371.55,84.6225,84.9825,85.35,82.305,83.4,82.05,49.8771,537.18,540,20.3251,528.53,499.28,14.9691
86.275,57.5625,3.8922,57.6,286.4025,357.5457,570.35,2.6004,4.5475,174.0285,342.9,72.3003,709.92,19.4776,600.06,600.06,9.9991,66.2361,76.7992,2.6004,4.5475,11.1279,15.7354,9.1113,174.034,342.9,709.92,81.697,33.155,43.878,9.589,5.259,12.354,43.878,24.5215,15.0238,0.1935,0.1308,0.1321,0.1296,0.2115,0.1321,0.2003,0.1255,557.64,285.7,371.65,84.5925,85.035,85.335,82.26,83.3775,82.02,49.881,537.24,540,20.325,528.56,499.31,14.9791
86.075,57.5625,4.2219,57.6,286.2225,357.4768,570.7,2.6004,4.5475,173.934,342.9,72.3004,709.92,19.4774,600.06,600.06,9.9998,66.236,76.7987,2.6004,4.5475,11.1279,15.7357,9.1108,173.936,342.9,709.92,81.7164,33.155,43.806,9.588,5.274,12.353,43.806,24.516,15.0238,0.1937,0.1308,0.1322,0.1296,0.2116,0.1322,0.2003,0.1255,557.72,285.75,371.7,84.5625,85.0575,85.335,82.245,83.3475,82.005,49.8884,537.27,540,20.3249,528.59,499.37,14.9891
86.6,57.5625,3.9828,57.6,286.875,357.3735,571.15,2.5998,4.5475,174.0015,342.9,72.3005,709.92,19.4779,600.0,600.0,10.0,66.236,76.8004,2.5998,4.5475,11.128,15.7329,9.1102,173.992,342.9,709.92,81.7357,33.155,43.71,9.589,5.288,12.353,43.71,24.4885,15.0238,0.1939,0.1309,0.1322,0.1297,0.2117,0.1322,0.2004,0.1256,557.76,285.8,371.8,84.585,85.05,85.3725,82.215,83.355,82.0125,49.8956,537.3,540,20.3248,528.65,499.4,14.9991
86.3,57.6,3.8984,57.6,286.8975,357.2702,570.3,2.5998,4.545,173.961,342.87,72.3,710.0,19.4779,600.0,600.0,10.0001,66.2366,76.8007,2.5998,4.545,11.1281,15.7322,9.1102,173.964,342.87,710.0,81.7045,33.15,43.584,9.59,5.3,12.353,43.584,24.439,15.0238,0.1941,0.1309,0.1323,0.1297,0.2118,0.1322,0.2006,0.1256,557.8,285.85,371.9,84.5775,85.02,85.4025,82.2225,83.4225,81.9825,49.9065,537.3,540,20.3247,528.68,499.43,15.0091
86.4,57.525,4.4891,57.5625,286.4925,357.5801,571.05,2.5996,4.5425,173.178,342.87,72.3,710.0,19.4786,599.94,599.94,10.0003,66.2368,76.8017,2.5996,4.5425,11.1282,15.7314,9.1096,173.18,342.87,710.0,81.7232,33.15,43.452,9.592,5.31,12.353,43.452,24.3785,15.0238,0.1943,0.131,0.1323,0.1298,0.2118,0.1323,0.2007,0.1257,557.8,285.95,371.95,84.5775,85.0275,85.4025,82.2075,83.4375,82.0275,49.9099,537.36,540,20.3247,528.71,499.46,15.0191
86.65,57.6,4.0187,57.6,286.515,357.9934,571.15,2.6,4.54,174.285,342.84,72.3007,709.92,19.4796,599.88,599.88,10.0005,66.237,76.8007,2.6,4.54,11.1283,15.7337,9.1096,174.286,342.84,709.92,81.742,33.15,43.356,9.594,5.318,12.353,43.356,24.3015,15.0238,0.1943,0.1311,0.1324,0.1299,0.2121,0.1324,0.2008,0.1258,557.84,286.0,372.05,84.5925,84.99,85.395,82.2375,83.4825,81.99,49.9281,537.3,540,20.3246,528.74,499.49,15.0291
86.725,57.5625,4.5234,57.6,286.7625,358.1312,570.95,2.5998,4.5375,174.015,342.84,72.3008,709.92,19.4809,599.82,599.82,9.9999,66.2371,76.8014,2.5998,4.5375,11.1283,15.7339,9.1096,174.02,342.84,709.92,81.7607,33.15,43.2,9.597,5.32,12.352,43.2,24.23,15.0152,0.1944,0.1311,0.1325,0.13,0.2122,0.1325,0.2009,0.1258,557.8,286.05,372.15,84.6375,84.96,85.41,82.2525,83.4675,81.96,49.9428,537.27,540,20.3245,528.8,499.52,15.0391
86.275,57.6,4.7391,57.5625,286.875,357.8557,570.5,2.5998,4.5375,174.1635,342.84,72.3015,709.84,19.4824,599.76,599.76,10.0006,66.2373,76.8017,2.5998,4.5375,11.1284,15.7342,9.1091,174.16,342.84,709.84,81.7795,33.15,43.05,9.601,5.323,12.352,43.05,24.1585,15.0149,0.1945,0.1312,0.1325,0.13,0.2124,0.1325,0.2011,0.1259,557.76,286.1,372.2,84.675,85.02,85.395,82.2675,83.5125,81.96,49.9613,537.21,540,20.3244,528.83,499.58,15.0491
86.0,57.6375,4.5969,57.5625,286.5375,357.4424,571.2,2.5996,4.535,173.232,342.81,72.3018,709.84,19.4841,599.7,599.7,10.0007,66.2375,76.8027,2.5996,4.535,11.1285,15.7344,9.1091,173.236,342.81,709.84,81.7477,33.145,42.894,9.604,5.324,12.352,42.894,24.076,15.0146,0.1946,0.1313,0.1326,0.1301,0.2124,0.1326,0.2012,0.126,557.68,286.2,372.3,84.7125,85.005,85.35,82.23,83.4975,81.9675,49.9764,537.18,540,20.3244,528.86,499.61,15.0698
86.225,57.5625,4.2422,57.6,286.9875,357.959,570.4,2.5996,4.5325,174.0555,342.81,72.302,709.84,19.4831,599.88,599.88,10.0016,66.2384,76.8032,2.5996,4.5325,11.1286,15.7347,9.1091,174.062,342.81,709.84,81.7658,33.145,42.96,9.608,5.322,12.351,42.96,23.999,15.0143,0.1944,0.1313,0.1327,0.1301,0.2124,0.1326,0.2012,0.126,557.68,286.25,372.4,84.6825,84.9825,85.3125,82.215,83.4525,82.005,49.9953,537.12,540,20.3243,528.89,499.64,15.0805
