x0,x1,x2,x3,x4,x5,x6,x7
-0.284,-0.428,-0.611,-0.006,0.466,1.138,0.874,0.01
1.119,-0.436,-0.992,0.863,-0.717,-0.63,-1.237,1.012
-0.062,-2.462,-0.823,1.078,-0.305,1.462,-0.717,1.841
-0.211,-0.476,1.621,1.642,0.1,0.652,0.732,0.773
-0.592,-2.048,-0.277,0.838,-1.023,2.267,0.38,-0.026
1.836,-1.532,1.581,1.787,-0.167,1.949,-2.298,-0.51
1.377,-2.068,-0.614,1.345,0.612,1.189,-0.741,-1.146
1.209,-0.945,1.473,1.814,0.059,0.621,-1.044,-1.729
1.387,1.129,-0.407,1.811,0.74,0.714,-1.405,0.403
0.004,0.218,-0.198,0.796,-0.659,0.871,-1.182,-0.062
0.315,-0.476,-0.289,0.638,0.366,1.127,-0.659,-2.348
0.549,-0.789,0.156,0.338,-2.042,0.612,-0.333,-1.386
-1.721,-1.392,0.141,-0.309,-0.49,0.05,1.268,0.151
-1.061,-0.546,-2.173,0.63,-0.43,0.901,1.869,1.393
-0.176,0.461,-0.43,1.548,-0.745,-0.341,0.087,2.03
-1.38,1.699,0.25,0.74,-0.294,-0.098,0.522,-0.19
-2.043,2.063,1.114,0.804,-0.516,0.637,0.55,-1.102
-1.002,0.949,1.128,0.38,0.837,0.976,0.643,1.138
1.229,0.33,-0.041,-0.075,-1.007,0.238,1.424,0.228
1.362,0.021,-0.965,-0.253,1.28,0.516,0.531,-1.443
-0.801,0.651,-0.037,-0.108,-0.937,0.917,-0.272,-1.293
-0.567,0.825,0.338,0.712,0.541,0.302,-0.57,-2.445
0.274,2.365,-0.194,0.186,-0.618,0.115,-1.31,-0.43
0.151,-0.289,-0.168,0.616,-0.254,0.605,-0.834,-0.421
0.763,-0.673,0.514,-0.097,0.004,-0.129,0.373,0.399
-0.425,-1.499,-0.406,0.47,-0.709,0.913,-0.874,0.681
-0.639,-0.297,0.266,0.581,-0.779,0.357,0.411,1.63
-2.041,-1.346,1.009,0.626,0.107,0.329,0.902,0.211
-0.918,0.052,1.501,1.733,-1.017,-0.628,1.221,1.08
-0.382,1.425,-0.474,0.48,0.055,0.818,-0.084,0.036
0.287,1.033,1.331,-0.386,-0.611,0.798,0.131,-1.131
-0.204,0.297,0.283,-1.351,0.508,-1.476,0.651,-1.541
0.546,-0.568,-0.517,0.393,0.381,-0.876,0.48,0.069
-0.095,-0.016,-0.25,-0.769,1.698,-0.581,-1.743,-0.738
-0.471,2.049,-0.826,-1.139,0.094,-1.406,-0.645,0.003
-1.05,0.417,0.268,-0.285,1.081,0.134,-1.414,-0.754
-1.364,-0.141,0.997,0.024,-0.034,-1.115,0.746,-0.452
-0.232,-1.418,1.065,-0.459,0.461,-1.229,-0.563,-0.126
0.95,-0.916,1.203,-0.803,0.41,-1.046,-0.752,-0.257
0.168,-2.284,-0.329,0.089,1.008,0.677,-1.611,0.108
1.323,0.193,-0.69,1.568,0.104,-0.973,-1.574,-0.083
0.474,-0.043,-1.827,0.477,0.074,-1.354,-1.037,-0.398
0.217,0.055,-0.243,1.597,-0.801,-0.182,0.725,0.285
0.105,-0.376,0.028,0.136,1.084,0.222,0.585,-0.177
-0.096,-0.206,0.511,0.244,-1.847,0.717,-0.161,-0.777
-1.219,-0.536,-1.362,0.29,0.747,1.585,-1.12,-0.534
-1.027,0.402,1.13,-0.762,-1.155,-0.897,0.662,0.977
-0.434,-0.335,0.667,0.522,0.534,-0.613,1.261,0.683
-0.739,0.423,0.991,-0.516,0.421,-0.273,-0.668,0.796
0.371,-1.295,-1.119,-0.718,2.068,-0.916,0.108,0.485
0.808,0.025,2.026,0.385,0.156,-0.68,0.342,0.93
-0.34,-0.56,-1.539,0.22,2.333,-0.94,-3.706,1.311
1.244,-1.454,-0.584,-0.147,0.973,0.138,-1.677,-0.882
0.701,-2.242,-0.186,-0.224,1.537,1.311,-1.071,-0.365
1.188,-1.846,-0.093,-0.132,-0.102,-0.665,-1.303,0.107
0.096,-0.862,-1.519,-0.358,0.957,-1.034,-1.026,0.921
-0.151,0.693,1.321,0.2,-0.853,-0.013,0.074,0.293
-0.042,-0.696,-1.467,0.142,0.397,0.699,-1.02,0.203
-0.757,-1.163,1.303,0.902,0.01,0.34,0.471,-1.56
-1.761,0.11,0.899,-0.15,1.524,-0.677,-0.442,-1.235
-0.04,0.564,1.521,0.118,1.136,-0.284,0.77,-0.147
-0.853,0.297,-0.974,-1.176,0.257,-0.604,0.511,-0.77
1.224,0.424,0.681,-0.256,-0.626,0.842,0.349,-0.026
0.884,-0.393,-1.19,-0.263,-0.908,-0.866,0.299,-1.416
1.438,-0.649,-0.291,-0.517,0.068,-0.248,-0.349,-0.725
1.567,-1.66,-0.678,0.752,0.092,-0.166,-0.487,-0.702
1.769,-0.432,-1.103,1.366,-0.221,0.708,-0.259,0.449
0.877,-0.294,-0.389,0.933,-0.338,0.676,-1.52,1.272
0.424,0.868,-1.199,-1.113,-2.157,1.361,-3.522,1.007
0.3,0.341,-1.528,-1.603,0.665,1.01,-2.115,0.747
-0.942,-0.329,0.289,-0.039,-0.826,-0.358,0.837,-0.17
-0.357,1.992,0.755,-0.348,-0.754,-1.931,-0.405,-0.193
0.602,1.947,0.9,0.279,-0.038,0.205,-0.628,0.143
-0.605,-0.024,-0.4,-1.921,-0.332,-0.841,-0.419,-0.841
0.158,1.118,-0.129,-0.128,0.069,0.424,1.179,-1.793
-0.148,0.575,0.511,-0.024,-0.002,-0.749,0.517,0.775
1.029,0.949,0.52,1.181,0.771,-0.916,-0.412,-0.411
0.504,0.349,-0.668,-0.305,-0.536,-0.013,0.733,-0.199
-0.262,-1.049,-0.626,-0.27,-0.355,0.862,0.784,-0.364
0.606,-0.793,-2.139,-0.513,-0.241,0.974,0.834,-0.692
2.197,-0.258,0.286,-0.343,-1.184,-0.455,0.17,-0.695
0.16,0.155,-0.935,-0.894,0.137,-0.676,-0.322,-1.253
-0.332,1.353,-0.226,0.49,-1.68,0.204,-0.292,-0.142
0.491,-0.286,-0.027,-0.567,0.21,-0.68,0.631,-0.494
0.279,0.716,0.071,1.058,-0.679,-1.418,0.093,-1.637
-1.085,0.057,-0.865,0.62,-1.093,-0.58,-0.92,-0.301
1.345,0.889,0.737,-0.532,-0.157,1.177,-0.292,-0.148
-1.749,0.727,-2.02,-0.863,-1.029,0.547,2.129,-1.616
-1.749,0.419,3.024,0.324,-3.152,1.665,-0.059,0.038
-2.405,1.251,0.295,-1.497,0.182,0.14,3.293,-0.717
-0.901,1.014,2.922,-0.415,-0.132,-0.539,2.552,0.274
-1.267,0.815,0.692,-1.32,1.271,-0.127,1.828,0.393
-0.867,1.633,2.102,-2.2,2.513,-0.691,1.027,-1.6
-0.554,0.679,0.542,-1.362,0.666,-0.931,0.043,-1.91
-0.3,-0.652,1.686,-0.292,1.565,-2.021,-1.939,-0.883
0.181,-1.846,0.903,0.986,1.401,-1.802,-1.499,0.097
-0.553,-0.758,-0.066,1.009,2.023,-1.977,-1.599,0.477
1.126,-2.056,-0.714,0.296,1.071,-1.54,-1.685,2.131
1.549,-1.568,-1.293,1.383,-0.07,0.19,-0.297,1.688
1.126,1.01,0.066,0.774,-0.39,-2.284,-0.443,-0.093
-0.287,0.711,-1.113,0.698,1.268,0.122,-0.286,1.427
0.796,0.096,-0.685,0.783,-0.972,0.457,0.458,0.911
-1.411,-0.696,-0.23,-0.722,-0.403,-0.201,-0.523,0.34
-0.711,-1.491,0.678,0.179,-0.614,0.686,-0.493,0.981
-0.386,0.822,0.789,0.715,-1.015,0.208,1.497,-0.639
-0.973,-1.384,1.545,-0.094,1.419,0.838,1.45,-1.139
-0.815,-0.894,0.701,0.099,0.443,-0.524,1.021,1.269
1.828,-2.456,-0.867,0.99,-0.448,-0.161,0.677,0.285
0.979,-1.763,1.12,0.697,0.133,0.099,1.057,0.617
-0.003,-0.601,-0.526,1.83,-0.305,-0.763,1.082,0.428
0.257,-0.746,-0.928,-0.717,-1.091,0.135,0.348,0.217
-1.038,-1.308,-0.383,0.201,-0.307,-1.197,2.182,-0.268
-1.143,-0.844,-1.944,0.35,0.841,-0.525,0.811,-0.416
-0.558,-1.059,1.01,-0.243,-0.756,0.611,-0.521,-0.529
-2.114,0.435,-0.825,1.522,0.646,-0.324,-0.933,-0.41
-0.621,0.517,0.876,-0.178,-0.268,-1.278,0.607,-0.206
-1.361,0.22,0.075,1.097,-0.079,0.192,-0.97,-0.49
0.01,-0.074,0.518,-0.816,-0.955,0.687,1.693,0.33
-0.041,0.691,-1.547,-0.395,0.31,0.84,1.302,0.855
-1.08,2.426,1.506,-0.872,-1.722,0.08,0.691,0.562
-1.081,1.126,-0.159,-1.566,0.913,0.512,0.086,0.094
-0.965,-0.786,2.293,-1.749,-1.402,-0.983,0.839,-0.586
-1.183,0.704,0.46,0.978,1.843,-1.392,-0.283,-0.127
0.446,0.638,1.664,1.416,-0.886,-1.538,0.133,1.655
