x0,x1,x2,x3,x4,x5,x6,x7
-1.456,0.97,-1.238,-0.266,0.253,0.517,-1.957,-0.455
0.453,1.158,0.413,1.316,-0.792,-0.907,-0.669,-2.487
0.502,-0.684,0.21,-1.059,-0.128,0.242,-1.35,0.622
-0.08,1.423,-0.065,-1.272,-2.02,0.666,-0.803,-0.37
-2.0,1.864,-0.636,-0.241,-0.159,0.841,-1.752,-1.297
0.38,-0.375,1.698,-0.768,-0.1,1.289,-0.85,-1.396
-0.012,-0.878,-1.492,-0.393,-0.285,-0.326,0.913,0.39
-0.117,-0.19,-1.355,-2.263,-0.102,-0.677,-1.625,-0.705
1.18,-0.306,0.807,-0.331,-0.239,-0.448,-2.054,-1.53
1.193,-1.337,1.668,-0.468,0.855,-0.726,-0.289,0.317
-0.562,0.283,0.008,0.842,0.905,-0.038,-0.09,-1.132
-0.648,0.289,0.934,0.986,-1.25,-1.828,1.052,-0.307
0.287,1.332,-1.36,-0.861,1.142,0.331,0.748,2.008
0.562,0.839,-0.114,0.126,0.371,0.821,1.097,1.621
-0.223,-0.003,-0.366,0.427,0.851,1.074,1.04,-0.388
0.571,0.277,-0.566,-1.026,0.762,-0.786,0.136,-0.029
-1.318,0.854,2.532,0.746,0.116,-0.176,1.189,-0.538
0.354,-1.26,-0.648,0.152,1.595,0.256,-0.586,0.853
-1.796,0.135,0.679,-0.708,1.465,-0.042,-0.688,-0.546
-0.715,-0.261,1.06,1.308,0.465,-1.013,-0.115,1.484
-0.414,1.503,2.494,-1.62,1.661,-0.839,2.043,0.782
-1.943,0.461,0.999,0.915,1.301,0.42,1.078,1.005
-0.86,-1.606,0.041,2.615,-1.949,-0.373,0.601,1.798
-1.192,0.828,-0.802,2.592,-1.322,0.31,0.828,0.447
-2.516,0.459,-0.029,-0.311,-0.519,1.497,0.115,1.477
-0.02,-1.364,-1.145,-0.442,0.353,-0.151,-0.757,-0.262
-0.245,0.41,0.587,-1.494,-0.413,-0.102,-0.974,-1.155
-0.815,1.044,0.01,-0.781,-1.477,-2.345,0.954,-1.375
0.979,1.175,0.547,0.865,0.888,-0.133,-0.774,0.66
2.278,1.421,0.957,0.373,0.685,0.169,-0.124,-0.701
0.009,-1.017,-0.009,-2.237,0.472,-0.292,-0.33,0.552
0.039,-0.005,0.849,1.316,0.184,-0.919,0.261,0.726
0.881,1.105,-0.74,0.425,-0.6,-0.129,-0.382,2.205
-0.313,1.559,-0.599,0.126,-0.156,0.071,-0.815,-0.435
0.554,1.38,-0.829,0.182,-1.335,0.592,-0.54,-0.771
-1.512,0.776,-0.52,-0.432,1.639,1.157,0.35,0.36
0.031,0.504,-0.065,-0.379,0.388,-0.343,-0.464,1.919
0.405,0.668,0.323,-0.376,0.989,-1.021,2.162,0.888
0.205,0.827,-0.259,0.458,-0.628,-3.743,1.414,0.164
0.472,-1.16,0.526,-1.803,-2.033,-1.338,-2.8,1.328
0.967,0.202,-0.031,1.353,0.039,-0.759,0.454,-1.299
1.836,-0.576,-0.948,1.099,-0.751,2.576,-0.292,-1.677
1.402,-0.312,1.117,0.142,0.397,0.686,-1.029,1.084
1.359,0.686,-0.231,-0.474,0.031,-1.233,-0.186,0.031
0.07,-0.679,0.06,0.439,-0.592,-1.216,-0.151,-1.966
0.093,0.955,0.449,-1.694,0.369,0.447,-0.764,0.416
1.837,-0.975,-0.1,1.403,0.911,0.354,0.404,-0.231
-1.154,-1.577,-0.615,-0.717,-0.332,-0.379,-0.326,-0.247
-0.383,0.021,-0.848,0.835,0.193,2.096,-0.317,0.072
0.815,-0.152,1.861,0.397,0.279,1.189,-0.302,-0.673
-0.067,-1.4,1.306,0.684,-0.477,0.044,0.081,1.025
0.097,0.107,-0.432,0.033,-1.111,2.584,-1.899,0.233
0.089,1.992,-0.269,1.07,-0.696,0.876,-0.228,0.857
-1.12,0.04,-0.325,-1.094,-0.707,1.558,-1.74,0.245
1.629,-0.156,-1.412,0.422,-1.598,1.345,-0.202,0.245
1.105,-0.543,-0.869,-0.923,0.779,-0.378,-1.214,-0.418
-1.289,1.146,-1.058,-1.741,1.917,-1.088,0.814,-0.286
1.636,-0.353,0.273,0.194,-0.508,1.427,1.33,1.818
-1.659,-0.298,-0.873,0.275,-0.011,-0.153,-0.389,0.305
-1.117,-0.445,-0.16,0.106,-0.426,-0.59,0.321,-0.653
0.313,-1.23,0.228,1.63,-1.345,1.037,-0.244,-0.171
-1.579,-1.213,0.558,-0.083,-0.308,0.431,-0.159,2.287
-0.159,-0.706,2.682,-1.238,0.467,0.342,-0.152,0.569
-0.575,-1.722,-0.282,-0.652,0.751,-0.549,0.222,-0.444
1.164,-0.173,0.453,-0.821,-1.589,-1.104,0.467,-0.351
0.563,-1.193,-0.484,-0.226,0.554,0.959,-1.35,-0.634
-0.264,-0.22,0.898,0.45,0.468,-0.213,-0.401,-0.528
0.089,0.714,0.778,-2.115,0.071,-0.213,0.692,-1.784
-0.782,0.992,0.933,-0.449,0.738,0.139,-0.035,-0.34
1.425,-0.042,-0.074,-0.484,-0.459,0.16,0.507,-0.306
0.685,-0.339,1.01,-0.3,0.051,-0.893,-0.962,0.441
-0.194,0.218,-1.206,-0.886,-0.33,1.019,-0.181,-0.894
0.669,-1.245,1.989,-0.503,-0.789,1.232,0.55,-1.237
-0.33,-0.149,-2.242,0.288,0.629,-1.861,0.744,0.543
-0.376,0.096,0.942,0.55,-0.554,0.518,2.773,-0.047
-1.168,1.136,-2.185,0.916,1.143,0.946,-0.263,0.401
-0.099,0.547,0.988,0.126,-0.049,-0.756,0.186,-0.902
-1.339,0.682,1.429,0.784,1.704,-0.732,0.661,-2.404
-1.939,0.791,-1.361,0.212,0.167,-1.762,-1.943,1.804
0.074,-0.2,0.793,-0.429,3.402,-1.582,-1.703,0.304
0.013,0.029,0.424,-0.497,-1.243,-0.471,0.816,0.671
-0.467,0.492,1.982,-1.658,-0.596,0.558,-2.423,-0.869
0.347,-1.852,-1.913,0.748,1.258,-0.636,0.608,0.255
-1.825,1.026,0.526,0.52,-1.144,0.831,-1.176,0.252
0.837,0.071,-0.116,-0.082,0.246,-0.426,-0.352,0.621
0.652,-0.201,0.312,0.992,-1.221,-0.614,2.218,-0.745
-0.739,-0.458,-2.085,-0.224,0.575,0.402,-0.157,0.723
-0.401,-1.166,0.492,1.264,1.249,0.758,-0.075,-0.156
-1.675,0.317,-0.262,-0.202,2.658,-0.517,-0.748,0.105
-0.826,-0.031,1.006,-1.297,-0.742,-1.425,0.869,0.021
0.046,-0.505,-0.64,0.225,0.504,-1.171,-0.125,1.649
1.038,1.167,-0.531,0.997,1.518,-0.464,-0.071,1.171
1.088,-0.629,-0.702,-0.671,0.087,-2.018,0.154,1.318
0.51,-1.083,0.709,0.418,1.032,-0.096,-2.297,0.482
0.099,-1.16,0.389,-0.324,-0.011,-1.588,-0.321,0.648
0.181,1.261,2.187,0.77,1.475,-0.617,-1.226,1.096
0.045,0.649,-1.919,0.067,1.334,-0.826,-0.564,1.217
1.692,-0.422,0.993,-0.982,-0.987,-0.907,-0.662,1.175
0.18,1.796,0.719,1.498,0.475,-1.48,2.091,1.448
-1.091,0.153,0.211,-0.85,-0.195,0.386,-0.988,0.676
0.483,-0.878,0.078,0.556,-0.138,-0.034,-0.566,-0.166
-1.332,0.964,-1.175,-0.629,0.089,0.066,1.666,-0.557
-0.031,-1.684,0.634,0.933,-0.831,1.072,0.345,-0.004
-0.618,0.772,0.237,0.12,0.122,0.107,1.296,1.044
1.832,0.972,0.724,0.821,-2.247,-0.009,1.914,0.074
0.368,0.976,-0.699,0.179,-0.364,0.097,-0.073,-0.994
1.04,1.285,-0.933,-0.103,-0.349,-2.06,1.166,0.507
-2.175,0.343,0.236,-0.394,0.942,0.095,-2.616,1.81
-1.924,0.054,0.668,-1.232,1.76,-1.196,-0.89,-0.09
-1.104,0.12,0.09,-0.057,-0.026,-0.925,0.543,0.709
-0.093,1.665,0.428,0.27,-0.314,-1.031,0.65,0.136
0.725,-0.979,1.925,1.297,2.105,0.123,-0.555,-2.913
0.468,-0.825,0.29,1.576,-0.673,-0.463,0.785,-0.795
1.211,0.518,1.168,-0.122,0.049,0.175,-0.841,-0.473
1.676,0.178,-1.774,0.531,1.226,-0.46,0.042,-1.057
0.743,-1.598,1.183,1.719,-0.635,0.737,1.473,0.59
-0.859,-0.685,-0.75,0.153,0.769,0.175,0.874,0.431
0.283,-1.718,1.941,1.36,-0.328,-1.253,0.603,2.854
0.323,-1.29,-0.861,1.49,0.677,0.2,-1.532,-1.758
-1.038,0.321,0.25,1.254,-1.008,-0.144,1.001,-0.143
1.18,-2.862,-2.809,-0.467,-0.267,0.901,1.344,-0.222
1.072,-0.399,-0.847,0.109,-0.499,-1.227,-0.287,-0.616
2.199,-0.723,0.404,-2.017,0.636,-0.42,0.062,-1.322
0.527,-0.931,0.951,-0.182,-1.376,-1.752,0.521,0.291
-0.899,0.156,0.454,0.893,0.504,-0.328,-1.019,0.259
-0.279,-1.104,-0.944,0.674,-0.105,-0.364,0.627,-0.533
0.995,-1.669,0.104,-0.995,0.644,0.312,1.23,-0.886
0.763,-0.785,0.618,0.14,0.983,0.192,0.276,-0.434
-0.534,-1.288,0.014,2.809,-0.11,1.932,-0.178,2.143
0.188,-0.053,-0.601,-0.096,0.986,0.292,-0.428,-0.948
-1.784,-0.047,1.235,-0.626,0.844,1.867,1.716,0.31
1.322,-0.58,0.357,-0.576,0.794,-0.144,0.642,-0.684
0.023,-1.195,-0.325,0.237,1.261,-0.805,0.261,-1.392
1.42,0.302,-0.647,0.07,-0.972,-1.598,1.258,-1.639
-0.889,1.305,-0.881,1.259,0.154,-0.237,0.296,-0.767
-0.959,-0.341,-1.177,1.265,-0.604,-0.781,0.824,2.913
-0.211,1.75,-0.402,-0.41,1.1,-1.562,0.852,0.224
-0.529,-1.11,1.073,0.825,-0.854,-0.841,0.128,-1.032
0.231,-0.83,1.026,-0.121,1.663,-0.857,-0.39,-0.548
-0.048,-1.567,0.242,1.109,0.829,0.097,-0.387,-1.907
-0.484,-0.317,-0.895,1.738,0.397,-1.216,-0.606,0.125
-1.306,0.622,-1.466,0.221,0.164,-0.215,-0.287,-0.946
-0.139,0.117,0.655,0.874,1.094,0.778,-0.687,2.369
0.662,0.299,-0.947,1.292,0.987,-0.131,-0.766,0.485
0.276,1.891,-0.376,-0.794,1.562,0.186,-0.718,-0.155
-1.585,0.905,-0.91,-1.849,0.782,-1.457,-1.762,1.279
1.315,0.696,-0.865,-1.122,1.571,-0.3,1.367,-0.579
-0.451,-0.119,-0.001,0.412,0.194,0.924,-1.536,-0.087
1.308,0.356,-0.349,-0.893,-0.18,-0.057,-1.808,0.886
-0.043,2.861,1.608,-1.038,-0.326,1.25,-0.411,1.349
0.381,0.282,-0.113,-0.36,1.718,-0.345,0.014,1.057
1.014,-0.154,0.217,-2.292,-0.376,-0.517,-0.161,0.235
-0.706,-0.776,2.228,0.763,2.188,-0.18,-0.514,0.529
-1.367,-0.317,0.016,-0.337,-0.873,-0.388,0.105,-1.33
-1.823,1.406,-0.203,0.413,0.486,1.808,1.275,0.93
-0.59,-1.168,0.876,-0.455,-1.21,0.351,0.343,1.501
-0.701,0.11,0.048,1.643,0.022,-1.081,1.379,-0.692
0.062,-1.181,-0.512,0.364,-2.147,0.011,-0.567,1.078
0.872,-0.173,-1.105,-0.076,0.392,-0.282,0.062,-0.707
0.789,-1.222,0.157,1.082,-0.996,0.283,-0.525,1.144
0.106,-0.693,0.083,1.596,0.45,0.259,-1.481,-1.185
0.101,0.184,-1.261,0.777,-1.068,0.538,-0.559,-1.074
0.004,-2.031,-1.555,0.889,1.101,1.565,-0.569,-0.84
0.912,-0.267,1.176,0.44,-0.048,-1.638,-0.163,0.485
0.742,0.836,1.378,0.052,0.927,0.516,0.699,0.02
-1.13,-0.118,-1.392,-1.369,-0.845,-1.892,0.801,-1.912
0.67,0.339,1.897,0.172,0.889,0.292,-0.21,1.304
0.805,2.112,-0.501,-2.049,0.781,-0.907,0.86,0.001
2.675,1.266,1.418,0.786,0.453,0.743,-0.488,-0.242
1.391,0.121,1.544,-1.377,2.192,-0.017,0.173,0.662
2.109,0.351,-0.617,-0.068,-0.274,-0.322,0.545,1.166
1.185,0.5,-1.138,1.831,-0.047,-0.761,0.122,1.533
0.24,1.403,-1.476,-0.575,-0.886,-1.493,0.971,0.387
-0.164,1.526,-0.601,3.085,0.345,-0.537,0.308,-1.542
-0.304,0.154,2.095,0.491,0.184,1.623,-1.992,0.5
0.876,-0.964,-0.913,-0.272,-0.349,2.905,-1.361,-0.658
0.618,-0.107,1.068,1.12,-1.854,-1.064,-0.934,0.625
-0.088,0.476,0.273,1.412,-0.346,-0.521,0.212,-1.048
0.941,0.313,0.349,1.232,0.801,-0.348,-0.805,0.421
-0.614,-0.776,-0.786,1.045,-0.919,0.695,-2.067,2.286
0.291,-1.028,0.954,0.742,0.481,0.885,-0.069,-1.35
-0.123,-1.562,0.116,0.115,-0.675,1.956,-1.152,1.696
0.892,-0.219,0.495,1.654,0.592,0.597,-0.952,-1.404
-0.014,1.272,-0.223,-1.12,0.039,0.817,0.417,-0.503
-0.344,-0.294,0.796,-0.419,0.504,1.359,-1.412,-0.955
1.161,2.197,0.789,2.349,-0.286,-0.382,-2.133,-0.145
0.669,0.313,1.027,0.398,-1.016,1.846,-1.199,-0.677
0.429,1.046,1.13,0.969,0.4,1.305,-0.778,-0.985
-0.02,-0.083,-0.662,1.042,-0.721,0.333,0.813,-0.519
-0.525,0.54,-1.272,-0.807,0.953,0.405,0.8,0.542
1.14,-0.758,-0.1,0.044,-0.865,0.956,0.916,-0.657
-0.481,-0.892,-1.643,-0.168,-0.938,-0.113,1.017,-0.301
-0.805,0.952,1.492,0.632,0.67,-0.491,1.568,-1.401
-1.467,-0.031,0.623,1.295,-0.645,2.285,0.224,0.055
-1.219,0.745,-0.714,-0.829,-0.198,0.982,1.273,0.843
1.117,0.664,-1.576,0.783,-0.092,-0.719,0.528,3.082
-0.662,1.133,-0.704,-2.209,-0.492,1.311,0.449,1.049
-1.243,2.514,-0.135,0.521,-1.601,-0.102,-0.362,-1.53
-0.506,0.857,-1.304,-0.273,-0.377,0.343,-1.409,-1.574
-0.368,-0.003,-0.565,-0.728,0.772,-0.656,-0.284,0.561
-0.111,0.134,1.149,-0.264,-0.637,1.181,-1.104,-1.243
-1.504,0.715,-0.963,-0.259,-0.495,-1.275,-0.908,0.586
0.557,-1.464,-0.163,0.389,0.205,-1.022,-1.616,-0.506
0.061,-0.383,1.612,-0.804,-0.704,-1.45,-0.401,1.225
0.19,-1.371,-0.27,-0.984,0.441,0.268,-0.367,-1.343
0.275,2.016,-0.344,2.239,0.985,-0.783,-0.423,1.277
-1.556,1.148,-0.901,0.031,-0.364,1.133,0.159,0.635
0.105,-0.045,-0.751,-1.179,-0.931,-0.301,-0.231,-1.583
0.417,0.488,0.896,0.078,0.255,-0.47,0.301,0.64
-0.755,-1.304,-0.319,-0.829,-0.11,-1.697,-0.975,-0.777
-0.301,-0.764,0.162,-0.232,2.902,-1.096,-1.418,-1.027
-0.932,1.491,-0.559,-0.734,0.063,0.027,0.952,-1.055
-0.914,0.403,0.924,0.516,-0.193,0.479,-2.806,-0.704
-2.124,-1.506,1.625,0.606,1.745,-1.71,-0.484,-0.363
0.083,-0.374,-0.766,1.451,0.509,-0.317,0.047,0.254
0.953,-0.342,-0.27,-1.779,1.245,-0.939,-0.626,0.039
-0.305,-1.96,0.025,-0.144,-1.027,1.472,-0.184,-1.139
0.852,-1.563,0.793,0.727,0.304,-0.791,-0.686,0.047
0.608,-0.689,-2.074,-0.398,-1.541,-0.092,-1.3,-0.265
1.483,0.065,-0.085,-1.043,-0.349,1.465,0.161,-0.482
-0.647,0.413,-0.105,0.428,-1.488,0.533,-0.781,-0.48
0.737,0.686,1.464,0.317,-0.33,-1.112,0.551,-0.551
-1.794,-1.248,1.086,0.569,0.237,-0.188,-0.91,1.068
0.607,-0.659,1.354,1.141,-0.858,-0.177,0.052,1.955
-0.998,0.675,-2.218,0.317,1.24,0.13,0.19,0.628
-0.817,-0.426,0.586,0.153,-0.095,-0.161,-0.827,0.875
1.001,-0.816,-0.432,-0.328,1.521,-0.278,-0.085,-2.27
0.478,0.693,-0.008,1.127,-0.753,0.207,-0.883,0.439
0.268,0.952,-0.534,-0.297,1.863,-0.84,-2.702,1.445
1.73,-1.516,1.4,0.639,0.566,0.257,-0.391,-0.82
-0.082,-1.901,-1.951,0.064,2.9,1.956,0.815,-0.914
-0.062,-0.104,0.495,-0.254,0.852,-1.665,-0.439,1.049
-0.15,1.546,0.664,-0.359,0.73,1.008,1.014,-0.037
1.147,0.552,-0.758,0.034,-0.669,1.029,-1.761,1.135
1.183,1.544,-1.051,-0.369,1.024,0.681,-0.518,-0.898
-0.657,0.397,0.72,1.171,0.811,0.236,0.883,-1.267
-0.378,-0.192,-0.249,-0.615,0.084,-1.021,-0.471,-0.003
0.309,1.481,1.009,0.343,-0.249,-0.162,0.168,-0.543
0.299,0.132,-1.034,-0.488,-0.016,0.364,-0.125,-0.996
0.448,-0.301,1.665,-0.361,0.179,1.788,1.317,1.076
0.241,1.12,0.375,-0.775,0.007,-1.674,-0.461,0.225
1.979,0.281,-0.409,0.385,0.364,1.111,-0.728,0.258
0.467,-0.798,-1.653,1.6,2.274,-0.036,0.513,-0.775
-0.5,-0.694,-1.04,0.388,0.72,0.918,1.409,0.893
0.763,-1.626,-0.604,2.456,-0.618,-0.188,-0.283,-1.082
0.089,0.172,-1.639,-1.123,0.841,0.506,-2.582,0.858
-0.25,-0.029,-1.621,0.26,1.42,1.221,-1.622,-0.83
0.089,0.358,1.854,-1.349,-0.514,-0.033,1.063,-0.325
-1.673,1.015,0.835,0.472,-0.875,-1.106,-0.632,-0.344
1.066,1.548,-0.43,-0.383,0.207,0.692,1.394,0.635
1.166,0.183,-0.179,-0.328,-0.825,1.823,-0.302,0.594
0.561,-0.701,-0.67,-0.345,-0.536,2.465,0.055,-2.607
0.712,0.348,0.602,1.644,0.456,-0.523,0.152,1.583
1.304,0.905,0.79,-0.412,0.515,-0.551,-0.011,1.302
-0.508,0.648,0.265,-1.014,-0.12,0.861,0.053,0.496
-0.376,-0.954,0.979,-0.966,-0.758,-0.619,1.605,-1.086
-0.522,0.482,-1.117,-0.809,-0.239,2.321,-2.25,0.051
0.875,0.588,0.76,-0.023,1.18,-1.403,0.061,-0.389
0.27,0.76,1.227,-0.025,-0.174,-0.452,-1.371,0.188
0.706,-0.568,1.388,-0.076,-0.633,-0.863,-0.963,1.02
-0.367,0.5,-0.511,1.116,1.212,-0.935,-1.363,0.065
-0.209,-0.315,0.94,0.186,-0.843,-1.701,-0.736,-0.235
-0.743,0.089,-0.148,0.585,-0.476,0.473,-0.076,1.156
-0.457,0.268,0.758,0.026,-0.615,0.29,0.4,-0.188
-0.673,-0.759,0.408,0.268,-0.586,1.362,0.736,-1.29
0.606,2.252,0.544,-0.292,-0.609,1.033,0.221,1.132
-0.547,0.782,0.901,-0.507,-1.439,0.609,1.172,-0.316
-1.286,2.183,2.112,-0.088,-1.114,0.772,1.817,-0.42
-1.652,2.506,2.172,-1.295,-0.297,1.758,0.905,-0.974
-1.329,2.239,0.068,-1.623,1.506,-1.451,1.193,-2.029
-0.5,1.187,0.462,0.282,0.995,0.591,-1.208,-0.582
0.349,-0.992,-0.774,-1.113,1.001,-1.683,-0.827,-1.06
-0.571,-0.399,1.253,1.587,1.755,-1.321,0.342,-0.033
0.391,0.783,0.903,-0.262,1.608,-2.268,-1.066,-0.091
0.904,-0.572,0.52,-0.142,-0.354,-1.11,-1.238,0.785
2.085,0.496,-0.083,-0.276,0.667,0.832,0.352,1.352
0.257,-0.195,-0.59,0.377,1.121,1.04,-0.343,0.64
-0.038,1.39,-0.65,1.307,-0.394,-0.836,0.078,0.105
1.151,0.654,-0.3,-0.566,0.61,-0.448,1.667,1.345
-0.02,-2.07,-0.15,-0.19,-0.707,0.528,-1.641,-0.544
-0.142,-0.223,0.518,0.056,-2.092,0.592,-1.028,-2.506
0.045,-0.661,-0.675,-0.131,-0.212,0.382,1.327,-0.195
1.21,-1.199,1.509,0.402,0.499,0.805,0.374,0.965
0.42,-1.12,0.656,1.44,1.087,-1.198,2.393,-0.596
1.507,-1.009,-0.316,-1.166,0.294,-0.484,-0.724,0.991
1.121,-1.975,-0.31,1.367,-0.305,0.886,1.186,-0.326
-2.28,-0.725,-1.414,0.181,-0.128,-0.047,0.395,-0.297
-1.062,0.792,-0.87,0.793,-0.011,1.315,2.015,0.395
-0.936,0.342,1.328,0.766,-0.228,-0.931,0.386,-0.311
-0.7,-0.35,-0.122,0.216,0.396,0.279,0.508,0.023
-2.16,-0.978,0.159,-0.82,0.079,0.944,-0.406,-0.203
-1.881,0.52,0.957,1.157,-0.398,-2.172,-0.087,-1.402
-0.571,-0.935,-1.572,-0.394,-0.458,-0.573,0.111,1.033
-1.191,1.136,0.825,0.154,-1.167,1.067,-2.302,0.653
-0.377,-1.332,-1.572,-0.933,-1.041,0.539,1.669,0.526
0.932,0.419,-0.612,1.162,-1.167,0.683,-0.55,1.882
0.393,0.651,-0.047,0.306,-0.381,-2.376,0.866,2.191
-0.732,-0.011,-0.317,-1.198,0.555,0.835,1.891,1.493
-1.34,-0.478,0.695,-2.383,-2.029,-1.636,0.147,-0.121
0.196,0.045,0.348,0.65,-0.448,-1.529,-0.716,-0.532
1.464,0.835,1.375,0.232,-1.318,-0.902,-0.91,2.288
