x0,x1,x2,x3,x4,x5,x6,x7
0.161,-1.113,-0.236,1.075,-0.426,-0.22,-0.171,0.189
-0.993,-0.22,-0.153,0.012,-0.196,-1.023,1.316,-0.837
-1.008,1.349,0.526,-0.15,-1.586,1.292,-0.165,-0.556
0.362,-0.486,-1.896,1.326,0.713,0.544,-0.286,0.369
-1.355,1.377,0.932,1.247,-0.412,0.476,0.992,0.894
-0.743,1.101,0.844,-0.826,0.196,0.804,0.636,0.226
1.334,0.025,0.121,0.334,-1.024,1.574,-0.654,0.961
1.976,-0.165,0.503,-0.775,-0.76,-0.008,0.933,0.567
-1.656,0.955,-0.193,2.076,-0.355,-1.929,0.256,0.308
1.685,-0.773,0.764,0.561,0.548,0.068,0.546,-0.072
-0.18,0.775,0.905,-2.206,-1.327,-0.805,0.3,-0.84
0.019,1.42,0.2,-0.481,0.451,0.211,0.884,0.451
-0.081,1.249,1.369,0.58,1.269,-0.323,-0.067,0.548
1.13,1.017,-0.979,-0.136,-1.344,-0.704,1.729,0.127
-1.597,-0.975,-0.979,-0.299,2.282,-0.995,0.319,-0.254
0.497,0.692,-2.458,-0.637,-1.993,1.25,1.163,1.093
-0.924,-0.061,0.769,1.441,-0.148,1.721,1.103,-0.992
0.613,-1.055,-0.082,-1.324,2.059,2.683,-1.495,-1.022
1.599,-0.132,-0.849,1.7,0.685,0.535,-1.577,1.074
0.034,-1.433,0.639,0.072,-1.201,-1.983,0.043,-0.783
0.414,-0.171,-0.242,1.061,0.004,1.377,1.324,1.65
0.45,-0.114,0.235,0.534,0.55,-0.842,0.08,0.131
-0.777,0.551,0.869,-0.221,0.495,0.66,0.994,0.061
1.568,1.081,0.673,0.34,-0.511,-0.409,0.155,1.422
1.766,-1.401,1.621,0.301,0.764,-0.003,0.928,0.669
0.746,-1.327,0.751,-1.844,0.75,-0.631,-1.397,0.058
0.109,-2.05,-0.78,-0.667,0.991,0.953,-1.261,2.118
-0.434,0.853,-0.8,0.87,1.056,0.58,-1.223,-0.399
-0.601,-0.682,-1.361,-0.083,-0.53,0.069,-1.071,1.05
1.77,-0.556,-0.398,0.11,1.6,0.327,0.927,0.288
1.469,-0.035,1.025,-0.679,1.199,1.064,0.371,1.458
-0.03,0.005,-1.506,-1.316,-1.208,-1.24,-1.646,0.669
-1.569,0.698,-0.477,-0.988,-0.705,-0.224,0.36,0.494
-2.839,-2.164,0.615,-1.449,-0.283,-0.232,0.164,-0.704
-1.065,-0.189,0.82,1.704,0.339,-1.315,-2.073,1.973
-0.098,-1.231,0.129,0.459,-0.407,0.951,-0.369,1.983
1.455,1.712,0.575,-0.253,0.009,0.539,0.87,-0.513
-0.627,0.544,2.096,-0.484,-0.166,-0.176,0.215,-0.439
0.546,0.363,0.892,1.722,-0.465,-0.798,1.478,0.093
1.356,2.195,-0.779,-0.039,1.408,1.236,-0.512,0.682
0.165,-0.138,-1.385,-0.675,0.238,-1.766,-0.031,1.096
-0.11,0.911,0.329,0.282,0.002,-0.083,0.887,0.923
-1.294,-1.461,0.793,0.851,-0.888,-1.419,-1.047,-0.343
-1.186,0.212,-0.41,0.369,0.454,0.149,-0.175,0.35
0.456,2.298,0.71,0.647,-0.104,0.036,-0.115,-0.557
-0.17,0.51,-0.037,-0.382,-1.021,-0.732,-2.166,0.529
0.158,-0.747,-1.69,-0.168,-1.369,-0.984,-1.56,-1.239
-0.014,-0.972,0.584,0.08,-0.87,0.718,2.071,0.892
0.708,-1.574,-0.998,0.521,0.807,-0.945,-0.967,0.361
-0.762,0.456,0.724,1.347,-1.077,1.143,0.152,0.398
-0.306,0.876,0.944,0.367,-0.112,0.704,-0.173,0.86
1.958,0.137,0.507,-1.571,0.426,1.007,-0.916,0.867
-0.777,-0.807,1.638,-1.752,-0.835,-1.279,0.216,1.338
-0.252,0.253,0.513,1.091,1.818,1.698,-0.138,0.154
-0.564,-0.682,0.328,-0.462,-1.597,-0.253,1.229,2.139
0.485,1.238,0.517,2.25,-0.036,-1.335,-1.502,-1.064
1.071,-0.404,0.165,1.447,-0.327,-1.479,1.508,-0.442
-0.471,-0.879,1.906,-0.78,0.527,-1.007,0.1,-0.799
-0.404,-0.54,0.684,-1.221,-1.482,-0.606,0.735,-0.538
-0.249,0.399,2.658,0.014,0.593,0.189,0.668,1.399
0.572,-1.229,-1.25,0.136,-0.881,-0.374,2.214,-1.043
-0.716,0.681,0.067,-0.455,0.366,0.41,0.837,-0.346
-0.347,-0.264,-0.605,-1.14,0.449,0.473,-1.472,-0.729
-2.373,0.092,0.706,-0.001,0.596,-0.411,-0.362,-0.538
-1.368,-0.121,-0.145,-0.235,-1.16,-0.17,-0.492,-0.296
-0.08,2.287,0.323,0.216,-0.069,0.752,0.557,2.434
0.945,-0.161,-0.337,-0.465,-0.078,0.883,0.365,1.708
0.334,0.86,0.347,2.923,-0.662,0.274,0.629,0.382
-1.081,2.478,-0.462,-0.331,1.95,1.403,-1.054,-0.564
-1.386,0.438,0.294,-0.147,-2.02,2.352,-1.037,-1.431
0.211,1.868,0.466,1.454,-0.482,-0.901,-1.132,0.056
-1.643,0.107,0.128,1.31,-0.693,-0.912,-1.313,1.294
1.116,0.811,0.56,3.191,-2.027,0.307,0.024,-0.894
0.099,-0.583,0.678,2.019,-0.204,0.987,-0.56,-1.175
-1.597,-1.11,-0.398,1.37,0.007,1.222,1.813,0.879
-0.946,-0.965,0.669,-0.452,0.865,0.412,-0.925,-0.578
-0.701,-0.015,0.494,-2.025,0.548,-0.818,-0.727,-1.026
-0.75,0.297,1.217,0.11,0.502,0.543,-1.151,-0.634
-1.477,-1.115,0.107,-0.315,0.879,-0.539,1.233,0.336
-0.853,-1.378,0.697,-0.371,-0.51,0.109,1.736,0.403
-0.66,-1.879,-0.662,0.354,-0.255,0.368,-0.726,-0.189
-0.687,2.149,-1.279,-0.181,0.77,-2.872,0.902,-0.592
1.179,0.118,0.197,-0.108,-0.447,-1.176,1.205,2.195
0.141,-2.149,0.197,-0.302,0.763,1.715,1.199,0.688
-0.974,0.0,-0.667,-1.083,-1.007,1.05,-0.157,-0.549
-0.305,-0.151,-1.981,-0.134,-0.912,0.992,-0.096,-0.859
-0.858,-1.376,2.394,1.419,-0.243,-1.424,0.288,-0.258
-0.27,1.176,0.62,0.324,0.555,-2.167,0.474,-0.951
0.922,-0.451,0.378,-0.351,-0.593,0.477,1.132,0.49
0.29,0.051,1.546,-0.748,0.038,-0.29,0.685,-0.968
2.353,-0.277,-1.453,0.143,0.547,2.571,-0.093,0.745
0.416,0.056,0.366,0.572,0.448,0.184,-0.703,0.041
-0.893,1.033,-0.012,0.28,2.016,-0.886,0.245,-0.171
0.856,0.619,1.195,-0.956,0.562,0.721,0.108,-0.245
1.13,-0.445,-0.412,-1.134,-0.439,0.549,1.724,1.04
1.144,1.595,-1.681,0.971,-0.401,0.807,-0.944,-0.281
-1.076,1.559,0.819,-0.875,0.612,0.287,-1.715,0.807
-0.116,-1.463,-1.759,-1.474,-0.363,1.619,0.995,-0.904
1.182,-1.112,-1.049,-0.913,-0.052,-0.91,-0.978,0.58
-1.675,-0.606,0.727,-0.999,0.798,0.775,-0.295,-1.173
-0.473,1.544,1.155,0.057,-0.035,1.774,0.912,0.566
-1.414,-0.175,0.283,0.409,-0.194,-1.697,0.047,-0.778
-0.912,-0.566,-0.388,0.999,-0.274,-2.564,-0.055,-0.007
-0.993,-0.025,-1.969,-0.233,-0.601,0.513,1.169,0.886
1.303,-0.216,-0.436,-0.962,0.447,3.22,-0.923,-0.012
-0.204,-0.148,-0.93,-1.356,0.464,-0.505,0.877,-0.345
-0.842,-1.067,-0.315,-0.892,1.382,-1.023,-1.2,-0.239
-1.017,-0.789,-0.913,-1.349,0.372,0.04,1.038,-0.263
0.178,-0.259,-0.523,-0.486,2.074,0.432,-0.528,0.564
0.023,1.399,1.656,0.873,-0.512,0.896,-0.227,0.274
1.398,1.307,-2.507,1.768,2.276,1.327,0.694,-1.961
0.541,0.931,-2.251,-1.002,0.821,0.316,0.108,-0.507
-1.418,0.375,0.522,0.39,0.374,-0.381,0.886,-1.044
-0.604,-2.619,-0.374,-1.179,0.131,2.047,1.892,-1.371
1.12,1.801,-1.062,0.148,-0.759,-1.406,-0.729,-0.854
-0.596,1.134,-1.287,-0.65,-0.702,-1.293,-0.22,1.772
1.794,-0.362,0.182,-0.282,-1.525,-0.016,-0.51,1.45
-1.08,-0.643,0.27,1.467,-0.867,-0.713,0.701,1.123
0.615,0.197,0.769,0.587,-0.342,-0.354,0.35,-3.517
-0.84,0.054,1.315,0.384,-0.278,1.394,-0.027,-0.935
-0.483,-0.688,-0.42,1.374,0.745,0.132,-0.681,-0.653
1.149,1.513,0.096,-0.93,0.637,-0.078,-3.258,-1.964
-0.095,-0.65,-0.097,-0.278,1.195,1.658,-0.868,-0.429
0.859,0.261,-0.049,0.365,-0.373,0.615,-1.393,-1.966
0.514,-1.202,-0.237,1.18,0.022,2.134,0.189,1.02
0.799,-0.248,-1.224,1.025,0.182,-0.077,-0.95,1.365
-0.867,1.098,0.221,0.412,-2.15,0.583,1.228,-0.817
-0.191,0.052,0.249,0.665,-0.067,-1.238,-0.281,-0.223
0.465,-0.581,0.094,0.163,-0.171,0.044,-0.205,0.856
-0.827,-1.951,0.933,0.498,1.605,0.116,-1.417,0.418
1.687,-0.334,0.664,1.352,0.376,-1.033,0.868,-0.906
-0.754,-0.348,-1.784,-1.042,-0.9,0.364,0.058,0.489
-0.27,0.747,-0.968,-1.055,0.156,-0.977,-0.069,-0.434
-0.987,1.34,1.004,0.41,0.972,-1.407,1.582,-0.294
-2.14,-1.217,-0.435,1.496,-0.441,0.778,-1.165,0.148
1.857,0.816,0.265,0.243,0.763,0.152,-0.073,0.033
-0.173,-0.965,-0.288,-0.915,-1.004,-0.153,0.278,0.698
-0.42,1.166,1.236,1.547,-0.026,0.315,0.59,-2.331
-0.167,-0.43,0.156,-0.276,-1.887,1.361,-0.994,-0.123
1.475,0.57,0.095,0.089,1.335,0.578,-1.246,-0.249
-0.945,1.568,-1.482,-2.048,-0.293,-0.421,1.033,-1.681
0.724,-1.705,-1.628,0.1,0.403,1.112,-0.352,-2.214
-0.396,0.157,-0.386,0.703,-0.691,-0.261,-0.926,0.932
-0.571,1.597,0.936,0.005,-0.522,-0.095,-1.971,-0.911
0.609,0.793,-0.767,0.946,-1.913,-0.264,-1.59,0.534
1.037,2.189,1.425,-1.0,-0.084,0.904,1.309,1.453
-0.487,-0.49,-0.59,-1.004,-0.468,-0.02,0.488,-0.846
-0.746,1.101,0.416,0.391,1.444,-0.17,1.634,0.393
-1.152,0.732,-0.49,1.59,0.956,-0.155,0.113,0.401
1.154,0.06,0.456,-0.673,-0.922,-0.572,-0.491,1.051
-0.549,-1.009,1.392,0.054,-0.57,-0.447,-0.513,0.743
-1.842,0.234,0.958,-1.377,-1.143,-0.052,-0.305,0.877
1.465,1.955,1.662,0.834,1.028,1.566,0.125,-1.767
-1.356,1.267,-0.717,-1.0,-1.368,-1.058,-2.042,-1.668
0.825,0.501,-1.125,0.221,0.337,0.953,0.224,1.048
0.22,-0.488,-1.222,0.122,0.71,0.942,-1.524,2.844
0.326,-1.407,-0.222,-0.972,-0.476,0.775,-0.49,-0.624
-0.559,-0.191,-1.274,0.846,-1.663,0.492,-0.099,-1.058
0.405,-0.905,-0.922,-1.843,0.812,-0.246,-0.052,-1.084
-1.658,-0.349,-0.752,1.068,1.725,-0.982,-2.135,1.233
0.631,1.119,3.204,-1.172,-0.061,0.364,1.362,-0.076
1.614,1.242,0.223,2.306,0.387,-0.722,0.238,0.449
0.931,1.103,-0.059,0.982,-1.223,0.216,-0.161,-0.233
-2.015,0.557,-0.622,0.788,-0.023,-0.262,-0.483,-1.672
-0.964,-0.524,-1.063,-0.81,1.277,-1.442,0.729,-0.137
-0.156,0.451,0.005,0.505,-2.385,-2.025,-0.218,1.352
0.528,-1.728,-1.008,-0.637,-0.097,1.105,0.04,-0.875
-0.074,1.12,-1.561,-0.541,-0.62,0.378,-1.731,-0.536
-0.466,-1.097,-1.621,0.583,1.441,-0.863,0.505,-2.734
0.638,1.352,1.697,-1.043,-0.299,-0.053,0.473,0.974
1.215,-0.628,-0.654,0.553,0.251,-1.172,1.535,0.019
-0.202,2.256,-1.646,-1.208,1.476,0.021,0.29,0.095
0.774,-0.256,-0.328,-0.028,-0.04,0.545,-1.492,0.141
-2.582,-0.107,0.677,0.371,1.359,0.657,-0.418,0.412
-0.917,0.776,-0.007,0.606,0.054,-0.623,-1.227,-0.062
-0.292,-1.341,-1.122,0.645,0.712,0.683,0.071,-0.228
-0.462,0.229,-0.086,0.829,1.309,0.211,1.292,-1.276
0.372,-1.002,-0.581,0.151,-0.275,-0.462,1.294,1.994
1.063,0.69,1.025,-0.457,-0.395,2.662,0.615,0.648
0.548,0.512,1.456,-0.149,1.238,0.987,-0.015,-1.444
-0.597,0.235,0.247,1.424,-1.19,0.425,-1.218,-0.515
-1.511,1.253,-1.842,0.434,-1.591,-0.934,0.094,0.843
0.599,0.154,-0.203,1.044,0.197,-1.407,-1.081,-0.735
-1.831,-2.199,0.095,0.129,1.663,0.431,-0.631,1.706
0.697,-0.749,-0.536,1.703,1.401,-1.345,0.56,0.714
-0.157,-0.956,-0.495,0.185,0.24,-0.087,0.089,1.075
-1.159,0.677,0.387,0.589,0.687,0.546,1.675,-0.94
0.326,-0.194,0.589,-0.896,-1.557,1.076,-1.235,-0.301
0.031,-0.638,1.155,0.813,-2.122,-0.033,0.177,-1.753
-0.003,-0.809,-0.739,0.992,-0.899,2.547,0.628,-0.369
-0.051,-0.334,-0.238,1.016,1.09,-0.311,0.319,0.36
0.46,0.434,-0.127,0.646,-0.905,0.427,-2.196,-0.366
0.972,0.904,0.269,-1.075,-2.405,1.425,0.285,1.007
0.538,0.047,0.526,-0.722,-0.239,-0.399,1.074,0.898
1.061,-0.436,0.115,-1.083,0.574,0.009,1.318,0.96
-0.011,0.049,-0.526,0.726,1.19,0.344,-0.089,0.442
1.676,-1.209,0.839,0.59,2.109,-0.687,-1.583,-1.758
0.614,-0.451,1.046,0.412,-1.027,0.044,-0.983,1.074
-0.517,1.447,1.608,0.461,-0.28,1.981,0.135,-0.456
-1.076,1.088,0.93,0.127,1.144,-1.0,1.469,-0.196
0.243,2.26,-2.253,-0.212,-0.326,0.246,-0.15,0.709
-1.291,-0.728,-0.73,-0.458,-1.708,-0.649,-0.858,-0.165
-0.953,2.626,0.051,-0.607,-0.922,-1.953,-0.414,0.113
0.277,-0.501,0.188,-0.677,-1.012,2.112,-0.99,-0.44
-0.583,-0.648,-1.294,1.076,0.294,-0.271,0.549,1.743
-0.913,0.308,-0.698,0.505,0.472,0.621,-1.505,0.41
-0.001,0.504,-0.174,1.202,-0.403,-2.493,1.972,-1.129
0.108,0.205,0.504,2.8,0.968,0.283,0.595,0.123
-0.175,-0.069,-0.619,0.937,0.168,-2.225,-0.92,0.255
-0.349,2.084,-0.025,0.47,-0.481,1.493,-0.63,-2.853
0.901,-1.196,-0.707,0.276,0.075,-0.664,0.433,0.248
0.382,-1.094,0.488,-0.398,-1.225,0.793,0.785,-0.235
-0.193,0.223,-0.08,1.496,-0.984,0.561,-0.08,1.401
2.534,-0.089,1.766,1.073,-1.507,-0.403,0.021,0.764
0.231,0.061,-0.437,0.938,0.547,0.094,1.56,0.685
1.183,2.342,-1.072,1.387,-1.343,-1.152,-0.546,-0.174
-0.535,1.691,-0.506,-1.303,0.099,-1.076,0.248,-1.149
-1.349,0.657,-0.44,-0.975,0.321,0.469,-1.294,0.804
-0.769,-0.761,1.882,0.644,-0.099,0.352,-0.63,-0.521
-0.238,0.266,1.332,1.18,-0.797,0.593,-0.164,-0.6
-0.47,-1.743,0.306,0.122,-0.418,-0.112,-0.336,-1.031
1.39,-0.845,-0.109,1.15,0.131,-1.959,0.88,-1.084
-0.088,0.764,-2.194,0.69,-0.622,0.084,0.569,0.064
0.502,-0.936,-0.758,-0.781,-0.491,0.09,-1.145,-0.016
-0.013,-0.609,0.016,-0.775,-0.017,-1.523,1.317,0.515
-0.406,0.235,-0.548,0.664,-0.64,0.498,-0.646,-0.352
0.073,-2.946,1.847,0.536,-0.655,0.696,1.345,0.181
1.773,0.223,0.916,-1.252,0.961,-0.596,-0.586,-1.048
-0.745,0.325,0.237,0.159,2.096,-1.927,-0.308,-0.309
0.812,0.581,0.857,-0.766,1.643,0.964,0.347,0.765
-1.007,1.702,-1.164,-1.763,-0.087,0.753,0.086,-0.646
-0.432,-0.51,1.617,0.231,0.416,2.436,0.742,0.143
0.038,-0.198,2.266,0.934,0.557,-0.017,0.184,0.057
0.365,-0.782,-0.176,-1.188,1.158,-1.488,-1.03,0.175
1.539,-0.615,0.559,0.349,-0.921,1.215,2.572,-0.043
-0.017,-0.717,-0.194,-0.735,-1.347,-0.752,-1.593,-0.099
-0.822,-0.714,-0.538,0.84,-0.71,-0.203,0.378,3.203
0.694,-1.964,0.576,0.532,0.84,-1.2,-1.001,0.721
-0.335,-1.139,1.161,1.237,-0.011,-0.523,0.213,-0.765
0.276,0.81,1.68,0.508,0.092,-1.008,0.773,-0.661
-0.084,-0.333,1.871,-0.378,-2.061,1.169,0.147,0.638
-1.938,-0.486,-1.181,1.753,-0.579,0.066,-0.06,0.813
0.55,-0.428,-0.34,0.605,0.207,-1.215,1.301,0.154
0.626,0.325,-0.088,0.121,0.172,0.482,0.568,0.211
0.974,-1.326,0.033,-0.047,-0.119,-0.831,-0.784,0.543
1.861,0.926,-2.216,-1.16,-0.145,-0.59,1.174,-0.939
-1.178,-2.083,-0.009,1.088,-0.577,1.125,-1.025,-0.413
0.558,1.033,1.773,0.291,-1.106,-0.312,1.301,0.782
0.449,0.439,-1.755,-0.271,0.465,-0.649,-1.809,2.29
-0.391,-2.063,-0.161,-1.051,1.35,0.951,-1.586,-0.004
0.437,0.096,-0.291,0.255,0.966,-0.332,-0.042,0.115
0.541,0.412,0.399,-0.927,0.17,-0.532,0.175,0.463
-1.202,-1.192,-0.273,-0.346,-0.616,1.286,-0.111,-0.204
0.284,-0.057,-0.757,-1.48,-1.856,0.658,-1.156,1.337
-0.897,-1.517,0.588,0.02,0.095,-0.325,-2.248,0.926
-0.627,0.883,-0.023,-0.031,-1.073,0.128,-1.015,-0.331
-1.766,0.718,1.245,0.417,-1.767,-1.528,0.033,-1.894
-0.446,-0.005,0.597,1.033,1.39,-1.692,-0.029,-0.037
-0.172,-2.558,0.804,-0.942,0.003,-1.014,1.917,1.172
0.592,-0.05,1.221,0.143,0.328,0.304,-0.344,0.483
0.035,-0.17,-1.651,-0.252,-0.24,0.803,-0.513,2.002
-1.531,-0.667,0.745,-0.622,-0.443,0.498,0.768,-0.991
0.909,-1.457,0.179,-0.455,-0.405,-0.653,-2.531,-1.225
-0.086,-0.837,-1.019,0.299,-0.79,-1.476,0.097,-1.594
0.53,-0.486,-0.299,-1.311,1.162,1.225,-0.504,-1.783
1.014,-0.097,-0.826,-0.15,-0.798,0.368,-0.857,-2.222
1.478,0.672,-0.541,1.026,-1.337,0.458,0.873,1.45
2.024,0.641,-0.223,-1.861,0.529,-0.731,1.536,0.487
-0.039,0.213,-0.386,-0.266,-0.513,-0.098,0.163,0.145
0.35,-1.026,1.746,0.22,-1.619,-1.106,0.867,-0.291
-1.06,0.21,-0.448,-0.16,0.643,0.27,-0.79,0.282
1.111,0.671,-0.198,1.17,-1.124,-0.371,-0.72,0.224
-1.168,0.704,-0.787,-0.984,1.035,-0.792,-0.003,-0.843
-1.797,0.974,0.754,-0.931,0.02,0.053,0.621,0.687
0.877,-2.327,0.548,-1.01,-0.542,1.404,1.285,0.248
-0.495,-1.443,-0.597,0.281,-0.72,0.158,1.074,-0.428
0.823,-0.386,-1.064,0.908,1.118,1.547,-0.341,-1.244
0.448,0.798,-0.229,1.189,0.322,1.316,0.807,0.098
-1.62,0.858,-0.723,-0.354,0.431,-1.512,-0.249,-0.79
-2.725,-0.622,0.603,-0.619,0.102,-0.254,1.527,0.077
-1.078,2.102,-1.893,0.244,0.999,-1.56,-0.336,-0.405
0.051,-1.865,-0.458,0.655,-1.587,0.039,-0.272,0.24
-1.205,-0.318,1.805,-1.486,0.913,-0.899,-0.033,-0.759
-0.628,0.705,0.573,-0.218,-0.195,-0.807,-0.206,1.238
-1.446,-0.458,-1.12,0.883,0.067,-0.238,-1.006,-0.893
0.207,-0.935,-0.208,0.302,-0.179,0.132,1.202,1.034
0.126,1.229,0.912,0.184,-1.311,-0.571,-0.37,0.223
-0.454,-0.122,1.026,1.149,0.158,-1.963,-1.054,1.305
1.452,0.223,-0.924,-0.312,0.955,0.026,1.244,-0.924
1.554,1.218,0.966,0.908,0.847,-1.732,-0.05,0.56
0.608,-0.795,-0.44,-0.394,1.027,0.336,-0.735,0.598
-1.792,0.213,-1.304,0.711,0.833,-1.399,0.555,0.507
-1.087,-0.409,0.964,0.349,0.213,-0.068,-0.22,-1.318
0.447,-1.197,-0.126,-0.71,-1.175,-0.63,-0.571,-1.005
-0.604,1.084,-0.137,-0.753,0.62,1.172,-1.035,-0.394
-0.46,0.552,-0.272,-0.301,0.793,-0.787,0.069,-0.325
0.946,0.296,0.196,-1.577,-1.158,0.583,-1.071,0.086
0.552,0.092,0.281,-0.338,-0.162,-1.411,-0.025,-0.705
1.367,1.424,-1.072,0.764,0.202,0.123,-0.405,-2.148
-0.401,-2.587,-0.61,0.523,-0.075,-0.802,0.855,-0.254
1.429,-0.28,-0.897,-0.95,1.574,-1.224,-0.796,0.502
-0.528,-1.454,1.618,-0.368,-0.649,0.647,0.2,0.617
1.556,0.253,-0.815,-0.324,0.6,0.971,0.123,-2.818
0.142,1.241,0.657,0.296,0.278,1.218,-1.176,-0.0
-0.839,-0.847,1.329,0.773,0.972,-0.261,1.502,0.051
-1.621,1.545,-0.731,1.079,1.405,-0.083,0.73,0.52
-0.272,0.381,0.039,-1.247,-0.949,-0.599,1.152,-0.846
-0.226,0.796,-0.948,0.899,-1.073,2.712,1.655,-1.05
0.904,0.822,-0.104,0.711,0.692,0.633,-0.956,2.131
-0.078,0.407,-0.518,-0.169,0.021,-0.434,0.945,0.762
-0.405,-0.933,0.838,0.4,0.566,0.074,-0.641,1.654
1.127,-0.72,-0.613,0.319,-1.982,-0.007,0.241,0.87
-0.194,-0.024,-0.131,1.304,-0.779,1.392,0.25,-1.277
-0.55,-0.465,1.85,-0.147,0.36,0.815,-0.987,-1.303
0.617,0.577,-0.988,1.195,0.8,0.297,-0.396,-0.33
-0.463,-2.273,1.316,-0.676,-0.058,-0.593,0.665,-0.583
0.703,0.354,-0.009,0.539,0.064,-0.901,-0.646,1.136
-0.571,-0.089,0.557,-2.161,0.739,-0.115,-0.704,-0.315
-0.192,-0.232,-0.123,0.468,0.258,2.369,0.27,-0.806
0.189,-0.088,0.489,-0.021,-1.614,-2.441,0.697,2.176
-0.345,-2.199,0.557,-1.995,0.343,0.598,-1.517,-0.074
0.021,0.708,-0.448,-1.727,-0.763,-1.404,-0.523,-1.263
0.862,0.039,-0.6,-1.044,-1.336,0.418,0.428,0.687
0.451,2.478,-1.057,-0.462,0.512,-0.433,-0.172,0.659
0.522,0.733,-0.496,-0.337,0.677,0.393,-0.701,-0.974
-0.611,0.224,-0.479,-0.517,0.843,0.21,-2.022,0.226
0.899,-1.085,-0.088,-0.332,1.796,0.126,1.157,1.396
0.713,-0.884,-0.953,-0.685,0.5,-0.064,-0.631,0.851
1.053,-0.937,0.0,1.47,0.628,-0.08,0.132,-0.109
-0.703,1.943,-0.072,-0.032,-0.031,0.248,1.17,-0.354
